id,name__es,name__en,name,wikipedia__en,wikipedia__es,image,gender,birth_date,given_name,original_wikiname,name__fr,name__nl,name__hu,name__de,name__nb,name__da,name__nn,name__sv,twitter,name__uk,name__gl,name__fa,name__pt,name__zh,wikipedia__de,wikipedia__fa,wikipedia__fr,wikipedia__gl,wikipedia__pt,wikipedia__uk,identifier__freebase,name__it,wikipedia__commons,wikipedia__nl,facebook,name__br,name__ca,name__co,name__cs,name__cy,name__eo,name__et,name__eu,name__fi,name__hr,name__lt,name__lv,name__oc,name__pcd,name__pl,name__ro,name__sk,name__sr_el,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__ru,name__id,name__ja,name__mr,name__ar,name__mg,wikipedia__ar,wikipedia__ca,wikipedia__da,wikipedia__fi,wikipedia__hu,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lt,wikipedia__mg,wikipedia__mr,wikipedia__no,wikipedia__pl,wikipedia__ru,wikipedia__sv,wikipedia__zh,name__ast,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__el,family_name,wikipedia__eswikiquote,wikipedia__eswikisource,identifier__FAST,name__he,wikipedia__cs,wikipedia__eo,wikipedia__he,wikipedia__simple,wikipedia__tr,death_date,name__sw,wikipedia__sw,name__la,wikipedia__la,wikipedia__oc,name__af,name__an,name__bar,name__bs,name__eml,name__fo,name__frr,name__gsw,name__is,name__lb,name__min,name__nds,name__pt_br,name__rm,name__sco,name__sh,name__sl,name__sq,identifier__google_knowledge,name__en_ca,name__en_gb,identifier__ISNI,identifier__SBN_it,website,identifier__NTA,wikipedia__sl,name__be,wikipedia__eu,identifier__BNE,instagram,name__hy,occupation,name__sr_ec,name__bg,name__sr,wikipedia__bg,wikipedia__ptwikiquote,wikipedia__sr,identifier__IMDB,identifier__MusicBrainz,identifier__AlloCine,identifier__Munzinger,identifier__GNC,identifier__moviemeter,identifier__discogs,identifier__allmovie,identifier__SFDb,identifier__elonet,identifier__PORT,identifier__SCOPE,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__filmportal_de,second_surname,identifier__snac,wikipedia__eswikinews,identifier__quora,name__bm,name__de_at,name__de_ch,name__frc,name__frp,name__fur,name__ga,name__gd,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__li,name__lij,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pms,name__prg,name__rgn,name__sc,name__scn,name__vmf,name__wo,name__zu,identifier__bna,identifier__ssrn,identifier__cinenacional,name__gn,wikipedia__sk,identifier__ATP,identifier__ITF,linkedin,identifier__youtube,wikipedia__tg,name__tg,identifier__Britannica,married_name,wikipedia__plwikiquote,identifier__BIBSYS,identifier__NUKAT,identifier__CANTIC,identifier__LNB,identifier__argentine_senate,pseudonym,name__lfn,wikipedia__ast,wikipedia__vi,wikipedia__hy,name__ka,wikipedia__ka,identifier__argentine_deputies,identifier__google_scholar,identifier__ORCID
Q5667299,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,https://upload.wikimedia.org/wikipedia/commons/5/5c/Cuervo_Larroque_JLS.jpg,male,1977-01-26,Andrés,,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,Andrés Larroque,,,,,,,,,,,,,,,Category:Andrés Larroque,,,,Andrés Larroque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrés Larroque,,,,,,,Larroque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrés Larroque,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alarroque,,
Q5668780,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,,Alicia Mabel Ciciliani,https://upload.wikimedia.org/wikipedia/commons/f/fe/Alicia_Ciciliani.jpg,female,1956-02-09,Alicia,Alicia Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,Alicia Mabel Ciciliani,AliciaCiciliani,,,,,,,,,,,,,Alicia Mabel Ciciliani,Category:Alicia Ciciliani,,,,Alicia Mabel Ciciliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alicia Mabel Ciciliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alicia Mabel Ciciliani,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aciciliani,,
Q5668850,Alicia Terada,Alicia Terada,Alicia Terada,,,https://upload.wikimedia.org/wikipedia/commons/4/4c/DIPUTADA_TERADA.jpg,female,1956-12-26,Alicia,,Alicia Terada,Alicia Terada,Alicia Terada,Alicia Terada,Alicia Terada,Alicia Terada,Alicia Terada,Alicia Terada,,,,,,,,,,,,,,Alicia Terada,,,,,Alicia Terada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alicia Terada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alicia Terada,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aterada,,
Q5715314,Aída Ayala,Aída Beatríz Máxima Ayala,Aída Ayala,,Aída Ayala,https://upload.wikimedia.org/wikipedia/commons/1/18/Aída_Beatriz_Máxima_Ayala.png,female,1953,Aída,,Aída Ayala,Aída Beatríz Máxima Ayala,Aída Ayala,Aída Beatríz Máxima Ayala,Aída Ayala,Aída Ayala,Aída Ayala,Aída Ayala,,,,,,,,,,,,,,,,,,,Aída Ayala,,Aída Beatríz Máxima Ayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aída Ayala,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aayala,,
Q5753278,Carolina Scotto,Carolina Scotto,Carolina Scotto,Carolina Scotto,Carolina Scotto,https://upload.wikimedia.org/wikipedia/commons/0/0e/Carolina_Scotto_2008-02-12.jpg,female,1958-03-18,Carolina,Carolina Scotto,Carolina Scotto,Carolina Scotto,,,Carolina Scotto,Carolina Scotto,Carolina Scotto,Carolina Scotto,,,,,,,,,,,,,,Carolina Scotto,,,,,Carolina Scotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carolina Scotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carolina Scotto,,/g/12233bmj,,,,,,,,,,,,,philosopher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000045597,,,,,,,,,,,,,,,,,,,,,Carolina Scotto,,,,,,,
Q5814956,Dulce Granados,Dulce Granados,Dulce Granados,,Dulce Granados,https://upload.wikimedia.org/wikipedia/commons/c/c0/Dulce_Granados.jpg,female,1958-09-14,Dulce,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,Dulce Granados,GranadosDulceOk,,,,,,,,,,,,,Dulce Granados,,,,,Dulce Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dulce Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dulce Granados,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dgranados,,
Q5818962,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,,Eduardo Amadeo,https://upload.wikimedia.org/wikipedia/commons/6/69/Eduardo_Amadeo.jpg,male,1947-05-01,Eduardo,,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,Eduardo Amadeo,,,,,,,,,,,,,,Eduardo Amadeo,Category:Eduardo Amadeo,,,,Eduardo Amadeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Amadeo,309789741,1056794658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Amadeo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eamadeo,,
Q5819618,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,,Eduardo Raúl Costa,https://upload.wikimedia.org/wikipedia/commons/5/5b/Ecosta.jpg,male,1961-08-27,Eduardo,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,Eduardo Raúl Costa,,,,,,,,,,,,,,,,,,,Eduardo Raúl Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Raúl Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Raúl Costa,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,ecosta,,
Q5855240,Facundo Suárez Lastra,Facundo Suárez Lastra,Facundo Suárez Lastra,,Facundo Suárez Lastra,https://upload.wikimedia.org/wikipedia/commons/9/92/Facundo076.jpg,male,1954-02-24,Facundo,,Facundo Suárez Lastra,Facundo Suárez Lastra,,,Facundo Suárez Lastra,Facundo Suárez Lastra,Facundo Suárez Lastra,Facundo Suárez Lastra,fsuarezlastra,,,,,,,,,,,,,,Category:Facundo Suárez Lastra,,,,Facundo Suárez Lastra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facundo Suárez Lastra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facundo Suárez Lastra,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fsuarez,,
Q5857789,Federico Pinedo,Federico Pinedo,Federico Pinedo,Federico Pinedo,Federico Pinedo (bisnieto),https://upload.wikimedia.org/wikipedia/commons/b/b9/Federico_Pinedo_(born_1955).jpg,male,1955-12-29,Federico,,Federico Pinedo,Federico Pinedo,Federico Pinedo,Federico Pinedo,,,,,PinedoFederico,,,,,,,,Federico Pinedo,,,,,Federico Pinedo,Category:Federico Pinedo,,federicopinedo,,Federico Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,فيديريكو بينيدو,,فيديريكو بينيدو,,,,,,Federico Pinedo,,,,,,,,,,,Federico Pinedo,,,,,,,Pinedo,,Autor:Federico Pinedo (bisnieto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Pinedo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,,,,,,,,,
Q5859724,Fernando Iglesias,Fernando Iglesias,Fernando Iglesias,,Fernando Iglesias (político argentino),https://upload.wikimedia.org/wikipedia/commons/9/91/Fernando_Adolfo_Iglesias.jpg,male,1957-05-14,Fernando,,Fernando Iglesias,Fernando Iglesias,Fernando Iglesias,Fernando Iglesias,,,,,FerIglesias,,,,,,,,,,,,,Fernando Iglesias,,,,,Fernando Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Iglesias,,,,,0000 0000 4394 2357,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando,,,,,,,faiglesias,,
Q5860291,Fernando Sánchez,Fernando Sánchez,Fernando Sánchez,,,https://upload.wikimedia.org/wikipedia/commons/2/23/Fernándo_Sánchez_en_Palermo.jpg,male,1973-09-07,Fernando,,Fernando Sánchez,Fernando Sánchez,Fernando Sánchez,Fernando Sánchez,,,,,,,,,,,,,,,,,,,,,,,Fernando Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Sánchez,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fsanchez,,
Q5883959,Graciela Camaño,Graciela Camaño,Graciela Camaño,,Graciela Camaño,https://upload.wikimedia.org/wikipedia/commons/e/ec/Graciela_Camaño_1.jpg,female,1953,Graciela,,Graciela Camaño,Graciela Camaño,Graciela Camaño,Graciela Camaño,Graciela Camaño,Graciela Camaño,Graciela Camaño,Graciela Camaño,gracielacamano,,,,,,,,,,,,,,Category:Graciela Camaño,,,,Graciela Camaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graciela Camaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graciela Camaño,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gcamano,,
Q5889685,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,,Gustavo José Bevilacqua,https://upload.wikimedia.org/wikipedia/commons/5/5a/Gustavo_Bevilacqua.jpg,male,1962-05-12,Gustavo,,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,Gustavo José Bevilacqua,,,,,,,,,,,,,,,,,,,Gustavo José Bevilacqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo José Bevilacqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo José Bevilacqua,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gbevilacqua,,
Q5901967,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,,Horacio Pietragalla Corti,https://upload.wikimedia.org/wikipedia/commons/1/10/Horacio_Pietragalla_Corti.jpg,male,1976-03-11,Horacio,,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,Horacio Pietragalla Corti,pietragallahora,,,,,,,,,,,,,Horacio Pietragalla Corti,,,,,Horacio Pietragalla Corti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horacio Pietragalla Corti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horacio Pietragalla Corti,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hpietragallac,,
Q5906382,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,https://upload.wikimedia.org/wikipedia/commons/1/1d/Hrecalde.jpg,male,1938-05-28,Héctor,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,Héctor Recalde,,,Héctor Recalde,,Héctor Recalde,,,,,,,,,Héctor Recalde,,,,,Héctor Recalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Héctor Recalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Héctor Recalde,,,,Héctor Recalde,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000026540,,,,,,,,,,,,,,,,,,,,,,,,,,hrecalde,,
Q5906402,Héctor Roquel,Héctor Roquel,Héctor Roquel,,Héctor Roquel,https://upload.wikimedia.org/wikipedia/commons/b/b9/PIRINCHO.jpg,male,1949,Héctor,,Héctor Roquel,Héctor Roquel,Héctor Roquel,Héctor Roquel,Héctor Roquel,Héctor Roquel,Héctor Roquel,Héctor Roquel,,,,,,,,,,,,,,,,,,,Héctor Roquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Héctor Roquel,,,,,,,,,,,,,,,,,2018-02-27,,,,,,,,,,,,,,,,,,,,,,Héctor Roquel,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hroquel,,
Q5936162,Jorge Triaca,Jorge Triaca,Jorge Triaca,Jorge Triaca Jr.,Jorge Triaca (hijo),https://upload.wikimedia.org/wikipedia/commons/f/f1/Triaca.JPG,male,1974-03-30,Jorge,Jorge Triaca (hijo),Jorge Triaca,Jorge Triaca,Jorge Triaca,Jorge Triaca,,,,,,,,,,,,,,,,,,,Category:Jorge Triaca (h.),,,,Jorge Triaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Triaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Triaca,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5937328,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,,José Adrián Pérez,https://upload.wikimedia.org/wikipedia/commons/5/58/Adrián_Pérez.jpg,male,1971-09-07,José,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,José Adrián Pérez,,,,,,,,,,,,,,,,,,,José Adrián Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Adrián Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Adrián Pérez,,,,,,,,,,,,,,,deputy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5948039,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,https://upload.wikimedia.org/wikipedia/commons/c/ca/Cabandie.jpg,male,1978-03-16,Juan,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,Juan Cabandié,,,,خوان کاباندیه,,,,خوان کاباندیه,,,,,,,Category:Juan Cabandié,,,,Juan Cabandié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Cabandié,317119473,,no2015115046,,,,,Juan Cabandié,Autor:Juan Cabandié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Cabandié,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jcabandie,,
Q5971596,Laura Alonso,Laura Alonso,Laura Alonso,,Laura Alonso,https://upload.wikimedia.org/wikipedia/commons/8/83/Laura_Alonso_Diputada_Argentina.jpg,female,1972-12-23,Laura,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,Laura Alonso,lauritalonso,,,,,,,,,,,,,Laura Alonso,Category:Laura Alonso (politician),,,,Laura Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura Alonso,11784441,,n2008068295,,,,Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura Alonso,,,,,0000 0000 3738 4029,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5973474,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,,Leopoldo Moreau,"https://upload.wikimedia.org/wikipedia/commons/0/08/Leopoldo_Moreau_en_los_""Foros_por_una_Nueva_Independencia"".jpg",male,1946-11-05,Leopoldo,,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,Leopoldo Moreau,MoreauLeopoldo,,,,,,,,,,,,,Leopoldo Moreau,Category:Leopoldo Moreau,,,,Leopoldo Moreau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leopoldo Moreau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leopoldo Moreau,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lmoreau,,
Q5982877,Luis Basterra,Luis Basterra,Luis Basterra,,Luis Basterra,https://upload.wikimedia.org/wikipedia/commons/0/0c/Luis_Eugenio_Basterra.jpg,male,1958-10-14,Luis,,Luis Basterra,Luis Basterra,Luis Basterra,Luis Basterra,,,,,,,,,,,,,,,,,,Luis Basterra,,,,,Luis Basterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luis Basterra,,,,,,,Basterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luis Basterra,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lbasterra,,
Q5993110,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,,https://upload.wikimedia.org/wikipedia/commons/8/82/Manuel_Garrido.jpg,male,1964,Manuel,,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,Manuel Garrido,,,Manuel Garrido,,Manuel Garrido,,,,,,,,,Manuel Garrido,Category:Manuel Garrido,,,,Manuel Garrido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مانويل غاريدو,,مانويل غاريدو,,,,,,,,,,,,,,,,,Manuel Garrido,,,,,,,Garrido,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Garrido,,,,Manuel Garrido,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6002708,Martín Insaurralde,Martín Insaurralde,Martín Insaurralde,,Martín Insaurralde,https://upload.wikimedia.org/wikipedia/commons/2/26/Insaurralde_Fernández_1.jpg,male,1970-05-30,Martín,Martín Insaurralde,Martín Insaurralde,Martín Insaurralde,,,Martín Insaurralde,Martín Insaurralde,Martín Insaurralde,Martín Insaurralde,,,,,,,,,,,,,,,Category:Martín Insaurralde,,,,Martín Insaurralde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martín Insaurralde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martín Insaurralde,,,,,,,,,,,,,,,intendant (government official),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6002748,Martín Llaryora,Martín Llaryora,Martín Llaryora,,Martín Llaryora,https://upload.wikimedia.org/wikipedia/commons/a/a0/Martín_Miguel_Llaryora.png,male,1972-10-03,Martín,,Martín Llaryora,Martín Llaryora,Martín Llaryora,Martín Llaryora,Martín Llaryora,Martín Llaryora,Martín Llaryora,Martín Llaryora,,,,,,,,,,,,,,,,,,,Martín Llaryora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martín Llaryora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martín Llaryora,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mllaryora,,
Q6003481,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,,María Carolina Moisés,https://upload.wikimedia.org/wikipedia/commons/7/78/CarolinaMoiséswikipedia.jpg,female,1975-03-05,María,,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,María Carolina Moisés,CarolinaMoises,,,,,,,,,,,,,,Category:María Carolina Moisés,,,,María Carolina Moisés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Carolina Moisés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Carolina Moisés,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmoises,,
