id,name__nl,name__en,name__es,name__pl,name__fr,name__nb,name__da,name__nn,name__sv,name__de,name__hu,name,wikipedia__en,wikipedia__es,wikipedia__nl,wikipedia__pl,image,gender,identifier__VIAF,birth_date,identifier__freebase,given_name,identifier__FAST,original_wikiname,name__it,name__en_ca,identifier__SUDOC,name__ca,name__cy,wikipedia__ca,death_date,twitter,name__gl,name__pt,family_name,wikipedia__commons,name__eu,name__fi,name__ko,name__fa,name__he,wikipedia__de,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__no,wikipedia__pt,website,wikipedia__simple,name__ru,name__nds,name__en_gb,name__sr,name__ms,wikipedia__ms,wikipedia__sr,name__tr,wikipedia__tr,name__zh_hant,name__zh_cn,name__ja,identifier__PACE,occupation,name__ro,facebook,identifier__LCAuth,wikipedia__cs,name__cs,wikipedia__az,name__oc,name__az,identifier__snac,wikipedia__zh_yue,name__yue,name__ar,wikipedia__ar,wikipedia__zh,name__zh,second_surname,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sw,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__GND,instagram,name__sl,identifier__ISNI,name__hi,wikipedia__ast,name__es_419,name__ht,name__tl,wikipedia__ht,wikipedia__hu,wikipedia__ru,wikipedia__sco,wikipedia__tl,identifier__allmovie,identifier__AlloCine,identifier__PORT,identifier__kinopoisk,identifier__elonet,identifier__SFDb,identifier__BNF,wikipedia__eswikiquote,wikipedia__sv
Q5804242,Marco Antonio Bernal,Marco Antonio Bernal,Marco Antonio Bernal,,Marco Antonio Bernal,,,,,Marco Antonio Bernal,Marco Antonio Bernal,Marco Antonio Bernal,Marco Antonio Bernal,Marco Antonio Bernal Gutiérrez,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Marco_Bernal.jpg,male,,1953-11-30,,Marco,,Marco Antonio Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Antonio Bernal,,,,,,,,,,,,,,,,,,,,
Q5804922,Juan Alberto Blanco Zaldívar,Juan Alberto Blanco Zaldívar,Juan Alberto Blanco Zaldívar,,,,,,,,,Juan Alberto Blanco Zaldívar,,Juan Blanco Zaldívar,,,,male,,1960,,Juan,,Juan Blanco Zaldívar,,,,Juan Alberto Blanco Zaldívar,,,,,Juan Alberto Blanco Zaldívar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Alberto Blanco Zaldívar,,,,,,,,,,,,,,,,,,,,
Q5819478,Eduardo Nava Bolaños,Eduardo Nava Bolaños,Eduardo Nava Bolaños,,Eduardo Nava Bolaños,,,,,Eduardo Nava Bolaños,Eduardo Nava Bolaños,Eduardo Nava Bolaños,Eduardo Nava Bolaños,Eduardo Nava Bolaños,,,,male,,1952-12-21,,Eduardo,,Eduardo Nava Bolaños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Nava Bolaños,,,,,,,,,,,,,,,,,,,,
Q5829897,Eloy Cantú Segovia,Eloy Cantú Segovia,Eloy Cantú Segovia,,Eloy Cantú Segovia,,,,,,Eloy Cantú Segovia,Eloy Cantú Segovia,Eloy Cantú Segovia,Eloy Cantú Segovia,,,,male,,1952-09-24,,Eloy,,Eloy Cantú Segovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6982,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eloy Cantú Segovia,,,,,,,,,,,,,,,,,,,,
Q5833206,Enrique Cárdenas,Enrique Cárdenas,Enrique Cárdenas del Avellano,,Enrique Cárdenas,,,,,Enrique Cárdenas,Enrique Cárdenas del Avellano,Enrique Cárdenas del Avellano,Enrique Cárdenas del Avellano,Enrique Cárdenas del Avellano,,,https://upload.wikimedia.org/wikipedia/commons/a/a9/Enrique_Cárdenas_del_Avellano.jpg,male,,1957-09-04,,Enrique,,Enrique Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enrique Cárdenas del Avellano,,,,,,,,,,,,,,,,,,,,
Q5833236,Enrique Doger,Enrique Doger,Enrique Doger,,Enrique Doger,,,,,José Enrique Doger Guerrero,Enrique Doger,Enrique Doger,José Enrique Doger Guerrero,Enrique Doger,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Enrique_Doger_Guerrero.jpg,male,,1957,,Enrique,,José Enrique Doger Guerrero,,,,,,,,EnriqueDogerG_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enrique Doger,,,,,,,,,,,,,,,,,,,,
Q5846280,Javier Salinas Narváez,Javier Salinas Narváez,Javier Salinas Narváez,,Javier Salinas Narváez,,,,,Javier Salinas Narváez,Javier Salinas Narváez,Javier Salinas Narváez,Javier Salinas Narváez,Javier Salinas Narváez,,,,male,,1965-11-22,,Javier,,Javier Salinas Narváez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javier Salinas Narváez,,,,,,,,,,,,,,,,,,,,
Q5846799,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,Miguel Alonso Raya,,,,male,,1954-08-28,,Miguel,,Miguel Alonso Raya,,,,Miguel Alonso Raya,,,,,Miguel Alonso Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Alonso Raya,,,,,,,,,,,,,,,,,,,,
Q5851029,Teresa Mojica,Teresa Mojica,Teresa de Jesús Mojica Morga,,Teresa de Jesús Mojica Morga,,,,,Teresa Mojica,Teresa de Jesús Mojica Morga,Teresa de Jesús Mojica Morga,Teresa Mojica,Teresa de Jesús Mojica Morga,,,https://upload.wikimedia.org/wikipedia/commons/f/f6/Teresa_de_Jesús_Mojica_Morga.jpg,female,,1963-10-03,,Teresa de Jesús,,Teresa Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teresa de Jesús Mojica Morga,,,,,,,,,,,,,,,,,,,,
Q5865160,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,,Francisco Arroyo Vieyra,,,,,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,Francisco Arroyo Vieyra,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Francisco_Arroyo.jpg,male,,1959-04-16,,Francisco,,Francisco Arroyo Vieyra,,,,Francisco Arroyo Vieyra,,,,,,,Arroyo,,Francisco Arroyo Vieyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,Vieyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Arroyo Vieyra,,,,,,,,,,,,,,,,,,,,
Q5865517,Juan Francisco Cáceres,Juan Francisco Cáceres,Francisco Cáceres de la Fuente,,Francisco Cáceres de la Fuente,,,,,Juan Francisco Cáceres,Francisco Cáceres de la Fuente,Francisco Cáceres de la Fuente,Juan Francisco Cáceres,Francisco Cáceres de la Fuente,,,,male,,1962-10-26,,Francisco,,Juan Francisco Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Cáceres de la Fuente,,,,,,,,,,,,,,,,,,,,
Q5867253,Francisco Ricardo Sheffield Padilla,Francisco Ricardo Sheffield Padilla,Francisco Ricardo Sheffield Padilla,,Francisco Ricardo Sheffield Padilla,,,,,,Francisco Ricardo Sheffield Padilla,Francisco Ricardo Sheffield Padilla,,Francisco Ricardo Sheffield Padilla,,,,male,,1966-10-30,,Francisco,,Francisco Ricardo Sheffield Padilla,Francisco Ricardo Sheffield Padilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Ricardo Sheffield Padilla,,,,,,,,,,,,,,,,,,,,
Q5878084,Georgina Trujillo Zentella,Georgina Trujillo Zentella,Georgina Trujillo Zentella,,Georgina Trujillo Zentella,,,,,Georgina Trujillo Zentella,Georgina Trujillo Zentella,Georgina Trujillo Zentella,Georgina Trujillo Zentella,Georgina Trujillo Zentella,,,,female,,1962-12-17,,Georgina,,Georgina Trujillo Zentella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgina Trujillo Zentella,,,,,,,,,,,,,,,,,,,,
Q5878279,Gerardo Gaudiano Rovirosa,Gerardo Gaudiano Rovirosa,Gerardo Gaudiano Rovirosa,,Gerardo Gaudiano Rovirosa,,,,,,Gerardo Gaudiano Rovirosa,Gerardo Gaudiano Rovirosa,Gerardo Gaudiano Rovirosa,Gerardo Gaudiano Rovirosa,,,https://upload.wikimedia.org/wikipedia/commons/e/ee/Gerardo_Gaudiano_Rovirosa.jpg,male,,1981-01-10,,Gerardo,,Gerardo Gaudiano Rovirosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardo Gaudiano Rovirosa,,,,,,,,,,,,,,,,,,,,
Q5878421,Gerardo Villanueva Albarrán,Gerardo Villanueva Albarrán,Gerardo Villanueva Albarrán,,Gerardo Villanueva Albarrán,,,,,,Gerardo Villanueva Albarrán,Gerardo Villanueva Albarrán,Gerardo Villanueva Albarrán,Gerardo Villanueva Albarrán,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Gerardovillanueva.jpg,male,,1972-09-18,,Gerardo,,Gerardo Villanueva Albarrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardo Villanueva Albarrán,,,,,,,,,,,,,,,,,,,,
Q5888283,José Guillermo Anaya Llamas,José Guillermo Anaya Llamas,Guillermo Anaya Llamas,,Guillermo Anaya Llamas,,,,,José Guillermo Anaya Llamas,Guillermo Anaya Llamas,Guillermo Anaya Llamas,Guillermo Anaya Llamas,Guillermo Anaya Llamas,,,https://upload.wikimedia.org/wikipedia/commons/b/b6/GuillermoAnaya.jpg,male,,1968-07-02,,José,,José Guillermo Anaya Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Anaya Llamas,,,,,,,,,,,,,,,,,,,,
Q5889579,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,,Gustavo Cárdenas Gutiérrez,,,,,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,Gustavo Cárdenas Gutiérrez,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Guscar2.jpg,male,,1958-01-25,,Gustavo,,Gustavo Cárdenas Gutiérrez,,,,,,,,,,,,Category:Gustavo Cárdenas Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Cárdenas Gutiérrez,,,,,,,,,,,,,,,,,,,,
Q5894858,Heriberto Galindo Quiñones,Heriberto Galindo Quiñones,Heriberto M. Galindo Quiñones,,Heriberto Galindo Quiñones,,,,,Heriberto Galindo Quiñones,Heriberto M. Galindo Quiñones,Heriberto M. Galindo Quiñones,Heriberto Galindo Quiñones,Heriberto M. Galindo Quiñones,,,https://upload.wikimedia.org/wikipedia/commons/4/40/Heriberto_Galindo_Quiñones.jpg,male,,1951-03-20,,Heriberto,,Heriberto Galindo Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heriberto M. Galindo Quiñones,,,,,,,,,,,,,,,,,,,,
Q5920110,Irazema González Martínez,Irazema González Martínez,Irazema González,,Irazema González Martínez,,,,,Irazema González Martínez,Irazema González,Irazema González,Irazema González Martínez,Irazema González,,,https://upload.wikimedia.org/wikipedia/commons/3/39/DipIrazemaGlz.jpg,female,,1974-04-19,/m/0ynzpz0,Irazema,,Irazema González Martínez,,,,,,,,Irazema_G,,,González,Category:Irazema González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,irazemagonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Irazema González,,,,,,,,,,,,,,,,,,,,
Q5927812,Javier Guerrero García,Javier Guerrero García,Javier Guerrero García,,Javier Guerrero García,,,,,Javier Guerrero García,Javier Guerrero García,Javier Guerrero García,Javier Guerrero García,Javier Guerrero García,,,,male,,1958-10-20,,Javier,,Javier Guerrero García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javier Guerrero García,,,,,,,,,,,,,,,,,,,,
Q5928068,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,Javier Orozco Gómez,,,,male,,1964-11-18,,Javier,,Javier Orozco Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javier Orozco Gómez,,,,,,,,,,,,,,,,,,,,
Q5929347,Jericó Abramo Masso,Jericó Abramo Masso,Jericó Abramo Masso,,Jericó Abramo Masso,,,,,Jericó Abramo Masso,Jericó Abramo Masso,Jericó Abramo Masso,Jericó Abramo Masso,Jericó Abramo Masso,,,,male,,1975-10-17,,,,Jericó Abramo Masso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jericó Abramo Masso,,,,,,,,,,,,,,,,,,,,
Q5930460,Jesús Morales Flores,Jesús Morales Flores,Jesús Morales Flores,,Jesús Morales Flores,,,,,Jesús Morales Flores,Jesús Morales Flores,Jesús Morales Flores,Jesús Morales Flores,Jesús Morales Flores,,,,male,,1946-07-19,,Jesús,,Jesús Morales Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesús Morales Flores,,,,,,,,,,,,,,,,,,,,
Q5930786,Jesús Zambrano Grijalva,Jesús Zambrano Grijalva,Jesús Zambrano Grijalva,,Jesús Zambrano Grijalva,,,,,,Jesús Zambrano Grijalva,Jesús Zambrano Grijalva,Jesús Zambrano Grijalva,Jesús Zambrano Grijalva,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Jesus_Zambrano.jpg,male,,1953-10-01,,Jesús,,Jesús Zambrano Grijalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赫蘇斯·桑布拉諾·格里哈爾瓦,赫苏斯·桑布拉诺·格里哈尔瓦,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesús Zambrano Grijalva,,,,,,,,,,,,,,,,,,,,
Q5931901,Joaquín Díaz Mena,Joaquín Díaz Mena,Joaquín Díaz Mena,,Joaquín Díaz Mena,,,,,Joaquín Díaz Mena,Joaquín Díaz Mena,Joaquín Díaz Mena,Joaquín Díaz Mena,Joaquín Díaz Mena,,,https://upload.wikimedia.org/wikipedia/commons/2/2c/Joaquindiazmena.png,male,,1974-08-16,,Joaquín,,Joaquín Díaz Mena,,,,,,,,huachodiazmena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joaquindiazmena,Joaquín Díaz Mena,,,,,,,,,,,,,,,,,,,,
Q5934708,Jorge Carlos Ramírez Marín,Jorge Carlos Ramírez Marín,Jorge Carlos Ramírez Marín,,Jorge Carlos Ramírez Marín,,,,,,Jorge Carlos Ramírez Marín,Jorge Carlos Ramírez Marín,Jorge Carlos Ramírez Marín,Jorge Carlos Ramírez Marín,,,https://upload.wikimedia.org/wikipedia/commons/d/d2/Jose-Carlos-Ramirez-Mari.jpg,male,,1961-08-14,,Jorge,,Jorge Carlos Ramírez Marín,,,,Jorge Carlos Ramírez Marín,,,,,Jorge Carlos Ramírez Marín,,,,,,,,,,,,,,,,,,,http://ramirezmarin.org/,,,,,,,,,,,,,,,politician,,RamirezMarin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Carlos Ramírez Marín,,,,,,,,,,,,,,,,,,,Jorge Ramírez,
Q5935014,Jorge Estefan Chidiac,Jorge Estefan Chidiac,Jorge Estefan Chidiac,,Jorge Estefan Chidiac,,,,,Jorge Estefan Chidiac,Jorge Estefan Chidiac,Jorge Estefan Chidiac,Jorge Estefan Chidiac,Jorge Estefan Chidiac,,,,male,,1963-07-03,,Jorge,,Jorge Estefan Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Estefan Chidiac,,,,,,,,,,,,,,,,,,,,
Q5935606,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,Jorge Mendoza Garza,,,,male,,1951-09-01,,Jorge,,Jorge Mendoza Garza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Mendoza Garza,,,,,,,,,,,,,,,,,,,,
Q5937527,José Alfredo Torres Huitrón,José Alfredo Torres Huitrón,José Alfredo Torres Huitrón,,José Alfredo Torres Huitrón,,,,,,José Alfredo Torres Huitrón,José Alfredo Torres Huitrón,José Alfredo Torres Huitrón,José Alfredo Torres Huitrón,,,https://upload.wikimedia.org/wikipedia/commons/d/de/José_alfredo_torres.jpg,male,,1973-12-12,/m/012gbk2w,José Alfredo,,José Alfredo Torres Huitrón,,,,,,,,josealfredoTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Alfredo Torres Huitrón,,,,,,,,,,,,,,,,,,,,
Q5938355,José Arturo López Cándido,José Arturo López Cándido,José Arturo López Cándido,,José Arturo López Cándido,,,,,José Arturo López Cándido,José Arturo López Cándido,José Arturo López Cándido,José Arturo López Cándido,José Arturo López Cándido,,,,male,,1952-12-20,,José,,José Arturo López Cándido,,,,José Arturo López Cándido,,,,,José Arturo López Cándido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Arturo López Cándido,,,,,,,,,,,,,,,,,,,,
Q5940123,José González Morfin,José González Morfin,José González Morfín,,José González Morfín,,,,,José González Morfin,José González Morfín,José González Morfín,José González Morfin,José González Morfín,,,,male,,1954-07-25,,José,,José González Morfin,,,,,,,,,,,González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José González Morfín,,,,,,,,,,,,,,,,,,,,
Q5940656,José Isabel Trejo,José Isabel Trejo,José Isabel Trejo Reyes,,José Isabel Trejo Reyes,,,,,José Isabel Trejo,José Isabel Trejo Reyes,José Isabel Trejo Reyes,José Isabel Trejo,José Isabel Trejo Reyes,,,,male,,1959-04-09,,José,,José Isabel Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Isabel Trejo Reyes,,,,,,,,,,,,,,,,,,,,
Q5941545,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,,José Luis Oliveros Usabiaga,,,,,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,José Luis Oliveros Usabiaga,,,https://upload.wikimedia.org/wikipedia/commons/0/02/José_Luis_Oliveros_Usabiaga_(Chelis).jpg,male,,1983-05-08,,José,,José Luis Oliveros Usabiaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Luis Oliveros Usabiaga,,,,,,,,,,,,,,,,,,,,
Q5944045,Manuel Clouthier Carrillo,Manuel Clouthier Carrillo,Manuel Clouthier Carrillo,,Manuel Clouthier Carrillo,,,,,,Manuel Clouthier Carrillo,Manuel Clouthier Carrillo,Manuel Clouthier Carrillo,Manuel Clouthier Carrillo,,,,male,,1961-08-24,/m/012hdrd8,Manuel,,Manuel Clouthier Carrillo,,,,,,,,ClouthierManuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Clouthier Carrillo,,,,,,,,,,,,,,,,,,,,
Q5945029,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,José Rangel Espinosa,,,,male,,1956-03-19,,José,,José Rangel Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Rangel Espinosa,,,,,,,,,,,,,,,,,,,,
Q5946622,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,José Ángel Ávila Pérez,,,,male,,1956-10-07,,José,,José Ángel Ávila Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Ángel Ávila Pérez,,,,,,,,,,,,,,,,,,,,
Q5974855,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,Liborio Vidal Aguilar,,,,male,,1963-04-27,,Liborio,,Liborio Vidal Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liborio Vidal Aguilar,,,,,,,,,,,,,,,,,,,,
