id,name__en,name__de,name,wikipedia__en,image,gender,given_name,name__es,name__fr,birth_date,name__nl,name__it,name__ru,name__pt,name__ar,wikipedia__ar,wikipedia__de,wikipedia__fr,wikipedia__nl,wikipedia__pt,wikipedia__ru,identifier__freebase,identifier__IIAF,website,death_date,name__cy,original_wikiname,name__sw,name__ht,name__pl,name__nb,name__en_gb,wikipedia__enwikiquote,wikipedia__es,wikipedia__ht,wikipedia__no,wikipedia__pl,wikipedia__sw,identifier__VIAF,identifier__LCAuth,identifier__SUDOC,identifier__MGP,name__zh_hans,name__zh_hant,name__zh_hk,name__sv,name__zh,wikipedia__commons,wikipedia__sv,wikipedia__zh,name__da,name__nn,name__vec,name__so,name__he,name__be,name__ko,name__oc,name__yo,name__hu,name__gl,name__et,name__id,name__ja,name__br,name__vi,name__rw,name__el,name__am,name__bcl,name__tr,name__th,name__ro,name__ca,name__fi,name__uk,name__sl,name__cs,name__bg,name__io,name__mr,name__ka,name__nds,name__pt_br,name__fa,name__sco,wikipedia__am,wikipedia__bcl,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hu,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__mr,wikipedia__nds,wikipedia__oc,wikipedia__plwikiquote,wikipedia__ro,wikipedia__rw,wikipedia__sco,wikipedia__simple,wikipedia__sl,wikipedia__so,wikipedia__th,wikipedia__tr,wikipedia__uk,wikipedia__vec,wikipedia__vi,wikipedia__yo,identifier__GND,identifier__NNDB,identifier__Munzinger,identifier__FAST,name__en_ca,name__vmf,last_seen,wikipedia__ml,name__ml,occupation,identifier__snac,wikipedia__cawikiquote,wikipedia__pa,name__pa,identifier__Britannica,wikipedia__ig,name__ig,name__bn,name__de_ch,name__eo,name__la,name__lb,name__ms,name__sr,name__hi,name__ur,name__mk,name__ie,name__sh,name__xmf,wikipedia__bn,wikipedia__eo,wikipedia__hi,wikipedia__ie,wikipedia__la,wikipedia__lb,wikipedia__ms,wikipedia__ruwikinews,wikipedia__sh,wikipedia__sr,wikipedia__ur,wikipedia__xmf,identifier__IMDB,identifier__quora,name__eu,identifier__ISNI,twitter,electoral_district,identifier__GTAA,identifier__ne_se,identifier__BIBSYS,identifier__NTA,name__bo,name__qu,name__bs,name__ta,name__ia,name__pnb,name__is,name__be_tarask,name__hr,name__kk,name__nan,name__lv,name__sc,name__sk,name__ku,name__jv,name__te,name__ga,name__ne,name__my,name__mai,name__ast,name__ace,wikipedia__ast,wikipedia__be_x_old,wikipedia__bo,wikipedia__bs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__dewikiquote,wikipedia__eswikiquote,wikipedia__eu,wikipedia__fawikiquote,wikipedia__ga,wikipedia__hr,wikipedia__ia,wikipedia__is,wikipedia__jv,wikipedia__kk,wikipedia__ku,wikipedia__lv,wikipedia__mai,wikipedia__my,wikipedia__ne,wikipedia__nn,wikipedia__pnb,wikipedia__qu,wikipedia__sc,wikipedia__sk,wikipedia__svwikiquote,wikipedia__ta,wikipedia__tawikiquote,wikipedia__te,wikipedia__zh_min_nan,identifier__NDL,identifier__BNF,identifier__NLI,identifier__BNE,identifier__OLID,identifier__nobel_prize,identifier__GNC,identifier__SELIBR,name__hy,identifier__wikitree,identifier__politifact,facebook,name__de_at,wikipedia__itwikiquote,identifier__NUKAT,identifier__TED,identifier__ioc_athlete,honorific_prefix,identifier__google_knowledge,pseudonym,identifier__bigenc_ru,name__ba,wikipedia__ba,wikipedia__din,wikipedia__an,wikipedia__sd,family_name,wikipedia__hy,name__sd,name__an,name__din,name__fy,name__sq,wikipedia__fy,wikipedia__sq,wikipedia__tl,name__tl,identifier__NKC
Q6514327,Lee Kinyanjui,Lee Kinyanjui,Lee Kinyanjui,Lee Kinyanjui,,male,,Lee Kinyanjui,Lee Kinyanjui,1973,Lee Kinyanjui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee Kinyanjui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee Kinyanjui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6536911,Lewis Nguyai Nganga,Lewis Nguyai Nganga,Lewis Nguyai Nganga,Lewis Nguyai Nganga,,male,Lewis,Lewis Nguyai Nganga,Lewis Nguyai Nganga,,Lewis Nguyai Nganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis Nguyai Nganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis Nguyai Nganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6550225,Linah Kilimo,Linah Kilimo,Linah Kilimo,Linah Kilimo,,female,,Linah Kilimo,Linah Kilimo,1963-10-22,Linah Kilimo,,,,,,,,,,,,,,,,,Linah Kilimo,,,,,,,,,,Linah Kilimo,,,,,,,,,,,,,,,,,,,,,,Linah Kilimo,,,,,,,,,,,,,,,,,Linah Kilimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linah Kilimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6681363,Lorna Laboso,Lorna Laboso,Lorna Laboso,Lorna Laboso,,female,Lorna,Lorna Laboso,Lorna Laboso,1961-11-25,,,,,,,,,,,,,,,2008-06-10,,,Lorna Laboso,,,,,,,,,,Lorna Laboso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorna Laboso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorna Laboso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6696106,Lucas Chepkitony,Lucas Chepkitony,Lucas Chepkitony,Lucas Chepkitony,,male,Lucas,Lucas Chepkitony,Lucas Chepkitony,,Lucas Chepkitony,,,,,,,,,,,,,,,,Lucas Chepkitony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Chepkitony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Chepkitony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6701602,Luka Kigen,Luka Kigen,Luka Kigen,Luka Kigen,,male,Luka,Luka Kigen,Luka Kigen,,Luka Kigen,,,,,,,,,,,,,,,,Luka Kigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Kigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Kigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6759579,Margaret Kamar,Margaret Kamar,Margaret Kamar,Margaret Kamar,,female,Margaret,Margaret Kamar,Margaret Kamar,1959-04-28,Margaret Kamar,,,,,,,,,,,,,,,,Margaret Kamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Kamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Kamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senator,,,,,,,,,,,,,,,,,,,,
Q6759998,Margaret Wanjiru,Margaret Wanjiru,Margaret Wanjiru,Margaret Wanjiru,,female,Margaret,Margaret Wanjiru,Margaret Wanjiru,,Margaret Wanjiru,,,,,,,,,,,,,,,,Margaret Wanjiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Wanjiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Wanjiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6776584,Martin Shikuku,Martin Shikuku,Martin Shikuku,Martin Shikuku,,male,Martin,Martin Shikuku,Martin Shikuku,1933,,,,,,,,,,,,,,,2012-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Shikuku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153834,,,,,,,,,,,,,,,,,,,,,,,,,Martin Shikuku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6791519,Matthias Benedict Keah,Matthias Benedict Keah,Matthias Benedict Keah,Matthias Benedict Keah,,male,Matthias,Matthias Benedict Keah,Matthias Benedict Keah,1943-09-29,,,,,,,,,,,,,,,2005-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matthias Benedict Keah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matthias Benedict Keah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6799567,Mbadi John Ng'ongo,Mbadi John Ng'ongo,Mbadi John Ng'ongo,Mbadi John Ng'ongo,,male,John,Mbadi John Ng'ongo,John Mbadi,,Mbadi John Ng'ongo,,,,,,,John Mbadi,,,,,,,,,Mbadi John Ng'ongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbadi John Ng'ongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Honourable,,,,,,,,,,,,,,,,,,,,
Q6799700,Mbiyu Koinange,Mbiyu Koinange,Mbiyu Koinange,Mbiyu Koinange,,male,,Mbiyu Koinange,Mbiyu Koinange,1907,Peter Mbiyu Koinange,,"Коинанге, Мбию",,,,,,,,"Коинанге, Мбию",,,,1981-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbiyu Koinange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6848880,Mike Sonko,Mike Sonko,Mike Sonko,Mike Sonko,https://upload.wikimedia.org/wikipedia/commons/4/44/Mike_Sonko.jpg,male,Mike,Mike Sonko,Mike Sonko,1977-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Sonko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Sonko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonko,,,,,,,,,,,
Q6891252,Mohamed Hussein Ali,Mohamed Hussein Ali,Mohamed Hussein Ali,Mohamed Hussein Ali,,male,Mohamed,Mohamed Hussein Ali,Mohamed Hussein Ali,,Mohamed Hussein Ali,Mohamed Hussein Ali,,,,,,,,,,,,,,,Mohamed Hussein Ali,,,,Mohamed Hussein Ali,,,,,,,,,,,,,,,Mohamed Hussein Ali,,,,,Mohamed Hussein Ali,Mohamed Hussein Ali,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Hussein Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Hussein Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891260,Mohamed Ibrahim Elmi,Mohamed Ibrahim Elmi,Mohamed Ibrahim Elmi,Mohamed Ibrahim Elmi,,male,Mohamed,Mohamed Ibrahim Elmi,Mohamed Ibrahim Elmi,,Mohamed Ibrahim Elmi,Mohamed Ibrahim Elmi,,,,,,,,,,,,,,,Mohamed Ibrahim Elmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Ibrahim Elmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Ibrahim Elmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891343,Mohamed Maalim Mohamud,Mohamed Maalim Mohamud,Mohamed Maalim Mohamud,Mohamed Maalim Mohamud,,male,Mohamed,Mohamed Maalim Mohamud,Mohamed Maalim Mohamud,1953-07-04,Mohamed Maalim Mohamud,Mohamed Maalim Mohamud,,,,,,,,,,,,,,,Mohamed Maalim Mohamud,,,,,,,,,,,,,,,,,,,,,Category:Mohamed Maalim Mohamud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Maalim Mohamud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Maalim Mohamud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6893179,Mohammed Kuti,Mohammed Kuti,Mohammed Kuti,Mohammed Kuti,,male,Mohammed,Mohammed Kuti,Mohammed Kuti,1964-03-12,Mohammed Kuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Kuti,,,,,,,,,,,,,,,,,Mohammed Kuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Kuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6915674,Moses Akaranga,Moses Akaranga,Moses Akaranga,Moses Akaranga,,male,Moses,Moses Akaranga,Moses Akaranga,1953-10-18,Moses Akaranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Akaranga,,,,モーセ・アカランガ,,,,,,,,,,,,,Moses Akaranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Akaranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6933478,Mukhisa Kituyi,Mukhisa Kituyi,Mukhisa Kituyi,Mukhisa Kituyi,https://upload.wikimedia.org/wikipedia/commons/3/3a/Mukhisa_Kituyi_-_2013.jpg,male,,Mukhisa Kituyi,Mukhisa Kituyi,1956,,,,,,,,,,,,,,,,,,Mukhisa Kituyi,,,,,,,,,,Mukhisa Kituyi,,,,,,,,,穆希薩·基圖伊,Category:Mukhisa Kituyi,,,,,,,,,,,,,,,,ムキサ・キツイ,,,,,,,,,,,,,Mukhisa Kituyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mukhisa Kituyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6937046,Munyua Waiyaki,Munyua Waiyaki,Munyua Waiyaki,Munyua Waiyaki,,male,,Munyua Waiyaki,Munyua Waiyaki,1926-12-12,Munyua Waiyaki,,,,,,Munyua Waiyaki,,,,,,,,2017-04-25,,,,,,,,,,,,,,309855002,no2014099896,,,,,,,穆亞瓦·懷亞基,,,,,,,,,,,,,,,,,,,,,,,,Munyua Waiyaki,,,,,,Munyua Waiyaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munyua Waiyaki,,,,Munyua Waiyaki,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167689,,,,,,,,,,,,,,,,,,,,,,,,,Munyua Waiyaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6939960,Musa Sirma,Musa Sirma,Musa Sirma,Musa Sirma,,male,,Musa Sirma,Musa Sirma,,,Musa Sirma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musa Sirma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musa Sirma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6943746,Mutava Musyimi,Mutava Musyimi,Mutava Musyimi,Mutava Musyimi,https://upload.wikimedia.org/wikipedia/commons/c/cd/Mutava_Musyimi_with_Children_in_Gachoka.jpg,male,,Mutava Musyimi,Mutava Musyimi,1952-03-06,Mutava Musyimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutava Musyimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutava Musyimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6944629,Mwalimu Masudi Mwahima,Mwalimu Masudi Mwahima,Mwalimu Masudi Mwahima,Mwalimu Masudi Mwahima,,male,,Mwalimu Masudi Mwahima,Mwalimu Masudi Mwahima,,Mwalimu Masudi Mwahima,,,,,,,,,,,,,,,,Mwalimu Masudi Mwahima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwalimu Masudi Mwahima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwalimu Masudi Mwahima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6944671,Mwangi Kiunjuri,Mwangi Kiunjuri,Mwangi Kiunjuri,Mwangi Kiunjuri,,male,,Mwangi Kiunjuri,Mwangi Kiunjuri,1969-04-29,Mwangi Kiunjuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no2019014078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwangi Kiunjuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwangi Kiunjuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6961671,Namesyus Warugongo,Namesyus Warugongo,Namesyus Warugongo,Namesyus Warugongo,,male,,Namesyus Warugongo,Namesyus Warugongo,,Namesyus Warugongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Namesyus Warugongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Namesyus Warugongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6967675,Nassir Nuh Abdi,Nassir Nuh Abdi,Nassir Nuh Abdi,Nassir Nuh Abdi,,male,,Nassir Nuh Abdi,Nassir Nuh Abdi,,Nassir Nuh Abdi,,,,,,,,,,,,,,,,,Nassir Nuh Abdi,,,,,,,,,,Nassir Nuh Abdi,,,,,,,,,,,,,,,,,,,,,,Nassir Nuh Abdi,,,,,,,,,,,,,,,,,Nassir Nuh Abdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nassir Nuh Abdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6983763,Ndiritu Muriithi,Ndiritu Muriithi,Ndiritu Muriithi,Ndiritu Muriithi,,male,,Ndiritu Muriithi,Ndiritu Muriithi,1967-02-10,Ndiritu Muriithi,Ndiritu Muriithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndiritu Muriithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndiritu Muriithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6990527,Nelson Gaichuhie,Nelson Gaichuhie,Nelson Gaichuhie,Nelson Gaichuhie,,male,Nelson,Nelson Gaichuhie,Nelson Gaichuhie,,Nelson Gaichuhie,Nelson Gaichuhie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Gaichuhie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Gaichuhie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7025073,Nicholas Biwott,Nicholas Biwott,Nicholas Biwott,Nicholas Biwott,https://upload.wikimedia.org/wikipedia/commons/1/11/Nicholas_Biwott.jpg,male,Nicholas,Nicholas Biwott,Nicholas Biwott,1940,Nicholas Biwott,,,,,,,Nicholas Biwott,,,,,,,2017-07-11,,,,,,,,,,,,,,9268795,n2006005224,,,,,,,尼古拉斯·比沃特,,,,,,,,,,,,,,,,,ニコラス・ビウォット,,,,,,,,,,,,,Nicholas Biwott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632995,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 3990 6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Biwott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biwott,,,,,,,,,,,
Q7025483,Nicholas Gumbo,Nicholas Gumbo,Nicholas Gumbo,Nicholas Gumbo,,male,Nicholas,Nicholas Gumbo,Nicholas Gumbo,1965,Nicholas Gumbo,Nicholas Gumbo,,,,,,,,,,,,,,,Nicholas Gumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Gumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Gumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
