id,name,name__en,name__ht,name__es,name__fr,name__de,name__zh,wikipedia__en,wikipedia__ht,wikipedia__zh,identifier__VIAF,death_date,birth_date,gender,image,given_name,identifier__LCAuth,identifier__snac,original_wikiname,name__pt,name__pl,name__ru,name__yo,name__sv,name__nl,name__uk,name__nb,name__da,name__nn,name__hu,name__ar,wikipedia__ar,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__yo,identifier__freebase,identifier__BNF,occupation,identifier__ISNI,identifier__SUDOC,identifier__Britannica,name__it,identifier__OLID,family_name,identifier__FAST,identifier__GND,identifier__CERL,name__fa,name__gl,wikipedia__commons,wikipedia__fa,wikipedia__frwikisource,wikipedia__gl,identifier__NLAtrove,name__lb,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__ml,name__ja,name__br,name__vi,name__eo,name__sr_el,name__sr_ec,name__tr,name__ro,name__fi,name__la,name__war,name__cs,name__th,name__sr,name__eu,name__hy,name__id,name__be,wikipedia__be,wikipedia__br,wikipedia__cs,wikipedia__da,wikipedia__eo,wikipedia__eu,wikipedia__fi,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__ml,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__plwikiquote,wikipedia__ro,wikipedia__sr,wikipedia__th,wikipedia__tr,wikipedia__vi,wikipedia__war,identifier__NTA,identifier__GNC,identifier__NLI,identifier__bigenc_ru,identifier__CTHS,identifier__persee,name__mg,wikipedia__mg,identifier__IIAF,name__sl,wikipedia__sl,identifier__britishmuseum,identifier__GTAA,name__qu,wikipedia__qu,name__cy,identifier__nlg,name__ka,name__he,wikipedia__he,wikipedia__ka,name__el,wikipedia__el,identifier__NNDB,identifier__MusicBrainz,name__mr,wikipedia__mr,name__et,wikipedia__et,name__en_ca,name__en_gb,name__ca,name__oc,name__io,wikipedia__ca,wikipedia__io,wikipedia__simple,identifier__NUKAT,identifier__Munzinger,identifier__IMDB,name__mzn,wikipedia__frwikiquote,wikipedia__mzn,wikipedia__cy,identifier__SELIBR,name__hr,wikipedia__hr,name__mn,wikipedia__mn,wikipedia__enwikisource,identifier__OpenPlaques,name__jv,name__mk,name__sco,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__de_ch,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__jv,wikipedia__mk,wikipedia__sco,identifier__CSPAN,website,twitter,identifier__BNE,name__csb,name__dsb,name__om,wikipedia__oc,name__szl,name__fo,name__ilo,wikipedia__fo,wikipedia__ilo,wikipedia__szl,wikipedia__vo,identifier__NLA,wikipedia__elwikisource,name__sh,wikipedia__enwikinews,wikipedia__sh,wikipedia__sk,identifier__discogs,identifier__quora,identifier__votesmart,identifier__FEC
Q57512,Michel Martelly,Michel Martelly,Sweet Micky,Michel Martelly,Michel Martelly,Michel Martelly,米歇爾·馬爾泰利,Michel Martelly,Michel Martelly,米歇爾·馬爾泰利,232908544,,1961-02-12,male,"https://upload.wikimedia.org/wikipedia/commons/5/50/Michel_Martelly_on_April_20,_2011.jpg",Michel,no2012054271,,Michel Martelly,Michel Martelly,Michel Martelly,"Мартейи, Мишель",Michel Martelly,Michel Martelly,Michel Martelly,Мішель Мартейї,Michel Martelly,Sweet Micky,Sweet Micky,Michel Martelly,ميشال مارتيلي,ميشال مارتيلي,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,"Мартейи, Мишель",Michel Martelly,Мішель Мартейї,Michel Martelly,/m/0bvjg9,140024636,politician,,165286385,biography/Michel-Martelly,Michel Martelly,,,,,,میشل مارتلی,Michel Martelly,,میشل مارتلی,,Michel Martelly,,Michel Martelly,,,,,,,미셀 마르텔리,,ミシェル・マテリ,Michel Martelly,,Michel Martelly,,,Michel Martelly,Michel Martelly,Michel Martelly,Michael Martelly,,Michel Martelly,,,,,Michel Martelly,,,Michel Martelly,Michel Martelly,,Michel Martelly,,Michel Martelly,,,Michel Martelly,Michel Martelly,ミシェル・マテリ,미셀 마르텔리,Michael Martelly,Michel Martelly,,Michel Martelly,,Michel Martelly,,Michel Martelly,,,Michel Martelly,,,,,,,,,,,,,,,,,,,,,מישל מרטלי,מישל מרטלי,,Μισέλ Μαρτελί,Μισέλ Μαρτελί,,1a3d208e-0efd-4b65-8ad1-a5f047354db6,,,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,Michel Martelly,,Michel Martelly,Michel Martelly,,,,,,,,,,,,,,,,,,,,,,,,,Michel Martelly,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Martelly,,,,,Michel Martelly,,,,,,,,,,,,,http://martellyhaiti.com/,,,,,,,,,,,,,,,,Michel Martelly,Category:Michel Martelly,Michel Martelly,Michel Martelly,1769045,Michel-Martelly,,
Q57854,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,洛朗·拉莫特,Laurent Lamothe,Laurent Lamothe,,,,1972-08-14,male,https://upload.wikimedia.org/wikipedia/commons/b/b7/Laurent_Lamothe_in_2012.jpg,Laurent,,,Laurent Lamothe,,Laurent Lamothe,"Ламот, Лоран",,Laurent Lamothe,Laurent Lamothe,Лоран Ламот,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,,,,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,,"Ламот, Лоран",,Лоран Ламот,,/m/0hhrzbd,,tennis player,,,,Laurent Lamothe,,,,,,,,Category:Laurent Lamothe,,,,,,,,,,,,,,,,,,,,Laurent Lamothe,,Laurent Lamothe,,,Laurent Lamothe,,,,,,,,,Laurent Lamothe,,,,Laurent Lamothe,,,,Laurent Lamothe,,,,,,,,,,,,,Laurent Lamothe,,,,,,,,,,,,,,,,,,,,,,,,Λοράν Λαμότ,Λοράν Λαμότ,,,,,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,Laurent Lamothe,,,,Laurent Lamothe,,,,,,,,,,,,,,,,,,,,,,,,,Laurent Lamothe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.laurentlamothe.com,LaurentLamothe,,,,,,,,,,,,,,,,,,,,,,
Q5964301,Hérard Dumesle,Hérard Dumesle,Herard Dumesle,,Hérard Dumesle,Hérard Dumesle,赫爾德·居邁拉,Hérard Dumesle,Hérard Dumesle,,,1858-06-22,1784-06-16,male,,,,,Hérard Dumesle,,,,,,Hérard Dumesle,,,,,,,,,,Hérard Dumesle,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q605467,Antonio Thrasybule Kébreau,Antonio Thrasybule Kébreau,,Antonio Thrasybule Kébreau,Antonio Thrasybule Kébreau,Antonio Thrasybule Kebreau,,Antonio Thrasybule Kébreau,,,,1963-01-13,1909-11-11,male,https://upload.wikimedia.org/wikipedia/commons/e/ef/Antonio_Thrasybule_Kebreau_portrait.jpg,Antonio,,,Antonio Kébreau,,,"Кебро, Антонио",Antonio Thrasybule Kebreau,Antonio Thrasybule Kebreau,Antonio Thrasybule Kébreau,Антоніо Кебро,Antonio Thrasybule Kébreau,Antonio Thrasybule Kébreau,Antonio Thrasybule Kébreau,Antonio Thrasybule Kébreau,,,Antonio Thrasybule Kebreau,,Antonio Kébreau,,,"Кебро, Антонио",Antonio Thrasybule Kebreau,Антоніо Кебро,Antonio Thrasybule Kebreau,/m/028bk77,,politician,,,,,,,,,,,,,,,,,,,安托萬·特拉西布林·凱布羅,,安托萬·特拉西布爾·凱布羅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q616264,Jean-Baptiste Riché,Jean-Baptiste Riché,,Jean-Baptiste Riché,Jean-Baptiste Riché,Jean-Baptiste Riché,,Jean-Baptiste Riché,,,,1847-02-27,1780,male,https://upload.wikimedia.org/wikipedia/commons/a/a0/Jean-Baptiste_Riché.jpg,Jean-Baptiste,,,Jean-Baptiste Riché,Jean-Baptiste Riché,,"Рише, Жан-Батист",Jean-Baptiste Riché,Jean-Baptiste Riché,Jean-Baptiste Riché,Жан-Баптист Ріше,Jean-Baptiste Riché,Jean-Baptiste Riché,Jean-Baptiste Riché,Jean-Baptiste Riché,,,Jean-Baptiste Riché,Jean-Baptiste Riché,Jean-Baptiste Riché,,Jean-Baptiste Riché,"Рише, Жан-Батист",Jean-Baptiste Riché,Жан-Баптист Ріше,Jean-Baptiste Riché,/m/09lrwp,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6169086,Jean-Claude Bajeux,Jean-Claude Bajeux,Jean-Claude Bajeux,Jean-Claude Bajeux,Jean-Claude Bajeux,,,Jean-Claude Bajeux,Jean-Claude Bajeux,,55290165,2011-08-05,1931-09-17,male,,Jean-Claude,n82238571,,Jean-Claude Bajeux,,,,,,Jean-Claude Bajeux,,,,,,,,,,Jean-Claude Bajeux,,,,,,,/m/080h0z,12655857w,political activist,0000 0000 5511 6239,081222629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6170909,Jean Jeudy,Jean Jeudy,Jean Jeudy,Jean Jeudy,Jean Jeudy,Jean Jeudy,,Jean Jeudy,Jean Jeudy,,,,1958,male,,Jean,,,Jean Jeudy,,,,,Jean Jeudy,Jean Jeudy,,Jean Jeudy,Jean Jeudy,Jean Jeudy,Jean Jeudy,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Jeudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6207072,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,若瑟萊姆·普利韋爾,Jocelerme Privert,Jocelerme Privert,若瑟萊姆·普利韋爾,,,1953-02-01,male,https://upload.wikimedia.org/wikipedia/commons/d/d1/Jocelerme_Privert_2016.jpg,,,,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Хоселерме Приверт,,,Jocelerme Privert,,,,,Jocelerme Privert,,,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,Jocelerme Privert,,,,,,,politician,,,,Jocelerme Privert,,,,,,,,,,,,,,,,,,,,조슬레름 프리베르,,ジョスレルム・プリベール,,,,,,Jocelerme Privert,,,,,,,,,,Jocelerme Privert,,,,,,,,,,,Jocelerme Privert,Jocelerme Privert,,조슬레름 프리베르,,,,,,,,,,,Jocelerme Privert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jocelerme Privert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jocelerme Privert,,,,,,,,,,,,,,,,,
Q645722,Thomas Madiou,Thomas Madiou,Thomas Madiou,,Thomas Madiou,Thomas Madiou,,Thomas Madiou,Thomas Madiou,,64041988,1884-05-25,1814-04-30,male,https://upload.wikimedia.org/wikipedia/commons/7/7e/Thomas_Madiou.jpg,Thomas,n86142250,w6s764xd,Thomas Madiou,,Thomas Madiou,,,Thomas Madiou,Thomas Madiou,,Thomas Madiou,Thomas Madiou,Thomas Madiou,,,,,,Thomas Madiou,Thomas Madiou,,,,,,,12138419p,historian,0000 0000 2956 5006,029842271,,,OL1257270A,,187282,1056263547,,,,,,Auteur:Thomas Madiou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168603322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q653169,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,普羅佩·阿夫里爾,Prosper Avril,Prosper Avril,,11498477,,1937-12-12,male,,Prosper,n92036797,,Prosper Avril,Prosper Avril,Prosper Avril,Проспер Авриль,Prosper Avril,Prosper Avril,Prosper Avril,Проспер Авріль,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,تزدهر أفريل,تزدهر أفريل,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,Prosper Avril,"Авриль, Проспер",Prosper Avril,Проспер Авріль,Prosper Avril,/m/02pq88,,politician,0000 0000 2819 3597,057158967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prosper Avril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6787141,Mathias Pierre,Mathias Pierre,,,Mathias Pierre,Mathias Pierre,,Mathias Pierre,,,,,1967-04-03,male,,Mathias,,,Mathias Pierre,,,,,,Mathias Pierre,,,,,,,,,,Mathias Pierre,,,,,,,,,entrepreneur,,,,Mathias Pierre,,Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6787208,Mathieu Eugene,Mathieu Eugene,Mathieu Eugene,Mathieu Eugene,Mathieu Eugene,Mathieu Eugene,,Mathieu Eugene,Mathieu Eugene,,,,1954-04,male,https://upload.wikimedia.org/wikipedia/commons/b/b9/Mathieu_Eugene_2011.jpg,Mathieu,,,Mathieu Eugene,,,,,Mathieu Eugene,Mathieu Eugene,,Mathieu Eugene,Mathieu Eugene,Mathieu Eugene,,,,,,,,,,,,,/m/02pn40y,,politician,,,,Mathieu Eugene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathieu Eugene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://council.nyc.gov/d40/html/members/home.shtml,,,,,,,,,,,,,,,,,,,,,,,
Q6794888,Max Hudicourt,Max Hudicourt,Max Hudicourt,Max Hudicourt,Max Hudicourt,Max Hudicourt,馬克斯·赫迪考特,Max Hudicourt,Max Hudicourt,馬克斯·赫迪考特,121250275,1947-05-04,1907-06-25,male,https://upload.wikimedia.org/wikipedia/commons/7/7e/Max_hudicourt.jpg,Max,no2010082988,w68m1q2g,Max Hudicourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6948204,Myriam Merlet,Myriam Merlet,Myriam Merlet,,Myriam Merlet,Myriam Merlet,,Myriam Merlet,Myriam Merlet,,,2010-01-12,1956-10-14,female,,Myriam,,,Myriam Merlet,,,,,,Myriam Merlet,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6982958,Nawoon Marcellus,Nawoon Marcellus,Nawoon Marcellus,Nawoon Marcellus,,Nawoon Marcellus,,Nawoon Marcellus,Nawoon Marcellus,,,,,male,,,,,Nawoon Marcellus,,,,,,Nawoon Marcellus,,,,,Nawoon Marcellus,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q707178,Paul Magloire,Paul Magloire,Paul Eugène Magloire,Paul Eugène Magloire,Paul Magloire,Paul Eugène Magloire,保罗·马格卢瓦尔,Paul Magloire,Paul Eugène Magloire,保罗·马格卢瓦尔,50636888,2001-07-12,1907-07-19,male,https://upload.wikimedia.org/wikipedia/commons/6/64/Paul_Magloire_portrait.jpg,Paul,n84194878,w66x3f9j,Paul Magloire,Paul Magloire,Paul Magloire,"Маглуар, Поль Эжен",Paul Magloire,Paul Magloire,Paul Magloire,Поль Ежен Маглуар,Paul Eugène Magloire,Paul Eugène Magloire,Paul Eugène Magloire,Paul Eugène Magloire,بول ماغلوار,بول ماغلوار,Paul Eugène Magloire,Paul Eugène Magloire,Paul Magloire,Paul Magloire,Paul Magloire,"Маглуар, Поль Эжен",Paul Magloire,Поль Ежен Маглуар,Paul Magloire,/m/0444pk,,politician,0000 0000 8019 2567,082086680,,Paul Eugène Magloire,,,1731264,141448407,,,,,,,,,,,,,,,,,,ポール・マグロワール,,,,,,,,,,,Paul Magloire,,,,,,,,,Paul Magloire,,,,,,,,Paul Eugène Magloire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Magloire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q711217,Charles-Henri Baker,Charles Henri Baker,Charles Henri Baker,Charles Henry Baker,Charles-Henri Baker,Charles Henry Baker,夏尔·亨利·贝克,Charles Henri Baker,Charles Henri Baker,夏尔·亨利·贝克,,,1955-06-03,male,,Charles,,,Charles Henri Baker,Charles Henri Baker,,,,,Charles Henri Baker,,,,,Charles Henry Baker,,,Charles Henry Baker,Charles Henry Baker,Charles-Henri Baker,,Charles Henri Baker,,,,,/m/08mmvq,,industrialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7149100,Paul Arcelin,Paul Arcelin,Paul Arcelin,Paul Arcelin,Paul Arcelin,Paul Arcelin,,Paul Arcelin,Paul Arcelin,,11283204,,,male,,Paul,n85154431,,Paul Arcelin,,,,,,Paul Arcelin,,,,,,,,,,,,,,,,,,,diplomat,0000 0000 2418 5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7185631,Phillip Brutus,Phillip Brutus,Phillip Brutus,Phillip Brutus,Phillip Brutus,Phillip Brutus,,Phillip Brutus,Phillip Brutus,,,,1957-11-26,male,https://upload.wikimedia.org/wikipedia/commons/8/8e/Phillip_J._Brutus.jpg,Phillip,,,Phillip Brutus,,,,,Phillip Brutus,Phillip Brutus,,Phillip Brutus,Phillip Brutus,Phillip Brutus,Phillip Brutus,,,,,,,,,,,,/m/05c2zvw,,politician,,,,Phillip Brutus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillip Brutus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17363,H0FL17076
Q726744,Marc Bazin,Marc Bazin,Marc Bazin,Marc Bazin,Marc Bazin,Marc Bazin,,Marc Bazin,Marc Bazin,,50803372,2010-06-16,1932-03-06,male,,Marc,n88630217,,Marc Bazin,Marc Bazin,Marc Bazin,Марк Луи Базен,Marc Bazin,Marc Bazin,Marc Bazin,Марк Луї Базен,Marc Bazin,Marc Bazin,Marc Bazin,Marc Bazin,,,Marc Bazin,,Marc Bazin,Marc Bazin,Marc Bazin,"Базен, Марк Луи",Marc Bazin,Марк Луї Базен,Marc Bazin,/m/07x38h,,politician,0000 0000 2915 4151,,biography/Marc-Louis-Bazin,Marc Bazin,,Bazin,,,,,,,,,,,,,馬克·巴贊,,马克·巴赞,,,,,マルク・バザン,,,,,,,,,,,,,,,,,,,,,Marc Bazin,,,,,,,Marc Bazin,,,,,,,,Marc Bazin,,,,,,,,,,,,,,,,,,,,,,,Marc Bazin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q738355,Léon Dumarsais Estimé,Dumarsais Estimé,Dumarsais Estime,Dumarsais Estimé,Léon Dumarsais Estimé,Dumarsais Estimé,迪馬瑟·埃斯蒂梅,Dumarsais Estimé,Léon Dumarsais Estimé,迪馬瑟·埃斯蒂梅,53099866,1953-07-20,1900-04-21,male,https://upload.wikimedia.org/wikipedia/commons/7/79/Dumarsais_estime_portrait.jpg,Léon,n84194879,w6m94cz4,Léon Dumarsais Estimé,Dumarsais Estimé,Dumarsais Estimé,"Эстиме, Дюмарсе",Dumarsais Estimé,Dumarsais Estimé,Dumarsais Estimé,Дюмарсе Естіме,Dumarsais Estimé,Dumarsais Estime,Dumarsais Estime,Dumarsais Estimé,,,Dumarsais Estimé,,Léon Dumarsais Estimé,Dumarsais Estimé,Dumarsais Estimé,"Эстиме, Дюмарсе",Dumarsais Estimé,Дюмарсе Естіме,Dumarsais Estimé,/m/03bt64,,politician,,,,Dumarsais Estimé,,,143315,,,,,,,,,,,,,,,,,,,デュマルセ・エスティメ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dumarsais Estimé,,,,,,,,Dumarsais Estimé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,डुमार्सैस एस्टिमे,डुमार्सैस एस्टिमे,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7558821,Solon Ménos,Solon Ménos,Solon Menos,Solon Ménos,Solon Ménos,Solon Ménos,,Solon Ménos,Solon Ménos,,145836618,1918-10-14,1859-03-09,male,,,no2010151772,w6c55pj9,Solon Ménos,,,,,,,,,,,Solon Ménos,,,,,,,,,,,,,,politician,0000 0000 9842 7408,057499039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8054795,Yolly Roberson,Yolly Roberson,Yolly Roberson,Yolly Roberson,Yolly Roberson,Yolly Roberson,,Yolly Roberson,Yolly Roberson,,,,1955-10-26,female,,,,,Yolly Roberson,,,,,Yolly Roberson,Yolly Roberson,,Yolly Roberson,Yolly Roberson,Yolly Roberson,Yolly Roberson,,,,,,,,,,,,/m/05h2fdg,,politician,,,,Yolly Roberson,,,,,,,,,,,,,Yolly Roberson,,,,,,,,,,,,,,,,,Yolly Roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://yollyroberson2016.com/,,,,,,,,,,,,,,,,,,,,,,30830,H0FL17043
Q83004,Émile Nau,Emile Nau,Émile Nau,Emile Nau,Émile Nau,Emile Nau,,Émile Nau,Émile Nau,,30988075,1860,1812-02-26,male,https://upload.wikimedia.org/wikipedia/commons/d/d2/Émile_Nau_(1812-1860).png,Emile,n85279721,,Émile Nau,,,,,Emile Nau,Emile Nau,,Emile Nau,Emile Nau,Emile Nau,Emile Nau,,,,,Émile Nau,,,,,,,/m/0kt9j1,130842760,writer,0000 0000 7146 7995,080477011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emile Nau,Emile Nau,Emile Nau,Emile Nau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
