id,name__ne,name,wikipedia__ne,original_wikiname,name__en,name__de,name__fr,name__nl,wikipedia__en,wikipedia__fr,gender,name__ja,name__es,name__nb,name__zh,name__hu,wikipedia__de,wikipedia__ja,wikipedia__no,wikipedia__zh,birth_date,identifier__freebase,given_name,name__hi,identifier__VIAF,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__new,name__ru,name__fi,name__it,wikipedia__es,wikipedia__fi,wikipedia__hi,wikipedia__it,wikipedia__new,wikipedia__nl,wikipedia__pl,wikipedia__plwikiquote,wikipedia__ru,image,name__jv,name__ko,name__ta,name__ms,name__id,name__ml,name__el,name__sv,name__kn,name__tr,name__la,name__cy,name__fa,name__da,name__mr,name__ca,name__bn,name__mai,name__sk,name__pa,wikipedia__bn,wikipedia__ca,wikipedia__commons,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__fa,wikipedia__frwikiquote,wikipedia__id,wikipedia__jv,wikipedia__kn,wikipedia__ko,wikipedia__la,wikipedia__mai,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__pa,wikipedia__simple,wikipedia__sk,wikipedia__sv,wikipedia__ta,wikipedia__tr,identifier__GND,identifier__LCAuth,name__oc,name__lb,name__yo,name__ar,name__en_ca,name__en_gb,wikipedia__ar,wikipedia__lb,wikipedia__yo,twitter,death_date,name__sa,identifier__ISNI,identifier__SUDOC,website,identifier__Munzinger,identifier__FAST,name__mk,name__cs,name__de_ch,name__uk,name__vi,name__ka,name__az,name__pt,name__pt_br,name__xmf,name__eo,name__lv,name__uz,name__af,name__hif,name__nn,wikipedia__af,wikipedia__az,wikipedia__bh,wikipedia__cs,wikipedia__eo,wikipedia__hif,wikipedia__hu,wikipedia__ka,wikipedia__lv,wikipedia__oc,wikipedia__pt,wikipedia__sa,wikipedia__uk,wikipedia__uz,wikipedia__vi,wikipedia__xmf,name__sco,wikipedia__sco,identifier__Britannica,occupation,wikipedia__cawikiquote,wikipedia__as,name__as,wikipedia__te,name__te,name__he,wikipedia__ur,name__ur,identifier__quora,wikipedia__dty,name__dty,name__fo,name__kl,wikipedia__he,identifier__BIBSYS,name__bho,electoral_district,facebook,family_name,name__hy,wikipedia__hy,name__an,name__ast,name__bar,name__br,name__co,name__de_at,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__li,name__lij,name__mg,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__GTAA,wikipedia__ast,wikipedia__mg,name__be,name__mn,name__sr,name__qu,wikipedia__be,wikipedia__et,wikipedia__io,wikipedia__mn,wikipedia__qu,wikipedia__sr,wikipedia__itwikiquote
Q4967991,,Brijesh Kumar Gupta,,,Brijesh Kumar Gupta,Brijesh Kumar Gupta,,Brijesh Kumar Gupta,Brijesh Kumar Gupta,,male,,Brijesh Kumar Gupta,,,,,,,,,,,बृजेश कुमार गुप्ता,,,,,,,,,,,,,,,बृजेश कुमार गुप्ता,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Brijesh Kumar Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5071261,इन्द्रबहादुर गुरुङ,इन्द्रबहादुर गुरुङ,इन्द्रबहादुर गुरुङ,इन्द्रबहादुर गुरुङ,Chandra Bahadur Gurung,Chandra Bahadur Gurung,Chandra Bahadur Gurung,Chandra Bahadur Gurung,Chandra Bahadur Gurung,,male,,Chandra Bahadur Gurung,,,,,,,,,,Chandra,,,,,,,,,,,,,Chandra Bahadur Gurung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Chandra Bahadur Gurung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5071262,,Chandra Bahadur Thapa,,,Chandra Bahadur Thapa,Chandra Bahadur Thapa,,Chandra Bahadur Thapa,Chandra Bahadur Thapa,,male,,Chandra Bahadur Thapa,,,,,,,,,,Chandra,,,,,,,,,,,,,Chandra Bahadur Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,চন্দ্র বাহাদুর থাপা,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Chandra Bahadur Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5071291,,Chandra Lal Meche,,,Chandra Lal Meche,Chandra Lal Meche,,Chandra Lal Meche,Chandra Lal Meche,,male,,Chandra Lal Meche,,,,,,,,,,Chandra,,,,,,,,,,,,,Chandra Lal Meche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Chandra Lal Meche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q50791372,,Prithvi Subba Gurung,,,Prithvi Subba Gurung,,,Prithvi Subba Gurung,Prithvi Subba Gurung,,male,,Prithvi Subba Gurung,,,,,,,,1958-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5102298,चित्रलेखा यादव,चित्रलेखा यादव,चित्रलेखा यादव,,Chitra Lekha Yadav,Chitra Lekha Yadav,,,Chitra Lekha Yadav,,female,,Chitra Lekha Yadav,,,,,,,,,,Chitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,চিত্রলেখা যাদব,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Chitra Lekha Yadav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5210120,,Dal Bahadur Rana,,,Dal Bahadur Rana,Dal Bahadur Rana,,,Dal Bahadur Rana,,male,,Dal Bahadur Rana,,,,,,,,,,,,,,,,,,,,,,,Dal Bahadur Rana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dal Bahadur Rana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5211861,,Dama Kumari Sharma,,,Dama Kumari Sharma,Dama Kumari Sharma,,Dama Kumari Sharma,Dama Kumari Sharma,,female,,Dama Kumari Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dama Kumari Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5212091,,Damber Dhoj Tumbahamphe,,,Damber Dhoj Tumbahamphe,Damber Dhoj Tumbahamphe,,Damber Dhoj Tumbahamphe,Damber Dhoj Tumbahamphe,,male,,Damber Dhoj Tumbahamphe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Damber Dhoj Tumbahamphe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5212092,,Damber Singh Sambahamphe,,,Damber Singh Sambahamphe,Damber Singh Sambahamphe,,Damber Singh Sambahamphe,Damber Singh Sambahamphe,,male,,Damber Singh Sambahamphe,,,,,,,,,,,,,,,,,,,,,,,Damber Singh Sambahamphe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Damber Singh Sambahamphe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5212774,,Damodar Chaudhary,,,Damodar Chaudhary,Damodar Chaudhary,Damodar Chaudhary,Damodar Chaudhary,Damodar Chaudhary,,male,,Damodar Chaudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Damodar Chaudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5213108,,Dan Bahadur Kurmi,,,Dan Bahadur Kurmi,Dan Bahadur Kurmi,,Dan Bahadur Kurmi,Dan Bahadur Kurmi,,male,,Dan Bahadur Kurmi,,,,,,,,,,Dan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dan Bahadur Kurmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5266393,,Dev Raj Joshi,,,Dev Raj Joshi,,,Dev Raj Joshi,Dev Raj Joshi,,male,,Dev Raj Joshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dev Raj Joshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5266949,,Devi Lal Chaudhari,,,Devi Lal Chaudhari,,,Devi Lal Chaudhari,Devi Lal Chaudhari,,male,,Devi Lal Chaudhari,,,,,,,,,,Devi,,,,,,,,,,,,,Devi Lal Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Devi Lal Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5269241,,Dharma Prasad Ghimire,,,Dharma Prasad Ghimire,Dharma Prasad Ghimire,Dharma Prasad Ghimire,Dharma Prasad Ghimire,Dharma Prasad Ghimire,,male,,Dharma Prasad Ghimire,,,,,,,,,,,,,,,,,,,,,,,Dharma Prasad Ghimire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dharma Prasad Ghimire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5269249,धर्मशिला चापागाईं,धर्मशिला चापागाईं,धर्मशिला चापागाईं,धर्मशिला चापागाईं,Dharma Sila Chapagain,Dharma Sila Chapagain,,Dharma Sila Chapagain,Dharma Sila Chapagain,,female,,Dharma Sila Chapagain,,,,,,,,,,Dharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dharma Sila Chapagain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5279671,दीप कुमार उपाध्याय,दीप कुमार उपाध्याय,दीप कुमार उपाध्याय,दीप कुमार उपाध्याय,Dip Kumar Upadhaya,Dip Kumar Upadhaya,,Dip Kumar Upadhaya,Dip Kumar Upadhaya (Lamichhane),,male,,Dip Kumar Upadhaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dip Kumar Upadhaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5279688,,Dipak Karki,,,Dipak Karki,Dipak Karki,,,Dipak Karki,,male,,Dipak Karki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Dipak Karki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5316379,,Durga Kumari B.K.,,,Durga Kumari B.K.,,,Durga Kumari B.K.,Durga Kumari B.K.,,female,,Durga Kumari B.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Durga Kumari B.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5435945,,Farmud Nadaf,,,Farmud Nadaf,Farmud Nadaf,,Farmud Nadaf,Farmud Nadaf,,male,,Farmud Nadaf,,,,,,,,,,,,,,,,,,,,,,,Farmud Nadaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Farmud Nadaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55081142,महेन्द्रबहादुर शाही,महेन्द्रबहादुर शाही,महेन्द्रबहादुर शाही,,Mahendra Bahadur Shahi,,,,Mahendra Bahadur Shahi,,male,,Mahendra Bahadur Shahi,,,,,,,,1977-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5527779,,Gauri Shankar Khadka,,,Gauri Shankar Khadka,Gauri Shankar Khadka,,Gauri Shankar Khadka,Gauri Shankar Khadka,,male,,Gauri Shankar Khadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Gauri Shankar Khadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5555322,,Ghan Shyam Yadav Ahir,,,Ghan Shyam Yadav Ahir,Ghan Shyam Yadav Ahir,,Ghan Shyam Yadav Ahir,Ghan Shyam Yadav Ahir,,male,,Ghan Shyam Yadav Ahir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Ghan Shyam Yadav Ahir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759736,,Durga Keshar Khanal,,,Durga Keshar Khanal,,,Durga Keshar Khanal,Durga Keshar Khanal,,male,,Durga Keshar Khanal,,,,,,,,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55760178,,Baburam Kunwar,,,Baburam Kunwar,,,Baburam Kunwar,Baburam Kunwar,,male,,Baburam Kunwar,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5584184,गोपाल मान श्रेष्ठ,गोपाल मान श्रेष्ठ,गोपाल मान श्रेष्ठ,गोपाल मान श्रेष्ठ,Gopal Man Shrestha,Gopal Man Shrestha,,Gopal Man Shrestha,Gopal Man Shrestha,,male,,Gopal Man Shrestha,,,,,,,,,,Gopala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Gopal Man Shrestha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5589873,,Govinda Paudel,,,Govinda Paudel,,,Govinda Paudel,Govinda Paudel,,male,,Govinda Paudel,,,,,,,,,,Govinda,,,,,,,,,,,,,Govinda Paudel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Govinda Paudel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5618488,,Gunakhar Basyal,,,Gunakhar Basyal,Gunakhar Basyal,,Gunakhar Basyal,Gunakhar Basyal,,male,,Gunakhar Basyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Gunakhar Basyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5657184,,Hari Raj Limbu,,,Hari Raj Limbu,Hari Raj Limbu,,Hari Raj Limbu,Hari Raj Limbu,,male,,Hari Raj Limbu,,,,,,,,,,Hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Hari Raj Limbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5657192,,Hari Roka,,,Hari Roka,Hari Roka,,Hari Roka,Hari Roka,,male,,Hari Roka,,,,,,,,,,Hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Hari Roka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5658109,,Harka Bahadur Singh,,,Harka Bahadur Singh,Harka Bahadur Singh,,Harka Bahadur Singh,Harka Bahadur Singh,,male,,Harka Bahadur Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Harka Bahadur Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5679156,,Hasina Miya,,,Hasina Miya,Hasina Miya,,Hasina Miya,Hasina Miya,,female,,Hasina Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,Hasina Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q57441,रामवरण यादव,रामवरण यादव,रामवरण यादव,,Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,male,ラムバラン・ヤーダブ,Ram Baran Yadav,Ram Baran Yadav,拉姆·亚达夫,Ram Baran Yadav,Ram Baran Yadav,ラーム・バラン・ヤーダブ,Ram Baran Yadav,拉姆·巴兰·亚达夫,1948-02-04,/m/04f4sdc,Ram,रामवरण यादव,106891625,,,,,,,Ram Baran Yadav,रामवरण यादव,"Ядав, Рам Баран",Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,Ram Baran Yadav,रामबरन यादव,Ram Baran Yadav,रामवरण यादव,Ram Baran Yadav,Ram Baran Yadav,,"Ядав, Рам Баран",https://upload.wikimedia.org/wikipedia/commons/1/1f/Ram_Baran_Yadav_2008-08-26.jpg,,람 바란 야다브,ராம் பரன் யாதவ்,Ram Baran Yadav,Ram Baran Yadav,രാംബരൺ യാദവ്,Ραμ Μπαράν Γιαντάβ,Ram Baran Yadav,ರಾಮ ಬರಣ ಯಾದವ್,Ram Baran Yadav,Ram Baran Yadav,,رام باران یاداو,Ram Baran Yadav,रामवरण यादव,Ram Baran Yadav,রাম বরণ যাদব,रामवरण यादव,,,রামবরণ যাদব,Ram Baran Yadav,Category:Ram Baran Yadav,,Ram Baran Yadav,Ραμ Μπαράν Γιαντάβ,رام باران یاداو,,Ram Baran Yadav,,ರಾಮ ಬರಣ ಯಾದವ್,람 바란 야다브,Rāmavaraṇa Yādava,रामवरण यादव,രാംബരൺ യാദവ്,रामवरण यादव,Ram Baran Yadav,,Ram Baran Yadav,,Ram Baran Yadav,ராம் பரன் யாதவ்,Ram Baran Yadav,1034996746,no2010009404,Ram Baran Yadav,,Ram Baran Yadav,رام باران ياداف,Ram Baran Yadav,Ram Baran Yadav,رام باران ياداف,,Ram Baran Yadav,,,डा. राम वरण यादवः,0000 0000 7635 7509,,,,,,Rám Baran Jádav,Ram Baran Yadav,Рам Баран Ядав,Ram Baran Yadav,რამ ბარან იადავი,,Ram Baran Yadav,Ram Baran Yadav,რამ ბარან იადავი,Ram Baran Jadav,,,,,,,,रामबरन यादव,Rám Baran Jádav,Ram Baran Yadav,,,რამ ბარან იადავი,,Ram Baran Yadav,Ram Baran Yadav,डा राम वरण यादव,Рам Баран Ядав,,Ram Baran Yadav,რამ ბარან იადავი,Ram Baran Yadav,Ram Baran Yadav,biography/Ram-Baran-Yadav,politician,,,,,,,,,,रामवरण यादव,रामवरण यादव,,,,,रामबरन यादव,,,Yadav,,,,Ram Baran Yadav,,,,,Rāmvaraṇ Yādav,,,,,,,,,,,Ram Baran Yadav,,,,,,,,,,,,,,,,,,,,,,,,,,,Ram Baran Yadav,,Рам Баран Ядаў,Рам Баран Ядав,Рам Баран Јадав,Ram Baran Yadav,Рам Баран Ядаў,Rāmvaraṇ Yādav,Ram Baran Yadav,Рам Баран Ядав,Ram Baran Yadav,Рам Баран Јадав,
Q577100,सहाना प्रधान,सहाना प्रधान,सहाना प्रधान,,Sahana Pradhan,Sahana Pradhan,Sahana Pradhan,Sahana Pradhan,Sahana Pradhan,Sahana Pradhan,female,サハナ・プラダン,Sahana Pradhan,Sahana Pradhan,萨哈娜·普拉丹,Sahana Pradhan,,サハーナ・プラダン,Sahana Pradhan,萨哈娜·普拉丹,1927-06-11,/m/03yb0m8,Sahana,,2176742,,,,,,,Sahana Pradhan,,"Прадхан, Сахана",,,,,,,,,Sahana Pradhan,,"Прадхан, Сахана",https://upload.wikimedia.org/wikipedia/commons/7/7e/Sahana_Pradhan.jpg,,,,,,,,,,,,Sahana Pradhan,,,,,,सहाना प्रधान,,,,,,,,,,,,,,,,सहाना प्रधान,,,,,Sahana Pradhan,,,,,,no2004043853,,,,,,,,,,,2014-09-22,,,,,,508255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,Pradhan,,,,Sahana Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сахана Прадхан,,,,,,,Сахана Прадхан,
