id,name,image,given_name,family_name,sort_name,birth_date,gender,chamber,start_date,state,area,group,website,address,phone,fax,term,area_id,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,twitter,facebook,facebook_id,youtube_id,twitter_id,youtube,instagram,instagram_id,sameas,sameasnote,validthrough,census_geoid,census_geoid_12,census_geoid_14,openstates_district,placeholder_id,sch_dist_stateid,state_id
A000371,Pete Aguilar,https://theunitedstates.io/images/congress/original/A000371.jpg,Pete,Aguilar,"Aguilar, Pete",1979-06-19,male,rep,2015-01-06,CA,California's 31st congressional district,Democrat,https://aguilar.house.gov,1223 Longworth HOB; Washington DC 20515-0531,202-225-3201,202-226-6962,114,ocd-division/country:us/state:ca/cd:31,A000371,02229,,412615,N00033997,,H2CA31125,,,,,2071,,,reppeteaguilar,reppeteaguilar,,,3018670151,,,,,,,,,,,,,
L000582,Ted Lieu,https://theunitedstates.io/images/congress/original/L000582.jpg,Ted,Lieu,"Lieu, Ted",1969-03-29,male,rep,2015-01-06,CA,California's 33rd congressional district,Democrat,https://lieu.house.gov,415 Cannon HOB; Washington DC 20515-0533,202-225-3976,202-225-4099,114,ocd-division/country:us/state:ca/cd:33,L000582,02230,,412616,N00035825,,H4CA33119,,,,,2072,,,RepTedLieu,RepTedLieu,,,3044993235,,,,,,,,,,,,,
T000474,Norma J. Torres,https://theunitedstates.io/images/congress/original/T000474.jpg,Norma,Torres,"Torres, Norma",1965-04-04,female,rep,2015-01-06,CA,California's 35th congressional district,Democrat,https://torres.house.gov,516 Cannon HOB; Washington DC 20515-0535,202-225-6161,202-225-8671,114,ocd-division/country:us/state:ca/cd:35,T000474,02231,,412617,N00036107,,H4CA35031,,,15032410409,,2073,,,NormaJTorres,RepNormaTorres,,,236279233,,,,,,,,,,,,,
W000820,Mimi Walters,https://theunitedstates.io/images/congress/original/W000820.jpg,Mimi,Walters,"Walters, Mimi",1962-05-14,female,rep,2015-01-06,CA,California's 45th congressional district,Republican,https://walters.house.gov,236 Cannon HOB; Washington DC 20515-0545,202-225-5611,202-225-9177,114,ocd-division/country:us/state:ca/cd:45,W000820,02232,,412618,N00035391,,H4CA45097,,,15032409970,,2074,,,RepMimiWalters,RepMimiWalters,,,47798449,,rep_mimiwalters,301820337,,,,,,,,,,
B001297,Ken Buck,https://theunitedstates.io/images/congress/original/B001297.jpg,Ken,Buck,"Buck, Ken",1959-02-16,male,rep,2015-01-06,CO,Colorado's 4th congressional district,Republican,https://buck.house.gov,416 Cannon HOB; Washington DC 20515-0604,202-225-4676,202-225-5870,114,ocd-division/country:us/state:co/cd:4,B001297,02233,,412619,N00030829,,S0CO00237,,,,,2075,,,RepKenBuck,repkenbuck,,,2862577383,,,,,,,,,,,,,
G000575,Gwen Graham,https://theunitedstates.io/images/congress/original/G000575.jpg,Gwen,Graham,"Graham, Gwen",1963-01-31,female,rep,2015-01-06,FL,Florida's 2nd congressional district,Democrat,https://graham.house.gov,1213 Longworth HOB; Washington DC 20515-0902,202-225-5235,202-225-5615,114,ocd-division/country:us/state:fl/cd:2,G000575,02234,,412620,N00035688,,H4FL02062,,,15032409716,,2076,,,RepGwenGraham,repgwengraham,,,2962681881,,,,,,,,,,,,,
C001107,Carlos Curbelo,https://theunitedstates.io/images/congress/original/C001107.jpg,Carlos,Curbelo,"Curbelo, Carlos",1980-03-01,male,rep,2015-01-06,FL,Florida's 26th congressional district,Republican,http://curbelo.house.gov,1429 Longworth HOB; Washington DC 20515-0926,202-225-2778,,114,ocd-division/country:us/state:fl/cd:26,C001107,02235,,412621,N00035403,,H4FL26038,,,,,2077,,,RepCurbelo,repcurbelo,,,2853309155,,,,,,,,,,,,,
C001103,"Earl L. ""Buddy"" Carter",https://theunitedstates.io/images/congress/original/C001103.jpg,Buddy,Carter,"Carter, Buddy",1957-09-06,male,rep,2015-01-06,GA,Georgia's 1st congressional district,Republican,http://buddycarter.house.gov,432 Cannon HOB; Washington DC 20515-1001,202-225-5831,202-226-2269,114,ocd-division/country:us/state:ga/cd:1,C001103,02236,,412622,N00035346,,H4GA01039,,,,,2078,,,RepBuddyCarter,congressmanbuddycarter,,,2973870195,,,,,,,,,,,,,
H001071,Jody B. Hice,https://theunitedstates.io/images/congress/original/H001071.jpg,Jody,Hice,"Hice, Jody",1960-04-22,male,rep,2015-01-06,GA,Georgia's 10th congressional district,Republican,https://hice.house.gov,1516 Longworth HOB; Washington DC 20515-1010,202-225-4101,202-226-0776,114,ocd-division/country:us/state:ga/cd:10,H001071,02237,,412623,N00032243,,H0GA07125,,,,,2079,,,congressmanhice,CongressmanJodyHice,,,2975091705,,,,,,,,,,,,,
L000583,Barry Loudermilk,https://theunitedstates.io/images/congress/original/L000583.jpg,Barry,Loudermilk,"Loudermilk, Barry",1963-12-22,male,rep,2015-01-06,GA,Georgia's 11th congressional district,Republican,http://loudermilk.house.gov,238 Cannon HOB; Washington DC 20515-1011,202-225-2931,202-225-2944,114,ocd-division/country:us/state:ga/cd:11,L000583,02238,,412624,N00035347,,H4GA11061,,,,,2080,,,RepLoudermilk,reploudermilk,,,2914163523,,,,,,,,,,,,,
A000372,Rick W. Allen,https://theunitedstates.io/images/congress/original/A000372.jpg,Rick,Allen,"Allen, Rick",1951-11-07,male,rep,2015-01-06,GA,Georgia's 12th congressional district,Republican,http://allen.house.gov,513 Cannon HOB; Washington DC 20515-1012,202-225-2823,202-225-3377,114,ocd-division/country:us/state:ga/cd:12,A000372,02239,,412625,N00033720,,H2GA12121,,,,,2081,,,reprickallen,CongressmanRickAllen,,,2964287128,,reprickallen,1666787116,,,,,,,,,,
T000473,Mark Takai,https://theunitedstates.io/images/congress/original/T000473.jpg,Mark,Takai,"Takai, Mark",1967-07-01,male,rep,2015-01-06,HI,Hawaii's 1st congressional district,Democrat,https://takai.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,202-225-0688,114,ocd-division/country:us/state:hi/cd:1,T000473,02240,,412626,N00035535,,H4HI01134,,,,,2082,,,RepMarkTakai,repmarktakai,,,2975350155,,repmarktakai,1664061527,,,,,,,,,,
B001294,Rod Blum,https://theunitedstates.io/images/congress/original/B001294.jpg,Rod,Blum,"Blum, Rod",1955-04-26,male,rep,2015-01-06,IA,Iowa's 1st congressional district,Republican,https://blum.house.gov,213 Cannon HOB; Washington DC 20515-1501,202-225-2911,,114,ocd-division/country:us/state:ia/cd:1,B001294,02241,,412627,N00033744,,H2IA01055,,,,,2083,,,RepRodBlum,congressmanrodblum,,,2965083477,,,,,,,,,,,,,
Y000066,David Young,https://theunitedstates.io/images/congress/original/Y000066.jpg,David,Young,"Young, David",1968-05-11,male,rep,2015-01-06,IA,Iowa's 3rd congressional district,Republican,https://davidyoung.house.gov,515 Cannon HOB; Washington DC 20515-1503,202-225-5476,,114,ocd-division/country:us/state:ia/cd:3,Y000066,02242,,412628,N00035509,,S4IA00103,,,,,2084,,,RepDavidYoung,RepDavidYoung,,,314205957,,,,,,,,,,,,,
B001295,Mike Bost,https://theunitedstates.io/images/congress/original/B001295.jpg,Mike,Bost,"Bost, Mike",1960-12-30,male,rep,2015-01-06,IL,Illinois's 12th congressional district,Republican,https://bost.house.gov,1440 Longworth HOB; Washington DC 20515-1312,202-225-5661,202-225-0285,114,ocd-division/country:us/state:il/cd:12,B001295,02243,,412629,N00035420,,H4IL12060,,,,,2085,,,RepBost,RepBost,,,2964877294,,,,,,,,,,,,,
A000374,Ralph Lee Abraham,https://theunitedstates.io/images/congress/original/A000374.jpg,Ralph,Abraham,"Abraham, Ralph",1954-09-16,male,rep,2015-01-06,LA,Louisiana's 5th congressional district,Republican,https://abraham.house.gov,417 Cannon HOB; Washington DC 20515-1805,202-225-8490,202-225-5639,114,ocd-division/country:us/state:la/cd:5,A000374,02244,,412630,N00036633,,H4LA05221,,,,,2086,,,RepAbraham,CongressmanRalphAbraham,,,2962891515,,,,,,,,,,,,,
G000577,Garret Graves,https://theunitedstates.io/images/congress/original/G000577.jpg,Garret,Graves,"Graves, Garret",1972-01-31,male,rep,2015-01-06,LA,Louisiana's 6th congressional district,Republican,https://garretgraves.house.gov,204 Cannon HOB; Washington DC 20515-1806,202-225-3901,202-225-7313,114,ocd-division/country:us/state:la/cd:6,G000577,02245,,412631,N00036135,,H4LA06153,,,,,2087,,,RepGarretGraves,CongressmanGarretGraves,,,2951574214,,,,,,,,,,,,,
M001196,Seth Moulton,https://theunitedstates.io/images/congress/original/M001196.jpg,Seth,Moulton,"Moulton, Seth",1978-10-24,male,rep,2015-01-06,MA,Massachusetts's 6th congressional district,Democrat,https://moulton.house.gov,1408 Longworth HOB; Washington DC 20515-2106,202-225-8020,202-225-5915,114,ocd-division/country:us/state:ma/cd:6,M001196,02246,,412632,N00035431,,H4MA06090,,,,,2088,,,teammoulton,CongressmanSethMoulton,,,3091316093,,,,,,,,,,,,,
P000611,Bruce Poliquin,https://theunitedstates.io/images/congress/original/P000611.jpg,Bruce,Poliquin,"Poliquin, Bruce",1953-11-01,male,rep,2015-01-06,ME,Maine's 2nd congressional district,Republican,https://poliquin.house.gov,426 Cannon HOB; Washington DC 20515-1902,202-225-6306,202-225-2943,114,ocd-division/country:us/state:me/cd:2,P000611,02247,,412633,N00034584,,S2ME00158,,,,,2089,,,RepPoliquin,RepPoliquin,,,2932617195,,,,,,,,,,,,,
M001194,John R. Moolenaar,https://theunitedstates.io/images/congress/original/M001194.jpg,John,Moolenaar,"Moolenaar, John",1961-05-08,male,rep,2015-01-06,MI,Michigan's 4th congressional district,Republican,https://moolenaar.house.gov,117 Cannon HOB; Washington DC 20515-2204,202-225-3561,202-225-9679,114,ocd-division/country:us/state:mi/cd:4,M001194,02248,,412634,N00036275,,H4MI04126,,,,,2090,,,RepMoolenaar,RepMoolenaar,,,2696643955,,,,,,,,,,,,,
B001293,Mike Bishop,https://theunitedstates.io/images/congress/original/B001293.jpg,Mike,Bishop,"Bishop, Mike",1967-03-18,male,rep,2015-01-06,MI,Michigan's 8th congressional district,Republican,https://mikebishop.house.gov,428 Cannon HOB; Washington DC 20515-2208,202-225-4872,202-225-5820,114,ocd-division/country:us/state:mi/cd:8,B001293,02249,,412635,N00036449,,H4MI08135,,,,,2091,,,RepMikeBishop,RepMikeBishop,,,2914571740,,,,,,,,,,,,,
T000475,David A. Trott,https://theunitedstates.io/images/congress/original/T000475.jpg,Dave,Trott,"Trott, Dave",1960-10-16,male,rep,2015-01-06,MI,Michigan's 11th congressional district,Republican,https://trott.house.gov,1722 Longworth HOB; Washington DC 20515-2211,202-225-8171,,114,ocd-division/country:us/state:mi/cd:11,T000475,02250,,412636,N00035607,,H4MI11097,,,,,2092,,,repdavetrott,CongressmanDaveTrott,,,2869746172,,,,,,,,,,,,,
D000624,Debbie Dingell,https://theunitedstates.io/images/congress/original/D000624.jpg,Debbie,Dingell,"Dingell, Debbie",1953-11-23,female,rep,2015-01-06,MI,Michigan's 12th congressional district,Democrat,https://debbiedingell.house.gov,116 Cannon HOB; Washington DC 20515-2212,202-225-4071,202-226-0371,114,ocd-division/country:us/state:mi/cd:12,D000624,02251,,412637,N00036149,,H4MI12079,,,15032409588,,2093,,,RepDebDingell,RepDebbieDingell,,,2970279814,,,,,,,,,,,,,
L000581,Brenda L. Lawrence,https://theunitedstates.io/images/congress/original/L000581.jpg,Brenda,Lawrence,"Lawrence, Brenda",1954-10-18,female,rep,2015-01-06,MI,Michigan's 14th congressional district,Democrat,https://lawrence.house.gov,1237 Longworth HOB; Washington DC 20515-2214,202-225-5802,202-226-2356,114,ocd-division/country:us/state:mi/cd:14,L000581,02252,,412638,N00034068,,H2MI14111,,,15032411198,,2094,,,RepLawrence,395759603917487,395759603917487,,2863006655,,,,,,,,,,,,,
E000294,Tom Emmer,https://theunitedstates.io/images/congress/original/E000294.jpg,Tom,Emmer,"Emmer, Tom",1961-03-03,male,rep,2015-01-06,MN,Minnesota's 6th congressional district,Republican,https://emmer.house.gov,503 Cannon HOB; Washington DC 20515-2306,202-225-2331,202-225-6475,114,ocd-division/country:us/state:mn/cd:6,E000294,02253,,412639,N00035440,,H4MN06087,,,,,2095,,,RepTomEmmer,reptomemmer,,,2914515430,,reptomemmer,1565640999,,,,,,,,,,
Z000018,Ryan K. Zinke,https://theunitedstates.io/images/congress/original/Z000018.jpg,Ryan,Zinke,"Zinke, Ryan",1961-11-01,male,rep,2015-01-06,MT,Montana,Republican,https://zinke.house.gov,113 Cannon HOB; Washington DC 20515-2600,202-225-3211,202-225-5687,114,ocd-division/country:us/state:mt,Z000018,02254,,412640,N00035616,,H4MT01041,,,,,2096,,,RepRyanZinke,CongressmanRyanZinke,,,2953494478,,,,,,,,,,,,,
R000603,David Rouzer,https://theunitedstates.io/images/congress/original/R000603.jpg,David,Rouzer,"Rouzer, David",1972-02-16,male,rep,2015-01-06,NC,North Carolina's 7th congressional district,Republican,https://rouzer.house.gov,424 Cannon HOB; Washington DC 20515-3307,202-225-2731,202-225-5773,114,ocd-division/country:us/state:nc/cd:7,R000603,02256,,412641,N00033527,,H2NC07096,,,,,2097,,,RepDavidRouzer,1579216395649220,1579216395649220,,834069080,,,,,,,,,,,,,
A000373,Brad Ashford,https://theunitedstates.io/images/congress/original/A000373.jpg,Brad,Ashford,"Ashford, Brad",1949-11-10,male,rep,2015-01-06,NE,Nebraska's 2nd congressional district,Democrat,https://ashford.house.gov,107 Cannon HOB; Washington DC 20515-2702,202-225-4155,202-226-5452,114,ocd-division/country:us/state:ne/cd:2,A000373,02257,,412642,N00005293,,H4NE02054,,,,,2098,,,RepBradAshford,RepBradAshford,,,2964351843,,,,,,,,,,,,,
M001193,Thomas MacArthur,https://theunitedstates.io/images/congress/original/M001193.jpg,Tom,MacArthur,"MacArthur, Tom",1960-10-16,male,rep,2015-01-06,NJ,New Jersey's 3rd congressional district,Republican,https://macarthur.house.gov,506 Cannon HOB; Washington DC 20515-3003,202-225-4765,202-225-0778,114,ocd-division/country:us/state:nj/cd:3,M001193,02258,,412643,N00036155,,H4NJ03130,,,,,2099,,,RepTomMacArthur,CongressmanTomMacArthur,,,2962994194,,,,,,,,,,,,,
W000822,Bonnie Watson Coleman,https://theunitedstates.io/images/congress/original/W000822.jpg,Bonnie,Watson Coleman,"Watson Coleman, Bonnie",1945-02-06,female,rep,2015-01-06,NJ,New Jersey's 12th congressional district,Democrat,https://watsoncoleman.house.gov,126 Cannon HOB; Washington DC 20515-3012,202-225-5801,202-225-6025,114,ocd-division/country:us/state:nj/cd:12,W000822,02259,,412644,N00036158,,H4NJ12149,,,15032409972,,2100,,,RepBWColeman,RepBonnieWatsonColeman,,,2968451607,,,,,,,,,,,,,
H001070,Cresent Hardy,https://theunitedstates.io/images/congress/original/H001070.jpg,Cresent,Hardy,"Hardy, Cresent",1957-06-23,male,rep,2015-01-06,NV,Nevada's 4th congressional district,Republican,https://hardy.house.gov,430 Cannon HOB; Washington DC 20515-2804,202-225-9894,202-225-9783,114,ocd-division/country:us/state:nv/cd:4,H001070,02260,,412645,N00035628,,H4NV04017,,,,,2101,,,RepHardy,RepCresentHardy,320612381469421,UCc8E6NWCdgrXjBVI2NNPYdA,2964222544,RepHardy,,,,,,,,,,,,
Z000017,Lee M. Zeldin,https://theunitedstates.io/images/congress/original/Z000017.jpg,Lee,Zeldin,"Zeldin, Lee",1980-01-30,male,rep,2015-01-06,NY,New York's 1st congressional district,Republican,https://zeldin.house.gov,1517 Longworth HOB; Washington DC 20515-3201,202-225-3826,202-225-3143,114,ocd-division/country:us/state:ny/cd:1,Z000017,02261,,412646,N00029404,,H8NY01148,,,,,2102,,,RepLeeZeldin,RepLeeZeldin,,,2750127259,,,,,,,,,,,,,
R000602,Kathleen M. Rice,https://theunitedstates.io/images/congress/original/R000602.jpg,Kathleen,Rice,"Rice, Kathleen",1965-02-15,female,rep,2015-01-06,NY,New York's 4th congressional district,Democrat,http://kathleenrice.house.gov,1508 Longworth HOB; Washington DC 20515-3204,202-225-5516,202-225-5758,114,ocd-division/country:us/state:ny/cd:4,R000602,02262,,412647,N00035927,,H4NY04075,,,15032412351,,2103,,,RepKathleenRice,RepKathleenRice,,,2970462034,,,,,,,,,,,,,
S001196,Elise M. Stefanik,https://theunitedstates.io/images/congress/original/S001196.jpg,Elise,Stefanik,"Stefanik, Elise",1984-07-02,female,rep,2015-01-06,NY,New York's 21st congressional district,Republican,https://stefanik.house.gov,512 Cannon HOB; Washington DC 20515-3221,202-225-4611,202-226-0621,114,ocd-division/country:us/state:ny/cd:21,S001196,02263,,412648,N00035523,,H4NY21079,,,15032411587,,2104,,,RepStefanik,RepEliseStefanik,,,2962813893,,,,,,,,,,,,,
K000386,John Katko,https://theunitedstates.io/images/congress/original/K000386.jpg,John,Katko,"Katko, John",1962-11-09,male,rep,2015-01-06,NY,New York's 24th congressional district,Republican,https://katko.house.gov,1123 Longworth HOB; Washington DC 20515-3224,202-225-3701,202-225-4042,114,ocd-division/country:us/state:ny/cd:24,K000386,02264,,412649,N00035934,,H4NY24073,,,,,2105,,,RepJohnKatko,RepJohnKatko,,,2966765501,,,,,,,,,,,,,
R000604,Steve Russell,https://theunitedstates.io/images/congress/original/R000604.jpg,Steve,Russell,"Russell, Steve",1963-05-25,male,rep,2015-01-06,OK,Oklahoma's 5th congressional district,Republican,https://russell.house.gov,128 Cannon HOB; Washington DC 20515-3605,202-225-2132,202-226-1463,114,ocd-division/country:us/state:ok/cd:5,R000604,02265,,412650,N00036175,,H4OK05132,,,,,2106,,,RepRussell,reprussell,,,2966758114,,,,,,,,,,,,,
C001106,Ryan A. Costello,https://theunitedstates.io/images/congress/original/C001106.jpg,Ryan,Costello,"Costello, Ryan",1976-09-07,male,rep,2015-01-06,PA,Pennsylvania's 6th congressional district,Republican,https://costello.house.gov,427 Cannon HOB; Washington DC 20515-3806,202-225-4315,202-225-8440,114,ocd-division/country:us/state:pa/cd:6,C001106,02266,,412651,N00031064,,H0PA06076,,,,,2107,,,RepRyanCostello,CongressmanRyanCostello,,,2953922782,,RepRyanCostello,,,,,,,,,,,
B001296,Brendan F. Boyle,https://theunitedstates.io/images/congress/original/B001296.jpg,Brendan,Boyle,"Boyle, Brendan",1977-02-06,male,rep,2015-01-06,PA,Pennsylvania's 13th congressional district,Democrat,https://boyle.house.gov,118 Cannon HOB; Washington DC 20515-3813,202-225-6111,202-226-0611,114,ocd-division/country:us/state:pa/cd:13,B001296,02267,,412652,N00035307,,H4PA13199,,,,,2108,,,RepBrendanBoyle,CongressmanBoyle,,,231108733,,,,,,,,,,,,,
R000601,John Ratcliffe,https://theunitedstates.io/images/congress/original/R000601.jpg,John,Ratcliffe,"Ratcliffe, John",1965-10-20,male,rep,2015-01-06,TX,Texas's 4th congressional district,Republican,https://ratcliffe.house.gov,325 Cannon HOB; Washington DC 20515-4304,202-225-6673,202-225-3332,114,ocd-division/country:us/state:tx/cd:4,R000601,02268,,412653,N00035972,,H4TX04153,,,,,2109,,,RepRatcliffe,RepRatcliffe,,,2847221717,,rep_ratcliffe,1679501092,,,,,,,,,,
H001073,Will Hurd,https://theunitedstates.io/images/congress/original/H001073.jpg,Will,Hurd,"Hurd, Will",1977-08-19,male,rep,2015-01-06,TX,Texas's 23rd congressional district,Republican,https://hurd.house.gov,317 Cannon HOB; Washington DC 20515-4323,202-225-4511,,114,ocd-division/country:us/state:tx/cd:23,H001073,02269,,412654,N00031417,,H0TX23086,,,,,2110,,,hurdonthehill,HurdOnTheHill,,,2963445730,,,,,,,,,,,,,
B001291,Brian Babin,https://theunitedstates.io/images/congress/original/B001291.jpg,Brian,Babin,"Babin, Brian",1948-03-23,male,rep,2015-01-06,TX,Texas's 36th congressional district,Republican,http://babin.house.gov,316 Cannon HOB; Washington DC 20515-4336,202-225-1555,202-226-0396,114,ocd-division/country:us/state:tx/cd:36,B001291,02270,,412655,N00005736,,H6TX02079,,,,,2111,,,RepBrianBabin,RepBrianBabin,,,2929491549,,,,,,,,,,,,,
L000584,Mia B. Love,https://theunitedstates.io/images/congress/original/L000584.jpg,Mia,Love,"Love, Mia",1975-12-06,female,rep,2015-01-06,UT,Utah's 4th congressional district,Republican,https://love.house.gov,217 Cannon HOB; Washington DC 20515-4404,202-225-3011,202-225-5638,114,ocd-division/country:us/state:ut/cd:4,L000584,02271,,412656,N00033842,,H2UT04023,,,15032411201,,2112,,,repmialove,repmialove,,,2976598347,,,,,,,,,,,,,
B001292,Donald S. Beyer Jr.,https://theunitedstates.io/images/congress/original/B001292.jpg,Donald,Beyer,"Beyer, Donald",1950-06-20,male,rep,2015-01-06,VA,Virginia's 8th congressional district,Democrat,http://beyer.house.gov,431 Cannon HOB; Washington DC 20515-4608,202-225-4376,202-225-0017,114,ocd-division/country:us/state:va/cd:8,B001292,02272,,412657,N00036018,,H4VA08224,,,,,2113,,,repdonbeyer,repdonbeyer,,,2962868158,,,,,,,,,,,,,
C001105,Barbara Comstock,https://theunitedstates.io/images/congress/original/C001105.jpg,Barbara,Comstock,"Comstock, Barbara",1959-06-30,female,rep,2015-01-06,VA,Virginia's 10th congressional district,Republican,https://comstock.house.gov,226 Cannon HOB; Washington DC 20515-4610,202-225-5136,202-225-0437,114,ocd-division/country:us/state:va/cd:10,C001105,02273,,412658,N00036023,,H4VA10089,,,15032409529,,2114,,,RepComstock,RepBarbaraComstock,,,2933760046,,,,,,,,,,,,,
P000610,Stacey E. Plaskett,https://theunitedstates.io/images/congress/original/P000610.jpg,Stacey,Plaskett,"Plaskett, Stacey",1964-05-13,female,rep,2015-01-06,VI,US Virgin Islands,Democrat,https://plaskett.house.gov,509 Cannon HOB; Washington DC 20515-5500,202-225-1790,202-225-5517,114,ocd-division/country:us/state:vi,P000610,02274,,412659,,,H2VI00082,,,15032410230,,2115,,,staceyplaskett,repstaceyplaskett,,,2724095695,,,,,,,,,,,,,
