id,name__en,name__es,name__nl,name__fr,name__de,name__nb,name__da,name__nn,name__sv,name__ru,name__zh,name__hu,name,wikipedia__en,wikipedia__zh,gender,birth_date,given_name,original_wikiname,name__pl,wikipedia__pl,image,family_name,name__cs,wikipedia__commons,wikipedia__cswikiquote,wikipedia__enwikiquote,wikipedia__enwikisource,identifier__VIAF,identifier__NLAtrove,wikipedia__de,name__it,website,twitter,wikipedia__fr,name__zh_hant,name__zh_cn,wikipedia__ru,identifier__IMDB,name__el,identifier__ISNI,identifier__LCAuth,identifier__SUDOC,identifier__NLA,identifier__FAST,wikipedia__nl,identifier__freebase,name__vep,wikipedia__vep,name__vi,wikipedia__vi,wikipedia__it,wikipedia__sv,identifier__IIAF,name__ar,wikipedia__ar,wikipedia__simple,name__fa,wikipedia__fa,name__pt,wikipedia__pt,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__fi,wikipedia__fi,facebook,death_date,name__la,name__ja,name__ca,name__oc,name__en_gb,name__mg,wikipedia__ja,wikipedia__la,wikipedia__mg,wikipedia__plwikiquote,identifier__MusicBrainz,wikipedia__cs,wikipedia__es,name__cy,identifier__BNF,name__th,wikipedia__th,identifier__GND,name__en_ca,name__nds,name__vmf,identifier__NTA,identifier__Munzinger,identifier__CSPAN,identifier__ULAN,name__uk,wikipedia__uk,name__he,wikipedia__he,wikipedia__sh,name__sh,identifier__youtube,wikipedia__tr,identifier__NNDB,name__tr,occupation,identifier__wikitree,identifier__google_knowledge,identifier__Britannica,identifier__snac,identifier__quora,wikipedia__fawikiquote,identifier__AuDB,identifier__Gutenberg,identifier__NPG,name__wuu,wikipedia__wuu,name__lmo,name__sk,wikipedia__skwikiquote,name__si,wikipedia__si,name__pa,wikipedia__pa,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__OLID,wikipedia__hu,name__sl,wikipedia__sl,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__bs,wikipedia__bs,wikipedia__hr,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,noble_title,identifier__hansard,identifier__CONOR,name__mi,wikipedia__ms,identifier__BIBSYS,name__bn,identifier__NUKAT,identifier__SELIBR,identifier__NLP,name__sq,wikipedia__cy,identifier__national_archives,identifier__GTAA,honorific_prefix,name__is,name__yue,wikipedia__zh_yue,name__fo,name__kl,wikipedia__gl,identifier__rush,identifier__NKC,wikipedia__enwikinews,wikipedia__et,name__dsb,name__hsb,name__jv,name__pdc,name__stq,name__tl,name__war,name__ur,wikipedia__ur,name__mt,name__ty
Q7328005,Richard Nash,Richard Nash,Richard Nash,Richard Nash,Richard Nash,,,,,,,Richard Nash,Richard Nash,Richard Nash (Australian politician),,male,1890-07-02,Richard,,,,https://upload.wikimedia.org/wikipedia/commons/6/6d/Richard_Henry_Nash.jpg,Nash,,Category:Richard Nash (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ريتشارد نـاش,ريتشارد نـاش,,,,,,,,,,,,,,Richard Nash,,,1951-12-12,,,Richard Nash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Richard Nash,,,,Richard Nash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Nash,,,,,,,,,,,,,,,,,,,,,,,,,
Q7341998,Robert Bell,Robert Bell,Robert Bell,Robert Bell,Robert Bell,,,,,,,,Robert Bell,Robert Bell (Australian politician),,male,1950-07-22,Robert,Robert Bell (Australian politician),,,,Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,روبرت بيل,روبرت بيل (سياسي أسترالي),,,,,,,,,,,,,,Robert Bell,,,2001-09-05,,,Robert Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Robert Bell,,,,Robert Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Bell,,,,,,,,,,,,,,,,,,,,,,,,,
Q7344022,Robert Elliott,Robert Elliott,Robert Elliott,Robert Elliott,Robert Elliott,,,,,Роберт Эллиотт,,Robert Elliott,Robert Elliott,Robert Elliott (Victorian politician),,male,1886-10-28,Robert,,,,https://upload.wikimedia.org/wikipedia/commons/a/a1/Robert_Charles_Dunlop_Elliott.jpg,Elliott,,Category:Robert Elliott (Victorian politician),,,,295881952,,,,,,,,,,,,,,,,,,,,,,,,,,روبرت إليوت,روبرت إليوت,,,,,,,,,,,,,,,,,1950-03-06,,,Robert Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w68349w7,,,elliott-robert-charles-dunlop-6106,,,,,,,,,,,,,,,,,Robert Elliott,,,,Robert Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Elliott,,,,,,,,,,,,,,,,,,,,,,,,,
Q7345007,Robert Guthrie,Robert Guthrie,Robert Guthrie,Robert Guthrie,Robert Guthrie,,,,,,,Robert Guthrie,Robert Guthrie,Robert Guthrie (Australian politician),,male,1857-11-17,Robert,,,,https://upload.wikimedia.org/wikipedia/commons/d/da/Robert_Storrie_Guthrie.jpg,Guthrie,,Category:Robert Guthrie (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921-01-20,,,Robert Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,guthrie-robert-storrie-6510,,,,,,,,,,,,,,,,,Robert Guthrie,,,,Robert Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,
Q7349176,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Robert Ray,Роберт Рэй,,Robert Ray,Robert Ray,Robert Ray (Australian politician),,male,1947-04-08,Robert,Robert Ray (Australian politician),,,,Ray,,Category:Robert Ray (Australian politician),,,,17303090,,,,,,,,,,,,0000 0003 7429 5713,,,,,,,,,,,,,,روبرت راي,روبرت راي (سياسي),,,,,,,,,,,,,,,,,,,ロバート・レイ,Robert Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Robert Ray,,,,Robert Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Ray,,,,,,,,,,,,,,,,,,,,,,,,,
Q7349216,Robert Reid,Robert Reid,Robert Reid,Robert Reid,Robert Reid,,,,,,,,Robert Reid,"Robert Reid (Australian politician, born 1842)",,male,1842-10-18,Robert,,,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Robert_Reid.jpg,Reid,,Category:Robert Reid (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,روبرت ريد,روبرت ريد (سياسي),,رابرت رید,,,,,,,,,,,,,,,1904-04-12,,,Robert Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,reid-robert-8177,,,,,,,,,,,,,,,,,Robert Reid,,,,Robert Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Reid,,,,,,,,,,,,,,,,,,,,,,,,,
Q7350863,Robert Wardlaw,Robert Wardlaw,Robert Wardlaw,Robert Wardlaw,Robert Wardlaw,,,,,,,,Robert Wardlaw,Robert Wardlaw,,male,1889-08-05,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964-06-27,,,Robert Wardlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Robert Wardlaw,,,,Robert Wardlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Wardlaw,,,,,,,,,,,,,,,,,,,,,,,,,
Q7363550,Ron Boswell,Ron Boswell,Ron Boswell,Ron Boswell,Ron Boswell,,,,,,,Ron Boswell,Ron Boswell,Ron Boswell,,male,1940-12-09,Ron,Ron Boswell,,,https://upload.wikimedia.org/wikipedia/commons/a/a4/Ron_Boswell_in_the_Senate.jpg,,,Category:Ron Boswell,,,,,,,,http://www.ronboswell.com,,,,,,,,,,,,,,/m/035kfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ron Boswell,,,,Ron Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Boswell,,,,,,,,,,,,,,,,,,,,,,,,,
Q7363736,Ron Elstob,Ron Elstob,Ron Elstob,Ron Elstob,Ron Elstob,,,,,,,,Ron Elstob,Ron Elstob,,male,1924-11-29,Ron,,,,,,,,,,,,,,Ron Elstob,,,,,,,,,,,,,,,/m/04zypv0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Elstob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ron Elstob,,,,Ron Elstob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Elstob,,,,,,,,,,,,,,,,,,,,,,,,,
Q7364126,Ron Maunsell,Ron Maunsell,Ron Maunsell,Ron Maunsell,Ron Maunsell,,,,,,,,Ron Maunsell,Ron Maunsell,,male,1922-05-08,Ron,,,,,Maunsell,,,,,,,,,Ron Maunsell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-17,,,Ron Maunsell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ron Maunsell,,,,Ron Maunsell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Maunsell,,,,,,,,,,,,,,,,,,,,,,,,,
Q7383258,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,Ruth Webber,,,Ruth Webber,Ruth Webber,Ruth Webber,,female,1965-03-24,Ruth,Ruth Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruth Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ruth Webber,,,,Ruth Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruth Webber,,,,,,,,,,,,,,,,,,,,,,,,,
Q7420540,Santo Santoro,Santo Santoro,Santo Santoro,Santo Santoro,Santo Santoro,,,,,,,,Santo Santoro,Santo Santoro,,male,1956-04-27,Santo,Santo Santoro,,,"https://upload.wikimedia.org/wikipedia/commons/c/c2/Santo_Santoro,_Liberal_party_member_of_the_Australian_Senate_in_2005.jpg",Santoro,,Category:Santo Santoro,,,,61014556,,,Santo Santoro,,,,,,,,,0000 0000 6403 5684,n2008030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santo Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Santo Santoro,,,,Santo Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santo Santoro,,,,,,,,,,,,,,,,,,,,,,,,,
Q7440972,Sean Edwards,Sean Edwards,Sean Edwards,Sean Edwards,Sean Edwards,,,,,Шон Эдвардс,肖恩·愛德華斯,,Sean Edwards,Sean Edwards (politician),肖恩·愛德華斯,male,1962-01-02,Sean,Sean Edwards (politician),,,https://upload.wikimedia.org/wikipedia/commons/4/49/Senator_Sean_Edwards_(2015).jpg,Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,شون إدواردز,شون إدواردز,,,,,,,,,,,,,,,,,,,,Sean Edwards,,Sean Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,winegrower,,,,,,,,,,,,,,,,,,,,,,,,Sean Edwards,,,,Sean Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sean Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
Q7488222,Shane Paltridge,Shane Paltridge,,Shane Paltridge,Shane Paltridge,,,,,,,,Shane Paltridge,Shane Paltridge,,male,1910-01-11,Shane,,,,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shane_Paltridge.jpg,Paltridge,,Category:Shane Paltridge,,,,,,,Shane Paltridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-01-21,,,Shane Paltridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,paltridge-sir-shane-dunne-11335,,,,,,,,,,,,,,,,,Shane Paltridge,,,,Shane Paltridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shane Paltridge,,,,,,,,,,,,,,,,,,,,,,,,,
Q7498881,Shirley Walters,Shirley Walters,Shirley Walters,Shirley Walters,Shirley Walters,,,,,,,Shirley Walters,Shirley Walters,Shirley Walters,,female,1925-08-31,Shirley,Shirley Walters,,,,Walters,,,,,,94638217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shirley Walters,Shirley Walters,,2017-06-18,,,Shirley Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Shirley Walters,,,,Shirley Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shirley Walters,,,,,,,,,,,,,,,,,,,,,,,,,
Q7507860,Sid O'Flaherty,Sid O'Flaherty,Sid O'Flaherty,Sid O'Flaherty,Sid O'Flaherty,,,,,,,,Sid O'Flaherty,Sid O'Flaherty,,male,1886-07-02,Sid,,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/Sidney_O'Flaherty.jpg,O'Flaherty,,Category:Sid O'Flaherty,,,,91436093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-11-18,,,Sid O'Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Sid O'Flaherty,,,,Sid O'Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sid O'Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,
Q7518284,Simon Birmingham,Simon Birmingham,Simon Birmingham,Simon Birmingham,Simon Birmingham,,,,,,西蒙·伯明翰,,Simon Birmingham,Simon Birmingham,西蒙·伯明翰,male,1974-06-14,Simon,Simon Birmingham,Simon Birmingham,Simon Birmingham,https://upload.wikimedia.org/wikipedia/commons/1/16/Simon_Birmingham.jpg,Birmingham,,Category:Simon Birmingham,,,,305131579,,,Simon Birmingham,,Birmo,,,,,,,0000 0004 1731 9886,,,,,,,,,,,,,,سيمون برمنغهام,سيمون برمنغهام,,,,,,,,,,,,,,,,,,,サイモン・バーミンガム,Simon Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Simon Birmingham,,,,Simon Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,
Q7518791,Simon Fraser,Simon Fraser,,Simon Fraser,Simon Fraser,,,,,,,,Simon Fraser,Simon Fraser (Australian politician),,male,1832-08-21,Simon,,,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Sir_Simon_Fraser.jpg,,,Category:Simon Fraser (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سيمون فرازير,سيمون فرازير,,,,,,,,,,,,,,,,,1919-07-30,,,Simon Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Fraser-2053,,,,,,fraser-sir-simon-399,,,,,,,,,,,,,,,,,Simon Fraser,,,,Simon Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon Fraser,,,,,,,,,,,,,,,,,,,,,,,,,
Q7525958,"Sir Alexander Matheson, 3rd Baronet","Sir Alexander Matheson, 3rd Baronet","Sir Alexander Matheson, 3rd Baronet",Sir Alexander Matheson,,,,,,,,"Sir Alexander Matheson, 3rd Baronet","Sir Alexander Matheson, 3rd Baronet","Sir Alexander Matheson, 3rd Baronet",,male,1861-02-06,Alexander,,,,https://upload.wikimedia.org/wikipedia/commons/0/09/Sir_Alexander_Matheson.jpg,Matheson,,Category:Alexander Matheson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929-08-07,,,Sir Alexander Matheson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,matheson-sir-alexander-perceval-7515,,,,,,,,,,,,,,,,,Sir Alexander Matheson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baronet,,,,,,,,,,"Sir Alexander Matheson, 3rd Baronet",,,,,,,,,,,,,,,,,,,,,,,,,
Q7598931,Staniforth Smith,Staniforth Smith,Staniforth Smith,Staniforth Smith,Staniforth Smith,,,,,,,Staniforth Smith,Staniforth Smith,Staniforth Smith,,male,1869-02-25,,,,,https://upload.wikimedia.org/wikipedia/commons/7/73/Staniforth_Smith_1916_p401.jpg,Smith,,Category:Staniforth Smith,,,,94708900,,,Staniforth Smith,,,,,,,,,0000 0000 6486 3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934-01-14,,,Staniforth Smith,,,,,,,,,,,,,,,1051634717,,,,072355743,,,,,,,,,,,,,,politician,,,,w6hx1xf5,,,smith-miles-staniforth-cater-8480,,,,,,,,,,,,,,,,,Staniforth Smith,,,,Staniforth Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staniforth Smith,,,,,,,,,,,,,,,,,,,,,,,,,
Q7605795,Steele Hall,Steele Hall,Steele Hall,Steele Hall,Steele Hall,,,,,,賀士調,Steele Hall,Steele Hall,Steele Hall,,male,1928-11-30,Raymond,,,,https://upload.wikimedia.org/wikipedia/commons/2/22/SteeleHall1968.jpg,Hall,,,,,,94035257,,,,,,,,,,,,,,,,,,,,,,,,,,ريمون ستيل هول,ريمون ستيل هول,,,,,,,,,,,,,,,,,,,,Steele Hall,,Steele Hall,,,,,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w6fc2kk2,,,,,,,,,,,,,,,,,,,,Steele Hall,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,,,
Q7608649,Stephen Barker,Stephen Barker,Stephen Barker,Stephen Barker,Stephen Barker,,,,,Стивен Баркер,,Stephen Barker,Stephen Barker,Stephen Barker (politician),,male,1846,Stephen,,,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Stephen_Barker.jpg,Barker,,Category:Stephen Barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ستيفن باركر,ستيفن باركر,,,,,,,,,,,,,,,,,1924-06-21,,,Stephen Barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,barker-stephen-5130,,,,,,,,,,,,,,,,,Stephen Barker,,,,Stephen Barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Barker,,,,,,,,,,,,,,,,,,,,,,,,,
Q7610200,Stephen Parry,Stephen Parry,,Stephen Parry,Stephen Parry,,,,,"Пэрри, Стивен",斯蒂芬·帕瑞,,Stephen Parry,Stephen Parry (Australian politician),斯蒂芬·帕瑞,male,1960-10-31,Stephen,Stephen Parry (Australian politician),,,https://upload.wikimedia.org/wikipedia/commons/3/39/Stephen_Parry_crop.jpg,Parry,,Category:Stephen Parry,,,,,,Stephen Parry (Politiker),,,ParrySenator,Stephen Parry (homme politique),,,"Пэрри, Стивен",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スティーブン・ペリー,Stephen Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,funeral director,,,,,,,,,,,,,,,,,,,,,,,,Stephen Parry,,,,Stephen Parry,Stephen Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Parry,,,,,,,,,,,,,,,,,,,,,,,,,
Q7634332,Sue West,Sue West,Sue West,Sue West,Sue West,,,,,,,Sue West,Sue West,Sue West,,female,1947-08-21,Sue,Suzanne West,,,,West,,,,,,91730023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w6bp0n7t,,,,,,,,,,,,,,,,,,,,Sue West,,,,Sue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sue West,,,,,,,,,,,,,,,,,,,,,,,,,
Q7693498,Ted Mattner,Ted Mattner,Ted Mattner,Ted Mattner,Ted Mattner,,,,,,,,Ted Mattner,Ted Mattner,,male,1893-09-16,Ted,,,,https://upload.wikimedia.org/wikipedia/commons/3/31/Ted_Mattner.jpg,,,Category:Ted Mattner,,,,,,,Ted Mattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-12-21,,,Ted Mattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,mattner-edward-william-11088,,,,,,,,,,,,,,,,,Ted Mattner,,,,Ted Mattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ted Mattner,,,,,,,,,,,,,,,,,,,,,,,,,
Q7693545,Ted Needham,Ted Needham,Ted Needham,Ted Needham,Ted Needham,,,,,,,Ted Needham,Ted Needham,Ted Needham,,male,1872-09-30,Ted,,,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Edward_Needham.jpg,,,Category:Ted Needham,,,,,,,Ted Needham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-10-26,,,Ted Needham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ted Needham,,,,Ted Needham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7693666,Ted Robertson,Ted Robertson,Ted Robertson,Ted Robertson,Ted Robertson,,,,,,,,Ted Robertson,Ted Robertson,,male,1929-03-08,Ted,,,,,Robertson,,,,,,91606949,,,Ted Robertson,,,,,,,,,,,,,,,,,,,,,,,تيد روبرتسون,تيد روبرتسون,,,,,,,,,,,,,,Ted Robertson,,,1991-01-05,,,Ted Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Ted Robertson,,,,Ted Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ted Robertson,,,,,,,,,,,,,,,,,,,,,,,,,
Q7704068,Terry Aulich,Terry Aulich,Terry Aulich,Terry Aulich,Terry Aulich,,,,,,,,Terry Aulich,Terry Aulich,,male,1945-10-05,Terry,Terry Aulich,,,,,,,,,,43094367,,,,,,,,,,,,0000 0000 6329 6591,n78042588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terry Aulich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Terry Aulich,,,,Terry Aulich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terry Aulich,,,,,,,,,,,,,,,,,,,,,,,,,
Q7781474,Theo Nicholls,Theo Nicholls,Theo Nicholls,Theo Nicholls,Theo Nicholls,,,,,,,,Theo Nicholls,Theo Nicholls,,male,1893-04-12,Theo,,,,https://upload.wikimedia.org/wikipedia/commons/1/11/Theophilus_Nicholls.jpg,Nicholls,,Category:Theo Nicholls,,,,,,,Theo Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-07-22,,,Theo Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Theo Nicholls,,,,Theo Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theo Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,
