start_date,end_date,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,term,id,wikipedia,wikipedia_name,identifier__openaustralia,party_id
2014-09-04,2016-05-09,John Madigan,"Madigan, John",John,Madigan,Victoria,Independent,http://data.openaustralia.org/members/senators.xml,217571,senator.madigan@aph.gov.au,"","","",44,217571,,,10759,independent
2011-07-01,2013-09-07,Lee Rhiannon,"Rhiannon, Lee",Lee,Rhiannon,NSW,Australian Greens,http://data.openaustralia.org/members/senators.xml,CPR,senator.rhiannon@aph.gov.au,"","","",43,CPR,,,10760,australian_greens
2013-09-07,2016-05-09,Lee Rhiannon,"Rhiannon, Lee",Lee,Rhiannon,NSW,Australian Greens,http://data.openaustralia.org/members/senators.xml,CPR,senator.rhiannon@aph.gov.au,"","","",44,CPR,,,10760,australian_greens
2016-07-02,,Lee Rhiannon,"Rhiannon, Lee",Lee,Rhiannon,NSW,Australian Greens,http://data.openaustralia.org/members/senators.xml,CPR,senator.rhiannon@aph.gov.au,"","","",45,CPR,,,10760,australian_greens
2011-07-01,2013-09-07,Lisa Singh,"Singh, Lisa",Lisa,Singh,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,M0R,senator.singh@aph.gov.au,http://www.lisasingh.com.au/main/,"","",43,M0R,,,10761,australian_labor_party
2013-09-07,2016-05-09,Lisa Singh,"Singh, Lisa",Lisa,Singh,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,M0R,senator.singh@aph.gov.au,http://www.lisasingh.com.au/main/,"","",44,M0R,,,10761,australian_labor_party
2016-07-02,,Lisa Singh,"Singh, Lisa",Lisa,Singh,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,M0R,senator.singh@aph.gov.au,http://www.lisasingh.com.au/main/,"","",45,M0R,,,10761,australian_labor_party
2011-07-01,2013-08-09,Matt Thistlethwaite,"Thistlethwaite, Matt",Matt,Thistlethwaite,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,182468,Matt.Thistlethwaite.MP@aph.gov.au,http://www.mattthistlethwaite.com.au/,https://www.facebook.com/ThistlethwaiteM,https://twitter.com/MThistlethwaite,43,182468,,,10762,australian_labor_party
2011-07-01,2013-09-07,Anne Urquhart,"Urquhart, Anne",Anne,Urquhart,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,231199,senator.urquhart@aph.gov.au,http://anneurquhart.com.au/,"","",43,231199,,,10763,australian_labor_party
2013-09-07,2016-05-09,Anne Urquhart,"Urquhart, Anne",Anne,Urquhart,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,231199,senator.urquhart@aph.gov.au,http://anneurquhart.com.au/,"","",44,231199,,,10763,australian_labor_party
2016-07-02,,Anne Urquhart,"Urquhart, Anne",Anne,Urquhart,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,231199,senator.urquhart@aph.gov.au,http://anneurquhart.com.au/,"","",45,231199,,,10763,australian_labor_party
2011-07-01,2013-09-07,Larissa Waters,"Waters, Larissa",Larissa,Waters,Queensland,Australian Greens,http://data.openaustralia.org/members/senators.xml,192970,senator.waters@aph.gov.au,"",https://www.facebook.com/larissawaters,https://twitter.com/larissawaters,43,192970,,,10764,australian_greens
2013-09-07,2016-05-09,Larissa Waters,"Waters, Larissa",Larissa,Waters,Queensland,Australian Greens,http://data.openaustralia.org/members/senators.xml,192970,senator.waters@aph.gov.au,"",https://www.facebook.com/larissawaters,https://twitter.com/larissawaters,44,192970,,,10764,australian_greens
2016-07-02,2017-07-18,Larissa Waters,"Waters, Larissa",Larissa,Waters,Queensland,Australian Greens,http://data.openaustralia.org/members/senators.xml,192970,senator.waters@aph.gov.au,"",https://www.facebook.com/larissawaters,https://twitter.com/larissawaters,45,192970,,,10764,australian_greens
2011-07-01,2013-09-07,Penny Wright,"Wright, Penny",Penny,Wright,SA,Australian Greens,http://data.openaustralia.org/members/senators.xml,200287,senator.wright@aph.gov.au,"",http://www.facebook.com/SenatorPennyWright,http://www.twitter.com/pennywrites,43,200287,,,10765,australian_greens
2013-09-07,2015-09-10,Penny Wright,"Wright, Penny",Penny,Wright,SA,Australian Greens,http://data.openaustralia.org/members/senators.xml,200287,senator.wright@aph.gov.au,"",http://www.facebook.com/SenatorPennyWright,http://www.twitter.com/pennywrites,44,200287,,,10765,australian_greens
2011-10-31,2013-09-07,Arthur Sinodinos,"Sinodinos, Arthur",Arthur,Sinodinos,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,bv7,senator.sinodinos@aph.gov.au,http://www.arthursinodinos.com.au/,"","",43,bv7,,,10766,liberal_party
2013-09-07,2016-05-09,Arthur Sinodinos,"Sinodinos, Arthur",Arthur,Sinodinos,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,bv7,senator.sinodinos@aph.gov.au,http://www.arthursinodinos.com.au/,"","",44,bv7,,,10766,liberal_party
2016-07-02,,Arthur Sinodinos,"Sinodinos, Arthur",Arthur,Sinodinos,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,bv7,senator.sinodinos@aph.gov.au,http://www.arthursinodinos.com.au/,"","",45,bv7,,,10766,liberal_party
2012-03-06,2013-09-07,Bob Carr,"Carr, Bob",Bob,Carr,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,43,,,,10767,australian_labor_party
2013-09-07,2013-10-24,Bob Carr,"Carr, Bob",Bob,Carr,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,44,,,,10767,australian_labor_party
2012-05-02,2013-09-07,Dean Smith,"Smith, Dean",Dean,Smith,WA,Liberal Party,http://data.openaustralia.org/members/senators.xml,241710,senator.smith@aph.gov.au,http://www.deansmithwa.com.au/,"","",43,241710,,,10768,liberal_party
2013-09-07,2016-05-09,Dean Smith,"Smith, Dean",Dean,Smith,WA,Liberal Party,http://data.openaustralia.org/members/senators.xml,241710,senator.smith@aph.gov.au,http://www.deansmithwa.com.au/,"","",44,241710,,,10768,liberal_party
2016-07-02,,Dean Smith,"Smith, Dean",Dean,Smith,WA,Liberal Party,http://data.openaustralia.org/members/senators.xml,241710,senator.smith@aph.gov.au,http://www.deansmithwa.com.au/,"","",45,241710,,,10768,liberal_party
2012-06-20,2013-09-07,Lin Thorp,"Thorp, Lin",Lin,Thorp,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,183342,senator.thorp@aph.gov.au,"","","",43,183342,,,10769,australian_labor_party
2013-09-07,2014-06-30,Lin Thorp,"Thorp, Lin",Lin,Thorp,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,183342,senator.thorp@aph.gov.au,"","","",44,183342,,,10769,australian_labor_party
2012-06-20,2013-09-07,Peter Whish-Wilson,"Whish-Wilson, Peter",Peter,Whish-Wilson,Tasmania,Australian Greens,http://data.openaustralia.org/members/senators.xml,195565,senator.whish-wilson@aph.gov.au,"",http://www.facebook.com/senator.peter.whish.wilson?fref=ts,https://twitter.com/SenatorSurfer,43,195565,,,10780,australian_greens
2013-09-07,2016-05-09,Peter Whish-Wilson,"Whish-Wilson, Peter",Peter,Whish-Wilson,Tasmania,Australian Greens,http://data.openaustralia.org/members/senators.xml,195565,senator.whish-wilson@aph.gov.au,"",http://www.facebook.com/senator.peter.whish.wilson?fref=ts,https://twitter.com/SenatorSurfer,44,195565,,,10780,australian_greens
2016-07-02,,Peter Whish-Wilson,"Whish-Wilson, Peter",Peter,Whish-Wilson,Tasmania,Australian Greens,http://data.openaustralia.org/members/senators.xml,195565,senator.whish-wilson@aph.gov.au,"",http://www.facebook.com/senator.peter.whish.wilson?fref=ts,https://twitter.com/SenatorSurfer,45,195565,,,10780,australian_greens
2012-09-05,2013-09-07,Anne Ruston,"Ruston, Anne",Anne,Ruston,SA,Liberal Party,http://data.openaustralia.org/members/senators.xml,243273,"","","","",43,243273,,,10781,liberal_party
2013-09-07,2016-05-09,Anne Ruston,"Ruston, Anne",Anne,Ruston,SA,Liberal Party,http://data.openaustralia.org/members/senators.xml,243273,"","","","",44,243273,,,10781,liberal_party
2016-07-02,,Anne Ruston,"Ruston, Anne",Anne,Ruston,SA,Liberal Party,http://data.openaustralia.org/members/senators.xml,243273,"","","","",45,243273,,,10781,liberal_party
2013-05-15,2013-09-07,Sue Lines,"Lines, Sue",Sue,Lines,WA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,112096,"","","","",43,112096,,,10782,australian_labor_party
2013-09-07,2016-05-09,Sue Lines,"Lines, Sue",Sue,Lines,WA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,112096,"","","","",44,112096,,,10782,australian_labor_party
2016-07-02,2016-09-30,Sue Lines,"Lines, Sue",Sue,Lines,WA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,112096,"","","","",45,112096,,,10782,australian_labor_party
2016-09-30,,Sue Lines,"Lines, Sue",Sue,Lines,WA,DPRES,http://data.openaustralia.org/members/senators.xml,112096,"","","","",45,112096,,,10782,dpres
2013-08-21,2013-09-07,Sam Dastyari,"Dastyari, Sam",Sam,Dastyari,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,225099,senator.dastyari@aph.gov.au,"","","",43,225099,,,10819,australian_labor_party
2013-09-07,2016-05-09,Sam Dastyari,"Dastyari, Sam",Sam,Dastyari,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,225099,senator.dastyari@aph.gov.au,"","","",44,225099,,,10819,australian_labor_party
2016-07-02,,Sam Dastyari,"Dastyari, Sam",Sam,Dastyari,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,225099,senator.dastyari@aph.gov.au,"","","",45,225099,,,10819,australian_labor_party
2013-09-07,2016-05-09,Nova Peris,"Peris, Nova",Nova,Peris,NT,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,CDK,"","","","",44,CDK,,,10820,australian_labor_party
2013-08-21,2013-09-07,Mehmet Tillem,"Tillem, Mehmet",Mehmet,Tillem,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,249499,"","","","",43,249499,,,10821,australian_labor_party
2013-09-07,2014-06-30,Mehmet Tillem,"Tillem, Mehmet",Mehmet,Tillem,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,249499,"","","","",44,249499,,,10821,australian_labor_party
2013-09-07,2016-05-09,Zed Seselja,"Seselja, Zed",Zed,Seselja,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,HZE,senator.seselja@aph.gov.au,"",https://www.facebook.com/zed.seselja,https://twitter.com/zedseselja,44,HZE,,,10822,liberal_party
2016-07-02,,Zed Seselja,"Seselja, Zed",Zed,Seselja,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,HZE,senator.seselja@aph.gov.au,"",https://www.facebook.com/zed.seselja,https://twitter.com/zedseselja,45,HZE,,,10822,liberal_party
2014-02-11,2016-05-09,Barry O'Sullivan,"O'Sullivan, Barry",Barry,O'Sullivan,Queensland,National Party,http://data.openaustralia.org/members/senators.xml,247871,"","","","",44,247871,,,10824,national_party
2016-07-02,,Barry O'Sullivan,"O'Sullivan, Barry",Barry,O'Sullivan,Queensland,National Party,http://data.openaustralia.org/members/senators.xml,247871,"","","","",45,247871,,,10824,national_party
2014-07-01,2016-04-13,Joe Bullock,"Bullock, Joe",Joe,Bullock,WA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,243237,senator.bullock@aph.gov.au,"","","",44,243237,,,10826,australian_labor_party
2014-07-01,2016-05-09,Matthew Canavan,"Canavan, Matthew",Matthew,Canavan,Queensland,Liberal National Party,http://data.openaustralia.org/members/senators.xml,245212,senator.canavan@aph.gov.au,http://www.minister.industry.gov.au/ministers/canavan,"","",44,245212,,,10827,liberal_national_party
2016-07-02,,Matthew Canavan,"Canavan, Matthew",Matthew,Canavan,Queensland,Liberal National Party,http://data.openaustralia.org/members/senators.xml,245212,senator.canavan@aph.gov.au,http://www.minister.industry.gov.au/ministers/canavan,"","",45,245212,,,10827,liberal_national_party
2014-07-01,2016-05-09,Bob Day,"Day, Bob",Bob,Day,SA,Family First Party,http://data.openaustralia.org/members/senators.xml,HYG,senator.day@aph.gov.au,http://www.senatorbobday.com.au,http://www.facebook.com/pages/Senator-Bob-Day/545522605573696,http://www.twitter.com/senatorbobday,44,HYG,,,10828,family_first_party
2016-07-02,2016-11-01,Bob Day,"Day, Bob",Bob,Day,SA,Family First Party,http://data.openaustralia.org/members/senators.xml,HYG,senator.day@aph.gov.au,http://www.senatorbobday.com.au,http://www.facebook.com/pages/Senator-Bob-Day/545522605573696,http://www.twitter.com/senatorbobday,45,HYG,,,10828,family_first_party
2014-07-01,2016-05-09,Chris Ketter,"Ketter, Chris",Chris,Ketter,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,244247,"","","","",44,244247,,,10829,australian_labor_party
2016-07-02,,Chris Ketter,"Ketter, Chris",Chris,Ketter,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,244247,"","","","",45,244247,,,10829,australian_labor_party
2014-07-01,2014-11-23,Jacqui Lambie,"Lambie, Jacqui",Jacqui,Lambie,Tasmania,Palmer United Party,http://data.openaustralia.org/members/senators.xml,250026,"","","","",44,250026,,,10830,palmer_united_party
2014-11-24,2016-05-09,Jacqui Lambie,"Lambie, Jacqui",Jacqui,Lambie,Tasmania,Independent,http://data.openaustralia.org/members/senators.xml,250026,"","","","",44,250026,,,10830,independent
2016-07-02,,Jacqui Lambie,"Lambie, Jacqui",Jacqui,Lambie,Tasmania,Independent,http://data.openaustralia.org/members/senators.xml,250026,"","","","",45,250026,,,10830,independent
2014-07-01,2015-03-12,Glenn Lazarus,"Lazarus, Glenn",Glenn,Lazarus,Queensland,Palmer United Party,http://data.openaustralia.org/members/senators.xml,108616,"",http://senatorlazarus.com/,"","",44,108616,,,10831,palmer_united_party
2015-03-13,2016-05-09,Glenn Lazarus,"Lazarus, Glenn",Glenn,Lazarus,Queensland,Independent,http://data.openaustralia.org/members/senators.xml,108616,"",http://senatorlazarus.com/,"","",44,108616,,,10831,independent
2014-07-01,2016-05-09,David Leyonhjelm,"Leyonhjelm, David",David,Leyonhjelm,NSW,Liberal Democratic Party,http://data.openaustralia.org/members/senators.xml,111206,senator.leyonhjelm@aph.gov.au,"",http://www.facebook.com/SenatorDavidLeyonhjelm,https://twitter.com/DavidLeyonhjelm,44,111206,,,10832,liberal_democratic_party
2016-07-02,,David Leyonhjelm,"Leyonhjelm, David",David,Leyonhjelm,NSW,Liberal Democratic Party,http://data.openaustralia.org/members/senators.xml,111206,senator.leyonhjelm@aph.gov.au,"",http://www.facebook.com/SenatorDavidLeyonhjelm,https://twitter.com/DavidLeyonhjelm,45,111206,,,10832,liberal_democratic_party
2014-07-01,2016-05-09,James McGrath,"McGrath, James",James,McGrath,Queensland,Liberal National Party,http://data.openaustralia.org/members/senators.xml,217241,"","",https://www.facebook.com/JamesMcGrathLNP?fref=ts,http://twitter.com/JamesMcGrathLNP,44,217241,,,10833,liberal_national_party
2016-07-02,,James McGrath,"McGrath, James",James,McGrath,Queensland,Liberal National Party,http://data.openaustralia.org/members/senators.xml,217241,"","",https://www.facebook.com/JamesMcGrathLNP?fref=ts,http://twitter.com/JamesMcGrathLNP,45,217241,,,10833,liberal_national_party
2014-07-01,2016-05-09,Ricky Muir,"Muir, Ricky",Ricky,Muir,Victoria,Australian Motoring Enthusiast Party,http://data.openaustralia.org/members/senators.xml,250024,"",http://www.senatormuir.org.au/,https://www.facebook.com/SenatorRickyMuir,https://twitter.com/Ricky_Muir,44,250024,,,10834,australian_motoring_enthusiast_party
2014-07-01,2016-05-09,Linda Reynolds,"Reynolds, Linda",Linda,Reynolds,WA,Liberal Party,http://data.openaustralia.org/members/senators.xml,250216,senator.reynolds@aph.gov.au,"","","",44,250216,,,10835,liberal_party
2016-07-02,,Linda Reynolds,"Reynolds, Linda",Linda,Reynolds,WA,Liberal Party,http://data.openaustralia.org/members/senators.xml,250216,senator.reynolds@aph.gov.au,"","","",45,250216,,,10835,liberal_party
2014-07-01,2016-05-09,Janet Rice,"Rice, Janet",Janet,Rice,Victoria,Australian Greens,http://data.openaustralia.org/members/senators.xml,155410,senator.rice@aph.gov.au,http://janet-rice.greensmps.org.au/,http://www.facebook.com/Janet.Rice.Greens,http://twitter.com/janet_rice,44,155410,,,10836,australian_greens
2016-07-02,,Janet Rice,"Rice, Janet",Janet,Rice,Victoria,Australian Greens,http://data.openaustralia.org/members/senators.xml,155410,senator.rice@aph.gov.au,http://janet-rice.greensmps.org.au/,http://www.facebook.com/Janet.Rice.Greens,http://twitter.com/janet_rice,45,155410,,,10836,australian_greens
2014-07-01,2016-05-09,Dio Wang,"Wang, Dio",Dio,Wang,WA,Palmer United Party,http://data.openaustralia.org/members/senators.xml,250045,senator.wang@aph.gov.au,"","",https://twitter.com/SenatorZWang,44,250045,,,10837,palmer_united_party
2015-03-26,2016-05-09,Katy Gallagher,"Gallagher, Katy",Katy,Gallagher,ACT,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,ING,senator.katy.gallagher@aph.gov.au,"","","",44,ING,,,10838,australian_labor_party
2016-07-02,,Katy Gallagher,"Gallagher, Katy",Katy,Gallagher,ACT,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,ING,senator.katy.gallagher@aph.gov.au,"","","",45,ING,,,10838,australian_labor_party
2015-05-06,2016-05-09,Jenny McAllister,"McAllister, Jenny",Jenny,McAllister,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,121628,jennifer.mcallister@aph.gov.au,"","","",44,121628,,,10839,australian_labor_party
2016-07-02,,Jenny McAllister,"McAllister, Jenny",Jenny,McAllister,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,121628,jennifer.mcallister@aph.gov.au,"","","",45,121628,,,10839,australian_labor_party
2015-05-21,2016-05-09,Jo Lindgren,"Lindgren, Jo",Jo,Lindgren,Queensland,Liberal Party,http://data.openaustralia.org/members/senators.xml,258337,"",http://www.joannalindgren.com.au/,https://www.facebook.com/SenatorLindgren,"",44,258337,,,10840,liberal_party
2015-08-19,2016-05-09,Nick McKim,"McKim, Nick",Nick,McKim,Tasmania,Australian Greens,http://data.openaustralia.org/members/senators.xml,JKM,senator.mckim@aph.gov.au,http://nick-mckim.greensmps.org.au/,https://www.facebook.com/nickmckim,https://twitter.com/nickmckim,44,JKM,,,10841,australian_greens
2016-07-02,,Nick McKim,"McKim, Nick",Nick,McKim,Tasmania,Australian Greens,http://data.openaustralia.org/members/senators.xml,JKM,senator.mckim@aph.gov.au,http://nick-mckim.greensmps.org.au/,https://www.facebook.com/nickmckim,https://twitter.com/nickmckim,45,JKM,,,10841,australian_greens
2015-09-22,2016-05-09,Robert Simms,"Simms, Robert",Robert,Simms,SA,Australian Greens,http://data.openaustralia.org/members/senators.xml,170166,senator.simms@aph.gov.au,"",https://www.facebook.com/SenatorRobertSimms,https://twitter.com/SimmsRobert?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,44,170166,,,10842,australian_greens
