id,name__zh,name,wikipedia__zh,image,gender,family_name,name__zh_tw,wikipedia__commons,birth_date,name__en,name__es,wikipedia__en,name__de,name__fr,name__nan,wikipedia__zh_min_nan,identifier__VIAF,name__ja,wikipedia__ja,name__zh_hant,name__ko,wikipedia__de,wikipedia__enwikiquote,wikipedia__fr,name__zh_hans,name__zh_hk,name__id,name__vi,name__nds,name__vmf,name__en_ca,name__en_gb,name__nl,wikipedia__id,wikipedia__vi,identifier__freebase,identifier__LCAuth,name__it,name__pl,name__ru,name__ca,name__pt,wikipedia__ca,wikipedia__es,wikipedia__pl,wikipedia__pt,wikipedia__ru,name__yue,wikipedia__zh_yue,identifier__ISNI,identifier__NLA,wikipedia__it,wikipedia__ko,given_name,name__cdo,wikipedia__cdo,wikipedia__no,name__nb,wikipedia__wuu,name__wuu,original_wikiname,electoral_district,name__oc,identifier__SUDOC,name__gan_hans,name__gan_hant,name__gan,wikipedia__gan,name__tr,identifier__BNF,identifier__IMDB,identifier__MusicBrainz,name__hu,identifier__NCL,last_seen,wikipedia__zhwikiquote,facebook,name__zh_cn,name__zh_mo,name__zh_my,name__zh_sg,name__sv,name__et,wikipedia__et,wikipedia__sv,wikipedia__tr,identifier__FAST,identifier__wikitree,occupation,website,name__ar,identifier__discogs,identifier__GND,identifier__NTA,wikipedia__hak,name__hak,name__ace,name__jv,name__su,identifier__BIBSYS,twitter,death_date,name__cy,identifier__OLID,wikipedia__simple,wikipedia__nl,identifier__NNDB,name__de_ch,name__lzh,wikipedia__zh_classical,identifier__NDL,identifier__Britannica,name__kana,wikipedia__ar,name__tl,identifier__Munzinger,name__ta,name__af,name__ms,name__gl,name__sh,name__fi,name__war,name__io,name__ka,name__th,name__mk,name__la,name__da,name__azb,name__he,name__lb,name__pt_br,name__sco,name__ilo,name__bcl,name__cs,name__fa,name__mai,name__ne,name__ro,name__uk,name__ur,name__eo,name__hi,name__mr,name__xmf,name__za,name__co,name__el,name__or,name__pa,name__is,name__lv,name__uz,name__eu,name__ast,wikipedia__af,wikipedia__ast,wikipedia__azb,wikipedia__bcl,wikipedia__cawikiquote,wikipedia__co,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hu,wikipedia__ilo,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mai,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__uk,wikipedia__ur,wikipedia__uz,wikipedia__war,wikipedia__xmf,wikipedia__za,wikipedia__zhwikinews,identifier__quora,identifier__NLI,identifier__NKC,wikipedia__plwikiquote,name__az,name__my,name__mg,name__an,name__ext,wikipedia__az,wikipedia__mg,wikipedia__my,wikipedia__zhwikisource,identifier__NLC,identifier__NUKAT,identifier__CANTIC,identifier__GTAA,name__yo,wikipedia__yo,name__bn,wikipedia__bn,name__sl,wikipedia__sl,identifier__IIAF,identifier__ioc_athlete,name__hy,name__nn,wikipedia__nn,wikipedia__te,name__te,identifier__NLAtrove
Q8350160,蘇治芬,蘇治芬,蘇治芬,https://upload.wikimedia.org/wikipedia/commons/0/0e/2008FoodTaipei_Yunlin_County_Pavilion_Chih-fen_Su.jpg,female,Su,蘇治芬,Category:Su Chih-fen,1953-07-10,Su Chih-fen,Su Chih-fen,Su Chih-fen,,,So͘ Tī-hun,So͘ Tī-hun,,,,蘇治芬,,,,,,,,,,,,,Su Chih-fen,,,,,,,,,,,,,,,,,,,,,Su,,,,,,,Su Chih-fen,,,,,,,,,,,,Su Chih-fen,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350171,施義芳,施義芳,施義芳,https://upload.wikimedia.org/wikipedia/commons/4/4f/施理事長二吋大頭照_4-5_(cropped).jpg,male,Shi,施義芳,Category:Shih Yi-fang,1962-02-10,Shih Yi-fang,,Shih Yi-fang,,,,,,,,施義芳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,施義芳,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350223,蘇震清,蘇震清,蘇震清,https://upload.wikimedia.org/wikipedia/commons/2/23/Su_Chen-ching.jpg,male,Su,蘇震清,Category:Su Chen-ching,1965-02-02,,,,,,So͘ Chìn-chheng,So͘ Chìn-chheng,,,,蘇震清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蘇震清,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350279,蔡其昌,蔡其昌,蔡其昌,https://upload.wikimedia.org/wikipedia/commons/7/7c/VOA_CHINESE_tsai_chichang_31May10_300.jpg,male,Cai,蔡其昌,Category:Tsai Chi-chang,1969-04-16,Tsai Chi-chang,,Tsai Chi-chang,,,,,,,,蔡其昌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsai Chi-chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350306,田秋堇,田秋堇,田秋堇,https://upload.wikimedia.org/wikipedia/commons/8/8f/Tien_Chiu-chin.jpg,female,Tian,田秋堇,Category:Tien Chiu-chin,1954-05-27,Tien Chiu-chin,,Tien Chiu-chin,,Tien Chiu-chin,,,,,,田秋堇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tien Chiu-chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350321,蔡煌瑯,蔡煌瑯,蔡煌瑯,https://upload.wikimedia.org/wikipedia/commons/e/e9/Tsaivoa.jpg,male,Cai,蔡煌瑯,Category:Tsai Huang-liang,1960-07-05,Tsai Huang-liang,,Tsai Huang-liang,,,,,,,,蔡煌瑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsai Huang-liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350388,蔡易餘,蔡易餘,蔡易餘,https://upload.wikimedia.org/wikipedia/commons/8/8b/民進黨立委蔡易餘舉行《檢察署組織法》立法草案公聽會_(cropped).jpg,male,Cai,蔡易餘,Category:Tsai Yi-yu,1981-03-14,Tsai Yi-yu,,,,,,,,,,蔡易餘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡易餘,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350423,王世堅,王世堅,王世堅,https://upload.wikimedia.org/wikipedia/commons/5/56/2007TaipeiAudioVideoFair_ShihchienWang.jpg,male,Wang,王世堅,,1960-01-01,Wang Shijian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350435,吳宜臻,吳宜臻,吳宜臻,https://upload.wikimedia.org/wikipedia/commons/f/f9/Wu_Yi-chen.jpg,female,Wu,吳宜臻,Category:Wu Yi-chen,1970-04-23,Wu Yi-chen,,Wu Yi-chen,,,,,,,,吳宜臻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wu Yi-chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350455,吳思瑤,吳思瑤,吳思瑤,https://upload.wikimedia.org/wikipedia/commons/d/d8/1227_吳思瑤在點亮台北造勢晚會.jpg,female,Wu,吳思瑤,Category:Wu Su-yao,1974-05-28,Rosalia Wu,,Rosalia Wu,,,Ngô͘ Su-iâu,Ngô͘ Su-iâu,,,,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosalia,,,,,,,Rosalia Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350478,吳秉叡,吳秉叡,吳秉叡,,male,Wu,吳秉叡,Category:Wu Ping-jui,1966-10-07,Wu Ping-jui,,,,,Ngô͘ Péng-jōe,Ngô͘ Péng-jōe,,,,吳秉叡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳秉叡,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350543,王榮璋,王榮璋,王榮璋,https://upload.wikimedia.org/wikipedia/commons/1/1c/Jung-Chang_Wang_from_VOA.jpg,male,Wang,王榮璋,Category:Wang Jung-chang,1964-05-28,Wang Jung-chang,,Wang Jung-chang,,,,,,,,王榮璋,,,,,王荣璋,王榮璋,,,,,,,Wang Rongzhang,,,,,,,,,,,,,,,王榮璋,,0000 0000 4493 122X,,,,,,,,,,,Wang Jung-chang,,,,,,,,,,,,,,,,,王荣璋,王榮璋,王荣璋,王荣璋,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350592,魏明谷,魏明谷,魏明谷,"https://upload.wikimedia.org/wikipedia/commons/5/5e/臺灣國會議員(出身彰化之立法委員)魏明谷_Congressman_of_Taiwan_from_ChangHua_County_Wei,_Ming_Ku.jpg",male,Wei,魏明谷,Category:Wei Ming-ku,1963-03-18,Wei Ming-ku,,Wei Ming-ku,,Wei Ming-ku,,,,,,魏明谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wei Ming-ku,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350626,余天,余天,余天,https://upload.wikimedia.org/wikipedia/commons/8/8b/Voa_chinese_Yu_Tian_1jun09.jpg,male,Yu,,Category:Yu Tian,1947-02-18,Yu Tian,,Yu Tian,,,,,231977033,,,,,,,,,,,,,,,,Yu Tien,,,,no2012024190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350655,余陳月瑛,余陳月瑛,余陳月瑛,,female,Chen,,,1926-09-02,Yu Chen Yueh-ying,,Yu Chen Yueh-ying,,Yu Chen Yueh-ying,,,22087732,,,,,,,,,,,,,,,,Yu Chen Yueh-ying,,,,nr2003030462,,,,,,,,,,,,,0000 0004 5303 9646,,,,,,,,,,,,,,,,,,,,,,,,000001668,,,,,,,,,,,,,499774,,magistrate,,,,,,,,,,,,,2014-05-25,Yu Chen Yueh-ying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350665,姚文智,姚文智,姚文智,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pasuya_Yao.jpg,male,Yao,姚文智,Category:Pasuya Yao,1965-12-04,Pasuya Yao,Pasuya Yao,Pasuya Yao,Pasuya Yao,Pasuya Yao,Iâu Bûn-tì,Iâu Bûn-tì,,姚文智,,姚文智,,,Pasuya Yao,,,,,,,,,,Pasuya Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasuya Yao,,,,,,,,,,,,Pasuya Yao,,,姚文智,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350686,楊曜,楊曜,楊曜,https://upload.wikimedia.org/wikipedia/commons/6/69/民進黨立委楊曜_(cropped).jpg,male,Yang,楊曜,Category:Yang Yao,1966-12-06,Yang Yao,,Yang Yao,,,,,,,,楊曜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yang Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350693,楊芳婉,楊芳婉,楊芳婉,,female,Yang,,,1956,Yang Fang-wan,,Yang Fang-wan,,,,,266440877,,,,,,,,,,,,,,,,,,,,nr98032469,,,,,,,,,,,,,0000 0003 8270 9111,36727581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350727,葉宜津,葉宜津,葉宜津,https://upload.wikimedia.org/wikipedia/commons/1/13/民進黨立委_葉宜津.jpg,female,Ye,葉宜津,Category:Yeh Yi-Ching,1960-08-21,Yeh Yi-jin,,,,,Ia̍p Gî-tin,Ia̍p Gî-tin,,,,葉宜津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,葉宜津,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350806,張宏陸,張宏陸,張宏陸,https://upload.wikimedia.org/wikipedia/commons/c/cb/Hung-Lue_Chang_Speech_at_Wei's_Talk_Event_20151118a.jpg,male,Zhang,張宏陸,Category:Chang Hung-lu,1972-01-10,Chang Hung-lu,,Chang Hung-lu,,,,,,,,張宏陸,,,,,,,,,,,,,Chang Hung-lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chang Hung-lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350960,江永昌,江永昌,江永昌,,male,Jiang,江永昌,Category:Chiang Yung-chang,1969-10-22,,,,,,,,,,,江永昌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江永昌,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351019,莊瑞雄,莊瑞雄,莊瑞雄,https://upload.wikimedia.org/wikipedia/commons/8/83/台灣在野黨民進黨立委莊瑞雄.jpg,male,Zhuang,莊瑞雄,Category:Chuang Jui-hsiung,1963-04-20,Chuang Jui-hsiung,,,,,Chng Sūi-hiông,Chng Sūi-hiông,,,,莊瑞雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,莊瑞雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351107,鄭麗君,鄭麗君,鄭麗君,https://upload.wikimedia.org/wikipedia/commons/3/30/Cheng_Li-chiun_from_VOA.jpg,female,,鄭麗君,Category:Cheng Li-chiun,1969-06-19,Cheng Li-chun,,Cheng Li-chun,,,Tēⁿ Lē-kun,Tēⁿ Lē-kun,933145857951123021276,,,鄭麗君,,,,,,,,,,,,,,,,,n2016008377,,,,,,,,,,,,,,,,,,,,,,,,Cheng Li-chun,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351569,林為洲,林為洲,林為洲,,male,Hayashi,林為洲,Category:Lin Wei-chou,1961-07-25,Lin Weizhou,,,,,,,,,,林為洲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林為洲,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351614,沈富雄,沈富雄,沈富雄,https://upload.wikimedia.org/wikipedia/commons/b/b2/2006KwangHwaComputerMarketRelaunch_FHSheng.jpg,male,Shen,,Category:Shen Fu-hsiung,1939-08-23,Shen Fu-hsiung,,Shen Fu-hsiung,,,,,1145066414966590051,,,,,,,,,,,,,,,,,,,,no2004115672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000001761,,沈富雄,,,,,,,,,,,1600185,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351701,朱高正,朱高正,朱高正,,male,Zhu,,,1954-10-06,Ju Gau-jeng,,Ju Gau-jeng,,,,,305127619,,,朱高正,,,,,,,,,,,,,Ju Gau-jeng,,,,n88232506,,,,,,,,,,,,,0000 0003 9384 5573,36661801,,,,,,,,,,,,,,,,,,,,,,,000000897,,,,,,,,,,,,,248086,,politician,,,,1058665847,339438290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jx20120125022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8351814,鍾佳濱,鍾佳濱,鍾佳濱,https://upload.wikimedia.org/wikipedia/commons/0/01/鍾佳濱_(cropped).jpg,male,Zhong,鍾佳濱,Category:Chung Chia-pin,1965-02-23,Chung Chia-pin,,Chung Chia-pin,,,,,,,,鍾佳濱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chung Chia-pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8357056,段宜康,段宜康,段宜康,https://upload.wikimedia.org/wikipedia/commons/b/be/DPP_LongForever2007_YKTuan.jpg,male,Duan,段宜康,Category:Tuan Yi-kang,1963-11-14,Tuan Yi-kang,,Tuan Yi-kang,,,Toān Gî-khong,Toān Gî-khong,,,,段宜康,,,,,,,,,,,,,Tuan Yi-kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuan Yi-kang,,,,,,,,,,,,,,,段宜康,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8357125,鄭運鵬,鄭運鵬,鄭運鵬,https://upload.wikimedia.org/wikipedia/commons/f/fe/Cheng_Yun-Peng-1-by_Ring_Chang.JPG,male,Zheng,鄭運鵬,Category:Cheng Yun-peng,1973-06-02,Cheng Yun-peng,,Cheng Yun-peng,,,Tēⁿ Ūn-pêng,Tēⁿ Ūn-pêng,,,,鄭運鵬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheng Yun-peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8357162,林淑芬,林淑芬,林淑芬,https://upload.wikimedia.org/wikipedia/commons/c/c1/民進黨立委林淑芬提出質詢.JPG,female,Lin,林淑芬,Category:Lin Shu-fen,1973-01-17,Lin Shu-fen,Lin Shu-fen,Lin Shu-fen,,Lin Shu-fen,Lîm Siok-hun,Lîm Siok-hun,316457415,,,林淑芬,,,,,,,,,,,,,Lin Shu-fen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lin Shu-fen,,,,,,,,,,,,Lin Shu-fen,000005286,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q866951,簡又新,簡又新,簡又新,"https://upload.wikimedia.org/wikipedia/commons/9/96/Eugene_Chien_in_Environmental_Protection_and_Rebuild_Normal_Hiking_2013,_District_300-A2_Lions_Clubs_International_20131013.JPG",male,Chien,,Category:Eugene Chien,1946-02-04,Eugene Chien,Eugene Chien,Eugene Chien,Eugene Chien,Eugene Chien,,,213130245,,,簡又新,,Eugene Chien,,,简又新,簡又新,,,,,,,Eugene Chien,,,,,,,,,,,,,,,,,,,,,Eugene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,,,,170901173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8929801,陳癸淼,陳癸淼,陳癸淼,,male,Chen,,,1934-07-01,Chen Kuei-miao,,Chen Kuei-miao,,Chen Kuei-miao,,,30998322,,,,,,,,,,,,,,,,Chen Kuei-miao,,,,n85360139,,,,,,,,,,,,,0000 0000 6361 609X,36642836,,,,,,,,,,,,,20038967X,,,,,,,,,,000000967,,,,,,,,,,,,,,,politician,,,,,139942289,,,,,,,,2014-08-15,Chen Kuei-miao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8938281,朱惠良,朱惠良,朱惠良,,female,Zhu,,,1950-12-16,Josephine Chu,,Josephine Chu,,,,,,,,,,,,,,,,,,,,,Josephine Chu,,,,n79100131,,,,,,,,,,,,,0000 0000 6327 2477,36597691,,,Josephine,,,,,,,,,,,,,,,,,,,,000001757,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
