id,name,sort_name,family_name,given_name,source,start_date,end_date,faction_id,term,faction,image,birth_date
mp_ZehraElezi,Zehra Elezi,Elezi Zehra,Elezi,Zehra,"http://www.kuvendikosoves.org/?cid=1,158,358&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_ZehraElezi/image.jpeg,1959-07-29
mp_ZenunPajaziti,Zenun Pajaziti,Pajaziti Zenun,Pajaziti,Zenun,"http://www.kuvendikosoves.org/?cid=1,102,989",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_ZenunPajaziti/image.3.jpeg,
mp_ZenunPajaziti,Zenun Pajaziti,Pajaziti Zenun,Pajaziti,Zenun,"http://www.kuvendikosoves.org/?cid=1,102,989",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_ZenunPajaziti/image.3.jpeg,
mp_ZlaticaKujundIæ,Zlatica Kujundiæ,Kujundiæ Zlatica,Kujundiæ,Zlatica,"http://www.kuvendikosoves.org/?cid=1,158,495&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_20,chamber_2004-11-23,Pa Grup Parlamentar,http://files.parldata.eu/kv/kuvendi/people/mp_ZlaticaKujund%C2%9EI%C3%A6/image.jpeg,1963-07-17
mp_ZulfiMerxha,Zulfi Merxha,Merxha Zulfi,Merxha,Zulfi,"http://www.kuvendikosoves.org/?cid=1,158,505&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_19,chamber_2004-11-23,Grupi Parlamentar Për integrim,http://files.parldata.eu/kv/kuvendi/people/mp_ZulfiMerxha/image.2.jpeg,
mp_ZulfiMerxha,Zulfi Merxha,Merxha Zulfi,Merxha,Zulfi,"http://www.kuvendikosoves.org/?cid=1,158,505&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_ZulfiMerxha/image.2.jpeg,
mp_ZyhrieMaloku,Zyhrie Maloku,Maloku Zyhrie,Maloku,Zyhrie,"http://www.kuvendikosoves.org/?cid=1,158,404&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ZyhrieMaloku/image.2.jpeg,
mp_ZyhrieMaloku,Zyhrie Maloku,Maloku Zyhrie,Maloku,Zyhrie,"http://www.kuvendikosoves.org/?cid=1,158,404&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ZyhrieMaloku/image.2.jpeg,
mp_ZylfiMerxha,Zylfi Merxha,Merxha Zylfi,Merxha,Zylfi,"http://www.kuvendikosoves.org/?cid=1,158,636&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_30,chamber_2007-12-13,Grupi 7+,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfiMerxha/image.jpeg,
mp_ZylfijeHundozi,Zylfije Hundozi,Hundozi Zylfije,Hundozi,Zylfije,"http://www.kuvendikosoves.org/?cid=1,158,611&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_29,chamber_2007-12-13,Grupi i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfijeHundozi/image.3.jpeg,1956-06-01
mp_ZylfijeHundozi,Zylfije Hundozi,Hundozi Zylfije,Hundozi,Zylfije,"http://www.kuvendikosoves.org/?cid=1,158,611&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_9,chamber_2004-11-23,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfijeHundozi/image.3.jpeg,1956-06-01
mp_ZylfijeHundozi,Zylfije Hundozi,Hundozi Zylfije,Hundozi,Zylfije,"http://www.kuvendikosoves.org/?cid=1,158,611&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_3,chamber_2001-11-17,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfijeHundozi/image.3.jpeg,1956-06-01
mp_PresaMurati,presa Murati,Murati presa,Murati,presa,"http://www.kuvendikosoves.org/?cid=1,158,621&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_30,chamber_2007-12-13,Grupi 7+,http://files.parldata.eu/kv/kuvendi/people/mp_%C2%8APresaMurati/image.2.jpeg,1970-05-13
mp_PresaMurati,presa Murati,Murati presa,Murati,presa,"http://www.kuvendikosoves.org/?cid=1,158,621&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_12,chamber_2004-11-23,Grupi Parlamentar GP 6+,http://files.parldata.eu/kv/kuvendi/people/mp_%C2%8APresaMurati/image.2.jpeg,1970-05-13
