id,name__en,name__fr,name__de,name__ru,name__es,name__nl,name__nb,name__da,name__nn,name__sv,name__zh,name__cy,name__hu,name,wikipedia__de,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__zh,gender,birth_date,death_date,given_name,original_wikiname,name__it,name__sw,name__ka,wikipedia__ka,wikipedia__sw,image,name__en_ca,name__en_gb,name__pl,name__tr,name__ro,name__yo,name__fi,name__et,name__id,name__ja,name__el,name__ca,name__oc,name__sr,name__pt,name__ko,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__et,wikipedia__fi,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__yo,identifier__freebase,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__hr,wikipedia__hr,identifier__ISNI,identifier__VIAF,identifier__LCAuth,identifier__SUDOC,identifier__NTA,name__la,name__eo,name__hi,name__de_ch,name__lb,name__vi,name__be,wikipedia__be,wikipedia__enwikiquote,wikipedia__eo,wikipedia__hi,wikipedia__la,wikipedia__lb,wikipedia__vi,twitter,website,wikipedia__commons,name__mg,wikipedia__mg,name__is,wikipedia__is,name__ml,wikipedia__ml,wikipedia__simple,wikipedia__fy,name__fy,name__eu,identifier__google_plus,occupation,identifier__GND,wikipedia__nn,wikipedia__uk,name__uk,wikipedia__ur,name__ur,wikipedia__ca,wikipedia__he,identifier__quora,name__he,wikipedia__ig,wikipedia__cawikiquote,wikipedia__nl,name__ig,name__fo,name__se,name__sje,name__sma,name__smj,family_name,name__gl,identifier__GTAA,identifier__MusicBrainz,name__nds,name__br,name__rw,name__ar,name__cs,name__io,name__mr,name__lt,name__fa,name__sco,name__ia,wikipedia__ar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__fa,wikipedia__ia,wikipedia__io,wikipedia__lt,wikipedia__mr,wikipedia__rw,wikipedia__sco,identifier__IMDB,identifier__FAST,identifier__Britannica,identifier__snac,facebook,identifier__NLAtrove,identifier__OLID,identifier__BNF,wikipedia__nds,wikipedia__gl,identifier__SELIBR,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sr_el,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__sl,name__bn,identifier__GNC,wikipedia__ast,wikipedia__itwikiquote,identifier__Munzinger,identifier__NKC
Q5018704,Hussein Mwinyi,Hussein Mwinyi,Hussein Mwinyi,,Hussein Mwinyi,Hussein Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,,,Hussein Mwinyi,Hussein Mwinyi,Hussein Mwinyi,Hussein Mwinyi,,,,male,1966-12-23,,Hussein,Hussein Mwinyi,,Hussein Ali Mwinyi,,,Hussein Ali Mwinyi,https://upload.wikimedia.org/wikipedia/commons/3/3a/Hussein_Mwinyi.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Hussein Mwinyi,,,Hussein Ali Mwinyi,,,,,,,,,politician,,,,,,,,,,,,,,,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Hussein Ali Mwinyi,Mwinyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hussein Mwinyi,,,,,,
Q5018715,Christopher Kajoro Chiza,Christopher Chiza,Christopher Chiza,,Christopher Chiza,Christopher Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,,,Christopher Chiza,Christopher Kajoro Chiza,,Christopher Chiza,,,,male,1953-04-13,,Christopher,Christopher Chiza,,Christopher Kajoro Chiza,,,Christopher Kajoro Chiza,https://upload.wikimedia.org/wikipedia/commons/a/a5/Christopher_Chiza.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christopher Chiza,Christopher Chiza,Christopher Kajoro Chiza,,,,,,,,,engineer,,,,,,,,,,,,,,,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Christopher Kajoro Chiza,Chiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christopher Chiza,,,,,,
Q5018728,Jumanne Maghembe,Jumanne Maghembe,Jumanne Maghembe,,Jumanne Maghembe,Jumanne Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,,,Jumanne Maghembe,Jumanne Maghembe,,Jumanne Maghembe,,,,male,,,Jumanne,Jumanne Maghembe,,Jumanne Abdallah Maghembe,,,Jumanne Maghembe,https://upload.wikimedia.org/wikipedia/commons/1/1a/Jumanne_Maghembe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumanne Abdallah Maghembe,,,,,,,,,politician,,,,,,,,,,,,,,,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Jumanne Abdallah Maghembe,Maghembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumanne Maghembe,,,,,,
Q5018747,Emmanuel John Nchimbi,Emmanuel Nchimbi,Emmanuel Nchimbi,,Emmanuel Nchimbi,Emmanuel Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,,,Emmanuel Nchimbi,Emmanuel John Nchimbi,,Emmanuel Nchimbi,,,,male,1971-12-24,,Emmanuel,Emmanuel Nchimbi,,Emmanuel John Nchimbi,,,Emmanuel John Nchimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Nchimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel John Nchimbi,,,,,,,,,politician,,,,,,,,,,,,,,,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Emmanuel John Nchimbi,Nchimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Nchimbi,,,,,,
Q5018756,John Magufuli,John Magufuli,John Magufuli,"Магуфули, Джон",John Magufuli,John Magufuli,John Magufuli,John Magufuli,John Magufuli,John Magufuli,约翰·马古富利,,John Magufuli,John Magufuli,John Magufuli,John Magufuli,John Magufuli,"Магуфули, Джон",约翰·马古富利,male,1959-10-29,,John,John Magufuli,John Magufuli,John Pombe Joseph Magufuli,ჯონ მაგუფული,ჯონ მაგუფული,John Magufuli,https://upload.wikimedia.org/wikipedia/commons/c/c0/John_Magufuli_2015.png,John Magufuli,John Magufuli,John Magufuli,John Magufuli,,,John Pombe Magufuli,John Magufuli,John Magufuli,ジョン・マグフリ,Τζον Μαγκουφούλι,,,Џон Магуфули,John Magufuli,,,Τζον Μαγκουφούλι,John Magufuli,John Magufuli,John Pombe Magufuli,John Magufuli,John Magufuli,ジョン・マグフリ,,John Magufuli,John Magufuli,John Magufuli,,,John Magufuli,John Magufuli,,/m/0r4xytx,,,,,,,,,,,,,,Ioannes Magufuli,John Magufuli,जॉन पॉम्बे मगुफुली,John Magufuli,John Magufuli,John Magufuli,Джон Магуфулі,Джон Магуфулі,John Magufuli,John Magufuli,जॉन पॉम्बे मगुफुली,Ioannes Magufuli,John Magufuli,John Magufuli,magufulijp,,Category:John Magufuli,,,John Magufuli,,,,John Magufuli,,,,,politician,,John Magufuli,Джон Магуфулі,Джон Магуфулі,جان موگوفلی,جان موگوفلی,,,John-Pombe-Magufuli,,,,,,John Magufuli,John Magufuli,John Magufuli,John Magufuli,John Magufuli,Magufuli,,,,,,,جون بومبيه ماغوفولي,,,,,,,,جون بومبيه ماغوفولي,,,,,,,,,,,,,,,,,,,,,,,,John Magufuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Magufuli,,,John Magufuli,John Magufuli,,
Q5018837,Harrison Mwakyembe,Harrison Mwakyembe,,,Harrison Mwakyembe,Harrison Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,,,Harrison Mwakyembe,Harrison Mwakyembe,,Harrison Mwakyembe,,,,male,1955-12-10,,Harrison,Harrison Mwakyembe,,Harrison George Mwakyembe,,,Harrison George Mwakyembe,https://upload.wikimedia.org/wikipedia/commons/9/94/Harrison_Mwakyembe.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,Harrison Mwakyembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harrison George Mwakyembe,,,,,,,,,politician,,,,,,,,,,,,,,,Harrison George Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,Harrison George Mwakyembe,Mwakyembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harrison Mwakyembe,,,,,,
Q50379454,Maulid ally Mtulia,,,,,Maulid ally Mtulia,,,,,,,,Maulid ally Mtulia,,Maulid ally Mtulia,,,,,1986-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maulid ally Mtulia,,,,,,
Q5081142,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,,,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,,,,Charles Muguta Kajege,,Charles Muguta Kajege,,,,male,,,Charles,,,Charles Muguta Kajege,,,Charles Muguta Kajege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Muguta Kajege,,,,,,,,,politician,,,,,,,,,,,,,,,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,Charles Muguta Kajege,Kajege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Muguta Kajege,,,,,,
Q5081195,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Keenja,,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,,,,Charles Ndiliana Ruwa Keenja,Charles Keenja,Charles N. Keenja,,,,male,1940-12-24,,Charles,,,Charles Ndiliana Ruwa Keenja,,,Charles Ndiliana Ruwa Keenja,,,,,,,,,,,,,Charles Ndiliana Ruwa Keenja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Ndiliana Ruwa Keenja,,,,,,,,,politician,,,,,,,,,,,,,,,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Charles Ndiliana Ruwa Keenja,Keenja,Charles Ndiliana Ruwa Keenja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Ndiliana Ruwa Keenja,,,,,,
Q519965,Professor Jay,Professor Jay,Professor Jay,,,Professor Jay,Professor Jay,Professor Jay,Professor Jay,Professor Jay,,,Professor Jay,Professor Jay,,Professor Jay,Professor Jay,,,male,1975-12-29,,Joseph,,,Professor Jay,,,Professor Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ProfessorJayTz,http://www.Professorjay.net,,,,Professor Jay,,,,,,,,,actor,,,,,,,,,,,,,,,Professor Jay,Professor Jay,Professor Jay,Professor Jay,Professor Jay,Haule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor Jay,,,,,,
Q5200664,Cyril August Chami,Cyril Chami,Cyril Chami,,Cyril Chami,Cyril Chami,Cyril August Chami,Cyril August Chami,Cyril August Chami,Cyril August Chami,,,Cyril Chami,Cyril August Chami,,Cyril Chami,,,,male,1964-02-09,,Kirill,Cyril Chami,,Cyril August Chami,,,Cyril August Chami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyril August Chami,,,,,,,,,politician,,,,,,,,,,,,,,,Cyril August Chami,Cyril August Chami,Cyril August Chami,Cyril August Chami,Cyril August Chami,Chami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyril Chami,,,,,,
Q5237213,David Mathayo David,David Mathayo David,David Mathayo David,,David Mathayo David,David Mathayo David,David Mathayo David,David Mathayo David,David Mathayo David,David Mathayo David,,,David Mathayo David,David Mathayo David,,David Mathayo David,,,,male,1969-07-24,,David,David Mathayo David,,David Mathayo David,,,David Mathayo David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Mathayo David,,,,,,,,,politician,,,,,,,,,,,,,,,David Mathayo David,David Mathayo David,David Mathayo David,David Mathayo David,David Mathayo David,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Mathayo David,,,,,,
Q5271239,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,,,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,,,,Diana Mkumbo Chilolo,,Diana Mkumbo Chilolo,,,,female,1954-04-14,,Diana,,,Diana Mkumbo Chilolo,,,Diana Mkumbo Chilolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diana Mkumbo Chilolo,,,,,,,,,politician,,,,,,,,,,,,,,,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Diana Mkumbo Chilolo,Chilolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diana Mkumbo Chilolo,,,,,,
Q5279164,Diodorus Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,,,Diodorus Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,,,,Diodorus Kamala,,Diodorus Kamala,,,,male,1968-11-26,,Diodorus,,,Diodorus Buberwa Kamala,,,Diodorus Kamala,https://upload.wikimedia.org/wikipedia/commons/5/58/Diodorus_Kamala_(12746453754)_(cropped).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diodorus Buberwa Kamala,,,,,,,,,diplomat,,,,,,,,,,,,,,,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Diodorus Buberwa Kamala,Kamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diodorus Kamala,,,,,,
Q5306810,James Alex Msekela,James Msekela,James Msekela,,James Msekela,James Msekela,James Alex Msekela,James Alex Msekela,James Alex Msekela,James Alex Msekela,,,James Msekela,James Alex Msekela,,James Msekela,,,,male,1959-09-03,,James,,,James Alex Msekela,,,James Msekela,https://upload.wikimedia.org/wikipedia/commons/c/ca/James_Msekela_-_2017_(cropped).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:James Msekela,,,James Alex Msekela,,,,,,,,,engineer,,,,,,,,,,,,,,,James Alex Msekela,James Alex Msekela,James Alex Msekela,James Alex Msekela,James Alex Msekela,Msekela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Msekela,,,,,,
Q5363267,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,,,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,,,,Elizabeth Nkunda Batenga,,Elizabeth Nkunda Batenga,,,,female,,,Elizabeth,,,Elizabeth Nkunda Batenga,,,Elizabeth Nkunda Batenga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Nkunda Batenga,,,,,,,,,politician,,,,,,,,,,,,,,,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Elizabeth Nkunda Batenga,Batenga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Nkunda Batenga,,,,,,
Q5364221,Gaudentia Mugosi Kabaka,Gaudentia Kabaka,Gaudentia Kabaka,,Gaudentia Kabaka,Gaudentia Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,,,Gaudentia Kabaka,Gaudentia Mugosi Kabaka,,Gaudentia Kabaka,,,,female,1949-04-15,,Gaudentia,,,Gaudentia Mugosi Kabaka,,,Gaudentia Mugosi Kabaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaudentia Mugosi Kabaka,,,,,,,,,politician,,,,,,,,,,,,,,,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Gaudentia Mugosi Kabaka,Kabaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaudentia Kabaka,,,,,,
Q5373133,Emmanuel Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,,,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,,,,Emmanuel Mwambulukutu,,Emmanuel Mwambulukutu,,,,male,1944-11-22,,Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Asajile Mwambulukutu,,,,,,,,,politician,,,,,,,,,,,,,,,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Emmanuel Asajile Mwambulukutu,Mwambulukutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Asajile Mwambulukutu,,,,,,
Q5414313,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,,,Eustace Katagira,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,,,,Eustace Osler Katagira,,Eustace Katagira,,,,male,1948-07-14,,Eustace,Eustace Katagira,,Eustace Osler Katagira,,,Eustace Osler Katagira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eustace Osler Katagira,,,,,,,,,politician,,,,,,,,,,,,,,,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,Eustace Osler Katagira,Katagira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eustace Katagira,,,,,,
Q5429642,Faida Bakar,Faida Mohamed Bakar,Faida Mohamed Bakar,,,Faida Mohamed Bakar,Faida Mohamed Bakar,Faida Mohamed Bakar,Faida Mohamed Bakar,Faida Mohamed Bakar,,,,Faida Bakar,,Faida Mohamed Bakar,,,,female,1963-03-20,,Faida,,Faida,Faida Mohamed Bakar,,,Faida Mohammed Bakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faida Mohammed Bakar,,,,,,,,,politician,,,,,,,,,,,,,,,Faida Mohammed Bakar,Faida Mohammed Bakar,Faida Mohammed Bakar,Faida Mohammed Bakar,Faida Mohammed Bakar,Bakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faida Mohamed Bakar,,,,,,
Q5437898,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,,,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,,,,Fatma Abdulhabib Fereji,,Fatma Abdulhabib Fereji,,,,female,,,Fatma,,,Fatma Abdulhabib Fereji,,,Fatma Abdulhabib Fereji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fatma Abdulhabib Fereji,,,,,,,,,politician,,,,,,,,,,,,,,,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fatma Abdulhabib Fereji,Fereji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fatma Abdulhabib Fereji,,,,,,
Q5441481,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,,,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,,,,Feetham Filipo Banyikwa,,Feetham Filipo Banyikwa,,,,male,1947-10-03,,Feetham,,,Feetham Filipo Banyikwa,,,Feetham Filipo Banyikwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feetham Filipo Banyikwa,,,,,,,,,politician,,,,,,,,,,,,,,,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Feetham Filipo Banyikwa,Banyikwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feetham Filipo Banyikwa,,,,,,
Q5442106,Felister Bura,Felister Aloyce Bura,Felister Aloyce Bura,,,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,,,,Felister Bura,,Felister Aloyce Bura,,,,male,1959-11-09,,Felister,,,Felister Aloyce Bura,,,Felister Aloyce Bura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felister Aloyce Bura,,,,,,,,,politician,,,,,,,,,,,,,,,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,Felister Aloyce Bura,Bura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felister Aloyce Bura,,,,,,
Q5443307,Fenella Ephraim Mukangara,Fenella Mukangara,Fenella Mukangara,,Fenella Mukangara,Fenella Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,,,Fenella Mukangara,Fenella Ephraim Mukangara,,Fenella Mukangara,,,,female,1955-12-13,,Fenella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fenella Ephraim Mukangara,,,,,,,,,politician,,,,,,,,,,,,,,,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Fenella Ephraim Mukangara,Mukangara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fenella Mukangara,,,,,,
Q5499021,Frederick Werema,Frederick Werema,Frederick Werema,,Frederick Werema,Frederick Werema,,,,,,,,Frederick Werema,,Frederick Werema,,,,male,1954-10-10,,Frederick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/080dzpk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,judge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Werema,,,,,,
