id,given_name,family_name,name,sort_name,birth_date,gender,area,area_id,party,party_id,term,source,image
TAS,Tor-Arne,Strøm,Tor-Arne Strøm,"Strøm, Tor-Arne",1952-05-06,male,Nordland,No,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=TAS&storrelse=middels
TB,Thorbjørn,Berntsen,Thorbjørn Berntsen,"Berntsen, Thorbjørn",1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
TB,Thorbjørn,Berntsen,Thorbjørn Berntsen,"Berntsen, Thorbjørn",1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
TB,Thorbjørn,Berntsen,Thorbjørn Berntsen,"Berntsen, Thorbjørn",1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
TB,Thorbjørn,Berntsen,Thorbjørn Berntsen,"Berntsen, Thorbjørn",1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
TB,Thorbjørn,Berntsen,Thorbjørn Berntsen,"Berntsen, Thorbjørn",1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
TBRE,Tor,Bremer,Tor Bremer,"Bremer, Tor",1955-02-09,male,Sogn og Fjordane,SF,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TBRE&storrelse=middels
TEB,Terje,Breivik,Terje Breivik,"Breivik, Terje",1965-03-24,male,Hordaland,Ho,Venstre,V,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TEB&storrelse=middels
TEB,Terje,Breivik,Terje Breivik,"Breivik, Terje",1965-03-24,male,Hordaland,Ho,Venstre,V,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TEB&storrelse=middels
TEF,Thor Erik,Forsberg,Thor Erik Forsberg,"Forsberg, Thor Erik",1980-04-02,male,Østfold,Øs,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TEF&storrelse=middels
TEGR,Terje,Granerud,Terje Granerud,"Granerud, Terje",1951-10-29,male,Akershus,Ak,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
TEGR,Terje,Granerud,Terje Granerud,"Granerud, Terje",1951-10-29,male,Akershus,Ak,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
TEJ,Terje,Johansen,Terje Johansen,"Johansen, Terje",1941-08-31,male,Akershus,Ak,Venstre,V,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=TEJ&storrelse=middels
TELA,Terje,Aasland,Terje Aasland,"Aasland, Terje",1965-02-15,male,Telemark,Te,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TELA&storrelse=middels
TELA,Terje,Aasland,Terje Aasland,"Aasland, Terje",1965-02-15,male,Telemark,Te,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TELA&storrelse=middels
TELA,Terje,Aasland,Terje Aasland,"Aasland, Terje",1965-02-15,male,Telemark,Te,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TELA&storrelse=middels
TELA,Terje,Aasland,Terje Aasland,"Aasland, Terje",1965-02-15,male,Telemark,Te,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TELA&storrelse=middels
TENY,Terje,Nyberget,Terje Nyberget,"Nyberget, Terje",1953-07-08,male,Troms,Tr,Fremskrittspartiet,FrP,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
TERH,Terje,Halleland,Terje Halleland,"Halleland, Terje",1966-04-14,male,Rogaland,Ro,Fremskrittspartiet,FrP,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TERH&storrelse=middels
TEWO,Terje,Wold,Terje Wold,"Wold, Terje",1899-08-23,male,Finnmark,Fi,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
TG,Trond,Giske,Trond Giske,"Giske, Trond",1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=TG&storrelse=middels
THA,Torbjørn,Hansen,Torbjørn Hansen,"Hansen, Torbjørn",1972-08-13,male,Hordaland,Ho,Høyre,H,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=THA&storrelse=middels
THA,Torbjørn,Hansen,Torbjørn Hansen,"Hansen, Torbjørn",1972-08-13,male,Hordaland,Ho,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=THA&storrelse=middels
THB,Thomas,Breen,Thomas Breen,"Breen, Thomas",1972-09-13,male,Hedmark,He,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=THB&storrelse=middels
THBR,Theodor,Broch,Theodor Broch,"Broch, Theodor",1904-01-27,male,"Kjøpstedene i Nordland, Troms og Finnmark(Bodø, Hammerfest, Narvik, Tromsø, Vadsø, Vardø)",KiNo,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
THDY,Theodor,Dyring,Theodor Dyring,"Dyring, Theodor",1916-09-01,male,Vestfold,Ve,Senterpartiet,Sp,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THDY,Theodor,Dyring,Theodor Dyring,"Dyring, Theodor",1916-09-01,male,Vestfold,Ve,Senterpartiet,Sp,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
THFO,Thor,Fossum,Thor Fossum,"Fossum, Thor",1916-06-29,male,Akershus,Ak,Arbeiderpartiet,A,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
THFO,Thor,Fossum,Thor Fossum,"Fossum, Thor",1916-06-29,male,Akershus,Ak,Arbeiderpartiet,A,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
THGU,Thor-Eirik Gulbrandsen,Mykland,Thor-Eirik Gulbrandsen Mykland,"Mykland, Thor-Eirik Gulbrandsen",1940-07-15,male,Akershus,Ak,Arbeiderpartiet,A,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
THGU,Thor-Eirik Gulbrandsen,Mykland,Thor-Eirik Gulbrandsen Mykland,"Mykland, Thor-Eirik Gulbrandsen",1940-07-15,male,Akershus,Ak,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
THGU,Thor-Eirik Gulbrandsen,Mykland,Thor-Eirik Gulbrandsen Mykland,"Mykland, Thor-Eirik Gulbrandsen",1940-07-15,male,Akershus,Ak,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
THGU,Thor-Eirik Gulbrandsen,Mykland,Thor-Eirik Gulbrandsen Mykland,"Mykland, Thor-Eirik Gulbrandsen",1940-07-15,male,Akershus,Ak,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THGY,Thor,Gystad,Thor Gystad,"Gystad, Thor",1919-08-03,male,Akershus,Ak,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THGY,Thor,Gystad,Thor Gystad,"Gystad, Thor",1919-08-03,male,Akershus,Ak,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
THGY,Thor,Gystad,Thor Gystad,"Gystad, Thor",1919-08-03,male,Akershus,Ak,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THKD,Thor,Knudsen,Thor Knudsen,"Knudsen, Thor",1927-05-30,male,Vestfold,Ve,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
THKD,Thor,Knudsen,Thor Knudsen,"Knudsen, Thor",1927-05-30,male,Vestfold,Ve,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
THKD,Thor,Knudsen,Thor Knudsen,"Knudsen, Thor",1927-05-30,male,Vestfold,Ve,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THKN,Thea,Knutzen,Thea Knutzen,"Knutzen, Thea",1930-07-04,female,Nordland,No,Høyre,H,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
THKN,Thea,Knutzen,Thea Knutzen,"Knutzen, Thea",1930-07-04,female,Nordland,No,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
THKO,Theo,Koritzinsky,Theo Koritzinsky,"Koritzinsky, Theo",1941-11-02,male,Oslo,Os,Sosialistisk Venstreparti,SV,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
THKO,Theo,Koritzinsky,Theo Koritzinsky,"Koritzinsky, Theo",1941-11-02,male,Oslo,Os,Sosialistisk Venstreparti,SV,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
THKU,Thorbjørn,Kultorp,Thorbjørn Kultorp,"Kultorp, Thorbjørn",1929-10-19,male,Østfold,Øs,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THKU,Thorbjørn,Kultorp,Thorbjørn Kultorp,"Kultorp, Thorbjørn",1929-10-19,male,Østfold,Øs,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
THKU,Thorbjørn,Kultorp,Thorbjørn Kultorp,"Kultorp, Thorbjørn",1929-10-19,male,Østfold,Øs,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THLI,Thor,Listau,Thor Listau,"Listau, Thor",1938-06-03,male,Finnmark,Fi,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
THLI,Thor,Listau,Thor Listau,"Listau, Thor",1938-06-03,male,Finnmark,Fi,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THLI,Thor,Listau,Thor Listau,"Listau, Thor",1938-06-03,male,Finnmark,Fi,Høyre,H,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
THLU,Thor,Lund,Thor Lund,"Lund, Thor",1921-05-27,male,Aust-Agder,AA,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
THLU,Thor,Lund,Thor Lund,"Lund, Thor",1921-05-27,male,Aust-Agder,AA,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
THLU,Thor,Lund,Thor Lund,"Lund, Thor",1921-05-27,male,Aust-Agder,AA,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THMY,Thor,Myklebust,Thor Myklebust,"Myklebust, Thor",1908-06-30,male,Hordaland,Ho,Venstre,V,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THMY,Thor,Myklebust,Thor Myklebust,"Myklebust, Thor",1908-06-30,male,Hordaland,Ho,Venstre,V,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
THTR,Thorstein,Treholt,Thorstein Treholt,"Treholt, Thorstein",1911-04-13,male,Oppland,Op,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
THTR,Thorstein,Treholt,Thorstein Treholt,"Treholt, Thorstein",1911-04-13,male,Oppland,Op,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
THTR,Thorstein,Treholt,Thorstein Treholt,"Treholt, Thorstein",1911-04-13,male,Oppland,Op,Arbeiderpartiet,A,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
THTR,Thorstein,Treholt,Thorstein Treholt,"Treholt, Thorstein",1911-04-13,male,Oppland,Op,Arbeiderpartiet,A,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
THTR,Thorstein,Treholt,Thorstein Treholt,"Treholt, Thorstein",1911-04-13,male,Oppland,Op,Arbeiderpartiet,A,1958-61,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1958-61,
TIB,Tina,Bru,Tina Bru,"Bru, Tina",1986-04-18,female,Rogaland,Ro,Høyre,H,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TIB&storrelse=middels
TIB,Tina,Bru,Tina Bru,"Bru, Tina",1986-04-18,female,Rogaland,Ro,Høyre,H,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TIB&storrelse=middels
TIEV,Tidemann Flaata,Evensen,Tidemann Flaata Evensen,"Evensen, Tidemann Flaata",1905-07-11,male,Telemark,Te,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
TIEV,Tidemann Flaata,Evensen,Tidemann Flaata Evensen,"Evensen, Tidemann Flaata",1905-07-11,male,Telemark,Te,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
TIM,Tellef Inge,Mørland,Tellef Inge Mørland,"Mørland, Tellef Inge",1980-04-21,male,Aust-Agder,AA,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TIM&storrelse=middels
TJ,Thorbjørn,Jagland,Thorbjørn Jagland,"Jagland, Thorbjørn",1950-11-05,male,Buskerud,Bu,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TJ&storrelse=middels
TJ,Thorbjørn,Jagland,Thorbjørn Jagland,"Jagland, Thorbjørn",1950-11-05,male,Buskerud,Bu,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=TJ&storrelse=middels
TJ,Thorbjørn,Jagland,Thorbjørn Jagland,"Jagland, Thorbjørn",1950-11-05,male,Buskerud,Bu,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=TJ&storrelse=middels
TJ,Thorbjørn,Jagland,Thorbjørn Jagland,"Jagland, Thorbjørn",1950-11-05,male,Buskerud,Bu,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
TK,Terje,Knudsen,Terje Knudsen,"Knudsen, Terje",1942-03-06,male,Hordaland,Ho,Fremskrittspartiet,FrP,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=TK&storrelse=middels
TKF,Torgeir Knag,Fylkesnes,Torgeir Knag Fylkesnes,"Fylkesnes, Torgeir Knag",1975-06-04,male,Troms,Tr,Sosialistisk Venstreparti,SV,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TKF&storrelse=middels
TKF,Torgeir Knag,Fylkesnes,Torgeir Knag Fylkesnes,"Fylkesnes, Torgeir Knag",1975-06-04,male,Troms,Tr,Sosialistisk Venstreparti,SV,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TKF&storrelse=middels
TKK,Tove Karoline,Knutsen,Tove Karoline Knutsen,"Knutsen, Tove Karoline",1951-01-14,female,Troms,Tr,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TKK&storrelse=middels
TKK,Tove Karoline,Knutsen,Tove Karoline Knutsen,"Knutsen, Tove Karoline",1951-01-14,female,Troms,Tr,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TKK&storrelse=middels
TKK,Tove Karoline,Knutsen,Tove Karoline Knutsen,"Knutsen, Tove Karoline",1951-01-14,female,Troms,Tr,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TKK&storrelse=middels
TKV,Tove Kari,Viken,Tove Kari Viken,"Viken, Tove Kari",1942-08-11,female,Sør-Trøndelag,ST,Senterpartiet,Sp,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
TKV,Tove Kari,Viken,Tove Kari Viken,"Viken, Tove Kari",1942-08-11,female,Sør-Trøndelag,ST,Senterpartiet,Sp,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
TMI,Torgeir,Micaelsen,Torgeir Micaelsen,"Micaelsen, Torgeir",1979-05-20,male,Buskerud,Bu,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TMI&storrelse=middels
TMI,Torgeir,Micaelsen,Torgeir Micaelsen,"Micaelsen, Torgeir",1979-05-20,male,Buskerud,Bu,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TMI&storrelse=middels
TMI,Torgeir,Micaelsen,Torgeir Micaelsen,"Micaelsen, Torgeir",1979-05-20,male,Buskerud,Bu,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TMI&storrelse=middels
TMS,Tone Merete,Sønsterud,Tone Merete Sønsterud,"Sønsterud, Tone Merete",1959-05-17,female,Hedmark,He,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TMS&storrelse=middels
TMS,Tone Merete,Sønsterud,Tone Merete Sønsterud,"Sønsterud, Tone Merete",1959-05-17,female,Hedmark,He,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TMS&storrelse=middels
TMV,Trygve Slagsvold,Vedum,Trygve Slagsvold Vedum,"Vedum, Trygve Slagsvold",1978-12-01,male,Hedmark,He,Senterpartiet,Sp,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=TMV&storrelse=middels
TMV,Trygve Slagsvold,Vedum,Trygve Slagsvold Vedum,"Vedum, Trygve Slagsvold",1978-12-01,male,Hedmark,He,Senterpartiet,Sp,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=TMV&storrelse=middels
TMV,Trygve Slagsvold,Vedum,Trygve Slagsvold Vedum,"Vedum, Trygve Slagsvold",1978-12-01,male,Hedmark,He,Senterpartiet,Sp,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=TMV&storrelse=middels
TMV,Trygve Slagsvold,Vedum,Trygve Slagsvold Vedum,"Vedum, Trygve Slagsvold",1978-12-01,male,Hedmark,He,Senterpartiet,Sp,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=TMV&storrelse=middels
