id,name__id,name,wikipedia__id,original_wikiname,name__it,gender,given_name,birth_date,name__en,name__nl,name__de,name__fr,wikipedia__en,image,name__jv,name__es,wikipedia__jv,identifier__VIAF,name__ms,name__su,name__min,wikipedia__min,wikipedia__ms,wikipedia__su,name__zh,wikipedia__zh,name__nb,name__da,name__nn,name__sv,identifier__freebase,name__ru,wikipedia__ru,wikipedia__commons,name__ar,wikipedia__ar,wikipedia__es,identifier__MusicBrainz,name__ja,name__pl,name__hu,name__fa,name__pt,wikipedia__de,wikipedia__fa,wikipedia__fr,wikipedia__hu,wikipedia__it,wikipedia__ja,wikipedia__nl,wikipedia__pl,wikipedia__pt,identifier__ITF,name__map_bms,wikipedia__map_bms,name__zh_hans,name__zh_hant,name__zh_hk,website,name__pa,wikipedia__pa,name__af,name__an,name__ast,name__bar,name__br,name__ca,name__co,name__cs,name__cy,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__eu,name__fi,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pcd,name__pms,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__el,death_date,name__th,wikipedia__th,wikipedia__vi,identifier__SUDOC,identifier__IMDB,identifier__NLAtrove,twitter,identifier__FAST,identifier__OLID,occupation,wikipedia__lv,name__lv,identifier__LCAuth,identifier__quora,identifier__ISNI,name__ksh,identifier__NTA,identifier__DBNL,identifier__BNF,identifier__moviemeter,identifier__AlloCine,identifier__allmovie,identifier__PORT,identifier__kinopoisk,identifier__snac,name__ace,name__zh_cn,name__be_tarask,name__be,identifier__GND,name__bjn,wikipedia__bjn,name__ko,name__he,name__yue,wikipedia__cs,wikipedia__ko,wikipedia__simple,wikipedia__zh_yue,facebook,identifier__wikitree,family_name,instagram,identifier__NLA,wikipedia__bn,name__bn,wikipedia__ml,name__ml,wikipedia__idwikiquote,wikipedia__gor,identifier__GTAA,name__gor,name__lfn,name__uz,name__ta,name__or,name__am,name__pnb,name__tr,name__az,name__ug,name__ks,name__yo,name__ps,name__sa,name__hi,name__sd,name__war,name__bg,name__te,name__ur,name__sq,name__uk,name__ku,name__kn,name__bs,name__gom,name__azb,name__bpy,name__tg,name__ckb,name__gom_latn,name__gom_deva,name__mwl,name__mr,wikipedia__am,wikipedia__arwikiquote,wikipedia__ast,wikipedia__azb,wikipedia__az,wikipedia__azwikisource,wikipedia__be,wikipedia__bg,wikipedia__bpy,wikipedia__bswikiquote,wikipedia__ca,wikipedia__ckb,wikipedia__cswikiquote,wikipedia__da,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__et,wikipedia__fawikisource,wikipedia__fi,wikipedia__gl,wikipedia__gom,wikipedia__he,wikipedia__hi,wikipedia__hiwikiquote,wikipedia__hr,wikipedia__hrwikiquote,wikipedia__kn,wikipedia__ks,wikipedia__ku,wikipedia__la,wikipedia__lfn,wikipedia__mg,wikipedia__mwl,wikipedia__no,wikipedia__or,wikipedia__plwikiquote,wikipedia__pnb,wikipedia__ps,wikipedia__ro,wikipedia__sa,wikipedia__sco,wikipedia__sd,wikipedia__slwikiquote,wikipedia__sq,wikipedia__sv,wikipedia__ta,wikipedia__te,wikipedia__tg,wikipedia__tr,wikipedia__trwikiquote,wikipedia__ug,wikipedia__uk,wikipedia__ur,wikipedia__urwikiquote,wikipedia__uz,wikipedia__war,wikipedia__yo,identifier__NDL,identifier__BIBSYS,identifier__Munzinger,identifier__SELIBR,identifier__N6I,identifier__Gutenberg,identifier__GNC,identifier__NPG,identifier__britishmuseum,identifier__NLI,identifier__BNE,identifier__EGAXA,identifier__SBN_it,identifier__NKC,identifier__NUKAT,identifier__PTBNP,identifier__bigenc_ru,identifier__ne_se,identifier__Britannica,identifier__Oxforddnb,identifier__CONOR,identifier__LAC,name__bm,name__frc,name__jam,name__kab,name__lt,name__pap,name__prg,name__rgn,name__vmf,wikipedia__mr,name__zh_sg,name__zh_tw,name__sh,name__hy,name__sr_ec,name__diq,name__mk,name__sr,name__ka,name__tl,name__ota,name__nan,name__kk,name__tk,wikipedia__af,wikipedia__br,wikipedia__bs,wikipedia__diq,wikipedia__el,wikipedia__eu,wikipedia__hy,wikipedia__ka,wikipedia__kk,wikipedia__mk,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__sw,wikipedia__tk,wikipedia__trwikisource,wikipedia__zh_min_nan,noble_title,identifier__CERL,wikipedia__frr,name__frr
Q3701615,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,,male,,1966-06-29,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,https://upload.wikimedia.org/wikipedia/commons/d/dc/Gubernur_DKI_Basuki_TP_鐘萬學.jpg,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,220825847,Basuki Tjahaja Purnama,,,,Basuki Tjahaja Purnama,,钟万学,锺万学,,,,,/m/0j65n9k,Басуки Чахая Пурнама,Басуки Чахая Пурнама,Category:Basuki Tjahaja Purnama,باسوكي تجاهاجا بورناما,باسوكي تجاهاجا بورناما,,,バスキ・プルナマ,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,,,Basuki Tjahaja Purnama,,Basuki Tjahaja Purnama,,,バスキ・プルナマ,Basuki Tjahaja Purnama,Basuki Tjahaja Purnama,,,,,,,,http://ahok.org/,,,,,,,,,,Basuki Tjahaja Purnama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Basuki Tjahaja Purnama,,,,Basuki Tjahaja Purnama,,,,,,,,,,Basuki Tjahaja Purnama,,,,,1916335,,politician,,,n2011085694,,0000 0003 6075 1669,,344099199,,,,,,,,,,,,,,,,바수키 차하야 푸르나마,בסוקי טג'הג'ה פורנמה,鍾萬學,Basuki Tjahaja Purnama,바수키 차하야 푸르나마,Basuki Tjahaja Purnama,鍾萬學,ahokbtp,Purnama-1,Zhong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4115277,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,,male,Muhammad,1960-04-08,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,https://upload.wikimedia.org/wikipedia/commons/5/5c/Hidayat_Nur_Wahid.jpg,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,34269811,Hidayat Nurwahid,Hidayat Nur Wahid,,,Hidayat Nurwahid,Hidayat Nur Wahid,希達雅特·努爾·瓦希德,,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,Hidayat Nur Wahid,/m/041hkb,Хидаят Нур Вахид,Хидаят Нур Вахид,,محمد هدايت نور واحد,محمد هدايت نور واحد,,,,,,,,,,,,,,,,,,,,,,,http://www.hnw.or.id/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hidayat Nur Wahid,,,,,,,,,,,,,,,121396703,,1490389,hnurwahid,,,politician,,,no2008083427,,0000 0000 5124 7952,,,,,,,,,,,,,,,142232009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4116077,Syamsul Bachri Chaeruddin,Syamsul Bachri Chaeruddin,Syamsul Bachri Chaeruddin,Syamsul Bachri,Syamsul Chaeruddin,male,,1983-02-09,Syamsul Chaeruddin,Syamsul Chaeruddin,Syamsul Chaeruddin,Syamsul Chaeruddin,Syamsul Chaeruddin,,,Syamsul Chaeruddin,,,,,,,,,,,,,,,/m/02w8f4d,,,,سيامسول تشاردون,سيامسول تشاردون,,,,Syamsul Chaeruddin,,,,,,Syamsul Chaeruddin,,Syamsul Chaeruddin,,,Syamsul Chaeruddin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syamsul Chaeruddin,,,,Syamsul Chaeruddin,,,,,,,,,,Syamsul Chaeruddin,,,,,,,association football player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4121188,Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia,Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia,Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia,Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia,,,,,,,,,,,Badan Nasional Penempatan lan Perlindungan Tenaga Kerja Indonesia,,Badan Nasional Penempatan lan Perlindungan Tenaga Kerja Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4198988,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,,male,,1960-10-29,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,https://upload.wikimedia.org/wikipedia/commons/4/43/Ty3.jpg,Tantowi Yahya,Tantowi Yahya,Tantowi Yahya,,,Tantowi Yahya,,,,Tantowi Yahya,,,,,,,,,,,,,Tantowi Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tantowi Yahya,,,,,,,,,,,,,,,,,,,,,singer,,,,,0000 0004 5284 853X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,তানতোয়ি ইয়াহিয়া,তানতোয়ি ইয়াহিয়া,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4200552,Jero Wacik,Jero Wacik,Jero Wacik,Jero Wacik,,male,,1949-04-24,Jero Wacik,Jero Wacik,Jero Wacik,Jero Wacik,Jero Wacik,https://upload.wikimedia.org/wikipedia/commons/6/66/Jero_Wacik.jpg,Jero Wacik,Jero Wacik,Jero Wacik,281119103,,,,,,,哲罗·瓦芝克,哲罗·瓦芝克,Jero Wacik,Jero Wacik,Jero Wacik,Jero Wacik,/m/0crc38g,Джеро Вачик,Джеро Вачик,,,,,,,,Jero Wacik,,,,,,,,,,,,,,,哲罗·瓦芝克,哲羅·瓦芝克,哲羅·瓦芝克,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jero Wacik,,,,,,,,,,,,,,,168981645,,,,,,politician,,,,,0000 0003 8808 5020,,322345499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jero Wacik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4201140,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,,male,,1942-12-31,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,https://upload.wikimedia.org/wikipedia/commons/f/f9/Taufiq_Kiemas_Crop.jpg,Taoefiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,56294446,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,Taufiq Kiemas,,,Taufiq Kiemas,,,,,Тофик Киемас,"Киемас, Тофик",,,,,,,Taufiq Kiemas,Taufiq Kiemas,,,,,,,,,,Taufiq Kiemas,,,,,,,,,,,,,,,,,,Taufiq Kiemas,Taufiq Kiemas,,,,,,,Taufiq Kiemas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taufiq Kiemas,,,,,,,,,,,2013-06-08,,,,146659317,,,,490284,,politician,,,no2003017163,,0000 0001 2307 9522,,258690941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4208129,Muhammad Nazaruddin,Muhammad Nazaruddin,Muhammad Nazaruddin,Muhammad Nazaruddin,,male,Muhammed,1978-08-26,Muhammad Nazaruddin,Muhammad Nazaruddin,,,,,Muhammad Nazaruddin,,Muhammad Nazaruddin,259223717,Muhammad Nazaruddin,,,,Muhammad Nazaruddin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhammad Nazaruddin,,,,,,,,,,,,,,,,,,,,,politician,,,,,0000 0003 8025 6913,,344449432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4213590,Irwan Prayitno,Irwan Prayitno,Irwan Prayitno,Irwan Prayitno,,male,,1963-12-20,Irwan Prayitno,,Irwan Prayitno,Irwan Prayitno,Irwan Prayitno,https://upload.wikimedia.org/wikipedia/commons/0/00/Irwan_Prayitno.jpg,Irwan Prayitno,Irwan Prayitno,Irwan Prayitno,44042052,Irwan Prayitno,,Irwan Prayitno,Irwan Prayitno,Irwan Prayitno,,,,,,,,,,,Category:Irwan Prayitno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161836259,,,,,,politician,,,no2005046862,,0000 0000 4387 4681,,237902923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4250974,Tifatul Sembiring,Tifatul Sembiring,Tifatul Sembiring,Tifatul Sembiring,,male,,1961-09-28,Tifatul Sembiring,,Tifatul Sembiring,,Tifatul Sembiring,https://upload.wikimedia.org/wikipedia/commons/1/11/Tifatul-sembiring.jpg,Tifatul Sembiring,Tifatul Sembiring,Tifatul Sembiring,91023608,Tifatul Sembiring,,,,Tifatul Sembiring,,,,Tifatul Sembiring,Tifatul Sembiring,Tifatul Sembiring,Tifatul Sembiring,/m/080fyxp,,,Category:Tifatul Sembiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tifatul Sembiring,,,,,,,,,,,,,,,,,,,,,politician,,,n2008219977,Tifatul-Sembiring,0000 0000 6508 0508,,343558130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4258761,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,,male,Darwin,1960-10-29,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,https://upload.wikimedia.org/wikipedia/commons/6/69/Darwin_Zahedy_Saleh.jpg,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,,,,,,,,,,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,Darwin Zahedy Saleh,,"Салех, Дарвин Захеди","Салех, Дарвин Захеди",,,,,,,,Darwin Zahedy Saleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darwin Zahedy Saleh,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4260406,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,,male,,1962-05-17,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,https://upload.wikimedia.org/wikipedia/commons/1/13/Zulkifli_Hasan.jpg,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,,,,,,,,,,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,Zulkifli Hasan,/m/0crcwt5,Зулкифли Хасан,Зулкифли Хасан,Category:Zulkifli Hasan,,,,,ズルキフリ・ハッサン,,Zulkifli Hasan,,,,,,,,,,,,,,,,,,http://www.zulhasan.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zulkifli Hasan,,,,,,,,,,,,,,,,,,Zul_Hasan,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4262592,Ruhut Sitompul,Ruhut Sitompul,Ruhut Sitompul,Ruhut Sitompul,,male,,1954-03-24,Ruhut Sitompul,Ruhut Sitompul,,,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Ruhut_Sitompul_Demokrat.jpg,Ruhut Sitompul,,Ruhut Sitompul,,Ruhut Sitompul,Ruhut Siompul,Ruhut Sitompul,Ruhut Sitompul,Ruhut Sitompul,Ruhut Sitompul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruhut Sitompul,,,,,,,,,,,,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4264069,Guruh Soekarnoputra,Guruh Soekarnoputra,Guruh Soekarnoputra,Guruh Soekarnoputra,Guruh Sukarnoputra,male,,1953-01-13,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,,Guruh Soekarnoputra,Guruh Sukarnoputra,Guruh Soekarnoputra,66017146,Guruh Sukarnoputra,,Guruh Sukarnoputra,,Guruh Soekarnoputra,,,,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,,Гуру Сукарнопутра,,,,,,,グルー・スカルノプトラ,Guruh Sukarnoputra,Guruh Sukarnoputra,,Guruh Sukarnoputra,,,,,,,,,,,,,,,,,,,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Guruh Sukarnoputra,Γκούρου Σουκαρνοπούτρα,,,,,,,,,,,actor,,,,,0000 0000 3921 5923,,107164523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4264877,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Dessy Ratnasari,Desy Ratnasari,female,,1973-12-12,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,Desy Ratnasari,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,,,,,,,,,Desy Ratnasari,Desy Ratnasari,,Desy Ratnasari,,,,,,,,,,,,,,,,,,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,,,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,Desy Ratnasari,,,,,,,,,,,,actor,,,,,0000 0003 9253 2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desy Ratnasari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4273018,Anang Hermansyah,Anang Hermansyah,Anang Hermansyah,Anang Hermansyah,,male,,1969-03-18,Anang Hermansyah,Anang Hermansyah,,Anang Hermansyah,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Anang_Hermansyah_caleg.jpg,Anang Hermansyah,Anang Hermansyah,Anang Hermansyah,,Anang Hermansyah,Anang Hermansyah,,,Anang Hermansyah,Anang Hérmansyah,,,,,,,,,,,,,Anang Hermansyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anang Hermansyah,,,,,,,,,,,,,,,,,,Ananghijau,,,actor,,,,,0000 0003 8819 6564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
