id,name__hy,name__en,name__nl,name,wikipedia__hy,gender,birth_date,original_wikiname,name__es,name__ru,name__fr,name__de,name__hu,name__fa,wikipedia__en,wikipedia__fa,wikipedia__hywikiquote,wikipedia__ru,image,occupation,identifier__freebase,given_name,website,name__pt,wikipedia__pt,name__et,name__pl,name__tr,name__ka,name__ja,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__hywikisource,wikipedia__ka,wikipedia__pl,wikipedia__tr,identifier__VIAF,identifier__PACE,wikipedia__ruwikiquote,name__uk,name__zh,wikipedia__de,wikipedia__uk,wikipedia__zh,identifier__google_knowledge,name__it,wikipedia__simple,name__eo,wikipedia__eo,identifier__GND,identifier__LCAuth,identifier__SUDOC,name__sv,name__en_ca,name__en_gb,wikipedia__sv,wikipedia__es,name__zh_hant,name__zh_hans,name__bg,wikipedia__it,name__oc,name__be,name__cy,death_date,name__az,name__el,wikipedia__az,name__id,name__la,name__lv,name__nds,name__mr,name__vi,name__da,name__nb,name__nn,name__pt_br,wikipedia__el,wikipedia__id,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__nds,wikipedia__no,wikipedia__ruwikinews,wikipedia__vi,facebook,wikipedia__bg,wikipedia__ja,family_name,name__sl,identifier__GTAA,wikipedia__ca,wikipedia__io,wikipedia__hu,name__be_tarask,wikipedia__ky,name__ar,name__he,wikipedia__ar,wikipedia__he,name__hsb,name__cs,name__sr,name__ky,wikipedia__cs,wikipedia__hsb,wikipedia__sr,name__ca,wikipedia__sh,name__sh,name__mg,wikipedia__mg,identifier__NTA,name__sco,name__an,name__ast,name__ext,name__gl,wikipedia__sco,name__qu,wikipedia__qu,identifier__MGP,identifier__FAST,identifier__IMDB,identifier__bigenc_ru,identifier__BNF,identifier__ISNI,name__fi,name__kk,wikipedia__kk,name__ace,identifier__kinopoisk,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__io,name__arc,wikipedia__arc,wikipedia__fi,wikipedia__gl,wikipedia__ko,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__be,wikipedia__enwikiquote,name__ro,name__diq,wikipedia__ro,identifier__OLID,identifier__nlg,identifier__Britannica,wikipedia__xmf,wikipedia__te,wikipedia__sq,name__ba,wikipedia__ba,name__te,name__sq,name__bn,name__hi,wikipedia__bn,name__xmf,name__azb,wikipedia__azb,identifier__BIBSYS,identifier__NUKAT
Q4439309,Գագիկ  Ստամբոլցյան,,,Գագիկ  Ստամբոլցյան,Գագիկ Ստամբոլցյան,male,1957-06-18,,,"Стамболцян, Гагик Григорьевич",,,,,,,,"Стамболцян, Гагик Григорьевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4449678,Գագիկ  Թադևոսյան,,,Գագիկ  Թադևոսյան,,male,1950-06-29,,,"Тадевосян, Гагик Агасиевич",,,,,,,,"Тадевосян, Гагик Агасиевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4450763,Համլետ Թամազյան,,,Համլետ Թամազյան,Համլետ Թամազյան,male,1947-05-01,,,"Тамазян, Гамлет Сергеевич",,,,,,,,"Тамазян, Гамлет Сергеевич",,politician,,,,,,,,,,,,,,Հեղինակ:Համլետ Թամազյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4455388,Մերուժան Տեր-Գուլանյան,Meruzhan Ter-Gulanyan,Meruzhan Ter-Gulanyan,Մերուժան Տեր-Գուլանյան,Մերուժան Տեր-Գուլանյան,male,1948-11-29,,,"Тер-Гуланян, Меружан Саркисович",,,,,Meruzhan Ter-Gulanyan,,,"Тер-Гуланян, Меружан Саркисович",https://upload.wikimedia.org/wikipedia/commons/4/49/Մերուժան_Տեր-Գուլանյան_03.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,/g/120lwy36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4459251,Ռոբերտ Թովմասյան,,,Ռոբերտ Թովմասյան,,male,1964-01-03,,,"Товмасян, Роберт Товмасович",,,,,,,,"Товмасян, Роберт Товмасович",,politician,,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4460580,Աշոտ Տոնոյան,,,Աշոտ Տոնոյան,,male,1958-03-05,,,"Тоноян, Ашот Робертович",,,,,,,,"Тоноян, Ашот Робертович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4461256,Ռուբեն Թորոսյան,,,Ռուբեն Թորոսյան,,male,1950-08-17,,,"Торосян, Рубен Ованесович",,,,,,,,"Торосян, Рубен Ованесович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4461260,Շիրակ Թորոսյան,,,Շիրակ Թորոսյան,,male,1972-04-16,,,"Торосян, Ширак Артёмович",,,,,,,,"Торосян, Ширак Артёмович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4461264,Տիգրան Թորոսյան,Tigran Torosyan,Tigran Torosyan,Տիգրան Թորոսյան,Տիգրան Թորոսյան,male,1956-04-14,,Tigran Torosyan,"Торосян, Тигран Суренович",Tigran Torosyan,Tigran Torosyan,Tigran Torosyan,تیگران توروسیان,Tigran Torosyan,تیگران توروسیان,Տիգրան Թորոսյան,"Торосян, Тигран Суренович",,politician,,Tigran,,,,,,,,,,,,,,,,121735228,5215,,,,,,,,,,,,141605375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,تيغران توروسيان,,تيغران توروسيان,,,,,,,,,,,,,,34319578X,,,,,,,,,,,,,,0000 0003 8594 5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4465361,Արտաշես Թումանյան,,,Արտաշես Թումանյան,Արտաշես Թումանյան,male,1949-11-16,,,Арташес Туманян,,,,آرتاشس تومانیان,,آرتاشس تومانیان,,"Туманян, Арташес Самвелович",https://upload.wikimedia.org/wikipedia/commons/4/47/Artashes_Tumanyan.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tumanyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4481266,Սամվել Ֆարմանյան,Samvel Farmanyan,Samvel Farmanyan,Սամվել Ֆարմանյան,Սամվել Ֆարմանյան,male,1978-02-17,Սամվել Ֆարմանյան,,"Фарманян, Самвел Жораевич",,,,,,,,"Фарманян, Самвел Жораевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4495742,Ֆրունզե Խառատյան,,,Ֆրունզե Խառատյան,,male,1927-09-29,,,"Харатян, Фрунзе Арменакович",,,,,,,,"Харатян, Фрунзе Арменакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496709,Արմեն Խաչատրյան,,,Արմեն Խաչատրյան,Արմեն Խաչատրյան,male,1957-08-13,,,Армен Хачатрян,,,,آرمن خاچاتریان,,آرمن خاچاتریان,,"Хачатрян, Армен Авагович",,politician,,,,,,,,,,,,,,,,,,,,,Хачатрян Армен Авакович,,,Хачатрян Армен Авакович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496712,Վարդան Խաչատրյան,Vardan Khachatryan,,Վարդան Խաչատրյան,Վարդան Խաչատրյան (պետական գործիչ),male,1959-04-06,,,"Хачатрян, Вардан Жораевич",,,,,,,,"Хачатрян, Вардан Жораевич",,politician,,Vardan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496713,Վարդան Վահանի Խաչատրյան,,,Վարդան Վահանի Խաչատրյան,,male,1960-06-28,,,"Хачатрян, Вардан Ваганович",,,,,,,,"Хачатрян, Вардан Ваганович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496714,Վիգեն  Խաչատրյան,Vigen Khachatryan,,Վիգեն  Խաչատրյան,Վիգեն Խաչատրյան,male,1951-07-07,,,"Хачатрян, Виген Суренович",,,,,,,,"Хачатрян, Виген Суренович",,politician,,Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Виген Суренович Хачатрян,Виген Суренович Хачатрян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496716,Գագիկ Խաչատրյան,,,Գագիկ Խաչատրյան,Գագիկ Խաչատրյան (քաղաքական գործիչ),male,1952-02-20,,,"Хачатрян, Гагик Мкртичевич",,,,,,,,"Хачатрян, Гагик Мкртичевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496720,Հրանտ Խաչատրյան,Hrant Khachatryan,,Հրանտ Խաչատրյան,Հրանտ Խաչատրյան,male,1951-10-26,,,"Хачатрян, Грант Грачевич",,,,هراند خاچاتریان,,هراند خاچاتریان,,"Хачатрян, Грант Грачевич",https://upload.wikimedia.org/wikipedia/commons/e/e2/Հրանտ_Խաչատրյան_05.jpg,politician,,Hrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496725,Լյովիկ  Խաչատրյան,,,Լյովիկ  Խաչատրյան,,male,1958-01-10,,,"Хачатрян, Левик Манукович",,,,,,,,"Хачатрян, Левик Манукович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496727,Լեւոն Խաչատրյան,,,Լեւոն Խաչատրյան,,male,1955-05-02,,,"Хачатрян, Лёва Юзикович",,,,,,,,"Хачатрян, Лёва Юзикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4496756,Վազգեն  Խաչիկյան,Vazgen Khachikyan,,Վազգեն  Խաչիկյան,Վազգեն Խաչիկյան,male,1972-03-19,,,"Хачикян, Вазген Юрьевич",,,,,,,,"Хачикян, Вазген Юрьевич",,politician,,Vazgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4501379,Արարատ  Խրիմյան,,,Արարատ  Խրիմյան,Արարատ Խրիմյան,male,1951-10-21,,,"Хримян, Арарат Варданович",,,,,,,,"Хримян, Арарат Варданович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4502070,Էմմա Խուդաբաշյան,Emma Khudabashyan,,Էմմա Խուդաբաշյան,,female,1947-03-03,,,"Худабашян, Эмма Арамаисовна",,,,,,,,"Худабашян, Эмма Арамаисовна",,politician,,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4506053,Ֆելիքս Ցոլակյան,Feliks Tsolakyan,,Ֆելիքս Ցոլակյան,Ֆելիքս Ցոլակյան,male,1952-01-27,,,"Цолакян, Феликс Хостегович",,,,,Feliks Tsolakyan,,,"Цолакян, Феликс Хостегович",,governor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4518475,Կարեն Ճշմարիտյան,Karen Chshmarityan,Karen Chshmarityan,Կարեն Ճշմարիտյան,Կարեն Ճշմարիտյան,male,1959-09-12,Կարեն Ճշմարիտյան,,"Чшмаритян, Карен Юрьевич",,,,,,,,"Чшмаритян, Карен Юрикович",,politician,,,,,,,,,,,,,,,,,,,,,Чшмаритян Карен Юрикович,,,Чшмаритян Карен Юрикович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4520626,Էդուարդ Շարմազանով,Eduard Sharmazanov,Eduard Sharmazanov,Էդուարդ Շարմազանով,Էդուարդ Շարմազանով,male,1975-11-08,Էդուարդ Շարմազանով,,"Шармазанов, Эдуард Овсепович",,,,ادوارد شارمازانوف,Eduard Sharmazanov,ادوارد شارمازانوف,,"Шармазанов, Эдуард Овсепович",https://upload.wikimedia.org/wikipedia/commons/b/b4/Էդուարդ_Շարմազանով.jpg,politician,,Eduard,,,,,,,,,Category:Eduard Sharmazanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4521173,Սամվէլ Շահգելդյան,,,Սամվէլ Շահգելդյան,,male,1951-04-01,,,"Шахгельдян, Самвел Суренович",,,,,,,,"Шахгельдян, Самвел Суренович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4521174,Մհեր Շահգելդյան,Mher Shahgeldyan,Mher Shahgeldyan,Մհեր Շահգելդյան,Մհեր Շահգելդյան,male,1967-09-29,Մհեր Շահգելդյան,Mher Shahgeldyan,"Шахгельдян, Мгер Левонович",Mher Shahgeldyan,Mher Shahgeldyan,,مهر شاهگلدیان,,مهر شاهگلدیان,,"Шахгельдян, Мгер Левонович",,politician,,Mher,,Mher Shahgeldyan,,,Mher Shahgeldyan,,,,,,,,,,,,,,,,,,,,Mher Shahgeldyan,,,,,,,,,,,,,,,,Mher Shahgeldyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4521273,Դավիթ Շահնազարյան,David Shahnazaryan,,Դավիթ Շահնազարյան,Դավիթ Շահնազարյան,male,1954-05-26,,,"Шахназарян, Давид Гургенович",,,,داویت شاهنازاریان,,داویت شاهنازاریان,,"Шахназарян, Давид Гургенович",https://upload.wikimedia.org/wikipedia/commons/9/96/David-Shahnazaryan_(3).JPG,politician,,David,,,,,,,,,Category:David Shahnazaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4534200,Կարեն Յուզբաշյան,Karen Yuzbashyan,Karen Yuzbashyan,Կարեն Յուզբաշյան,Կարեն Յուզբաշյան,male,1927-01-06,,Karen Yuzbashyan,"Юзбашян, Карен Никитич",Karen Yuzbashyan,Karen Yuzbashyan,,کارن یوزباشیان,Karen Yuzbashyan,کارن یوزباشیان,,"Юзбашян, Карен Никитич",,historian,,Karen,,,,,,,,,,,,,,,,91775959,,,,,,,,,,,,,122206401,n85100609,147619114,,,,,,,,,,,,,2009-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182849295,,,,,,,,,,,,,159650016,0000 0001 0997 8599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,کارن یوزباشیان,کارن یوزباشیان,1064280,n97015891
Q471353,Վահան Հովհաննիսյան,Vahan Hovhannisyan,Vahan Hovhannisyan,Վահան Հովհաննիսյան,Վահան Հովհաննեսյան,male,1956-08-16,Վահան Հովհաննեսյան,Vahan Hovhannisyan,"Ованнисян, Ваган Эдуардович",Vahan Hovhannisyan,Wahan Howhannisjan,Vahan Hovhannisyan,واهان هوهانیسیان,Vahan Hovhannisyan,واهان هوهانیسیان,Վահան Հովհաննեսյան,"Ованнисян, Ваган Эдуардович",https://upload.wikimedia.org/wikipedia/commons/e/e9/Vahan_Hovhannisyan.jpg,politician,/m/03qh5__,Vahan,,,,,,,,,Category:Vahan Hovhannisyan,,,,,,,308698186,,,,,Wahan Howhannisjan,,,,,Vahan Hovhannisyan,,,1069880183,no2014053298,,,,,,,,,,,,,Vahan Hovhannisyan,2014-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,Howhannisjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0004 3430 2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4797355,Արտաշես Ավոյան,Artashes Avoyan,Artashes Avoyan,Արտաշես Ավոյան,Արտաշես Ավոյան,male,1972-12-25,,,"Авоян, Арташес Роландович",Artashes Avoyan,Artashes Avoyan,,آرتاشس آوویان,Artashes Avoyan,آرتاشس آوویان,,"Авоян, Арташес Роландович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4801618,Արթուր Գևորգյան,Artur Gevorgyan,Artur Gevorgyan,Արթուր Գևորգյան,Արթուր Գևորգյան,male,1975-04-01,Արթուր Գևորգյան,,,Artur Gevorgyan,,,آرتور گوورگیان,Artur Gevorgyan,آرتور گوورگیان,,,https://upload.wikimedia.org/wikipedia/commons/1/14/Ronda_Rousey_(7).JPG,boxer,,Artur,,Artur Gevorgyan,Artur Gevorgyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أرتور جيفورجيان,,أرتور جيفورجيان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q481282,Վարդգես Մաթեվոսյան,,,Վարդգես Մաթեվոսյան,,male,1945-02-01,,,Вардгес Гедеонович Матевосян,,,,,,,,"Матевосян, Вардгес Гедеонович",,politician,,,,,,,,,,,,,,,,,,,,,Матевосян Вардгес Гедеонович,,,Матевосян Вардгес Гедеонович,,,,,,,,,,,,,,,,,,,,,,2010-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q49246812,Արկադի Համբարձումյան,,,Արկադի Համբարձումյան,Արկադի Համբարձումյան,,,Արկադի Համբարձումյան,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501736,Արամ Զ. Սարգսյան,Aram Sargsyan,Aram Sargsyan,Արամ Զ. Սարգսյան,Արամ Զ. Սարգսյան,male,1961-01-02,,Aram Sargsyan,Арам Завенович Саркисян,Aram Sargsian,Aram Sarkissjan,Aram Sargsyan,آرام سارگسیان,Aram Sargsyan,آرام سارگسیان,,"Саркисян, Арам Завенович",https://upload.wikimedia.org/wikipedia/commons/e/eb/Aram_Sargsyan_2010.jpg,politician,/m/0ggvfd,Aram,,Aram Sargsyan,Aram Sargsyan,,Aram Sarkisjan,Aram Sarkisyan,არამ სარქისიანი,アラム・サルキシャン,,,Aram Sargsian,,არამ სარქისიანი,Aram Sarkisjan (ur. 1961),Aram Sarkisyan,,,,Саргсян Арам Завенович,阿拉姆·萨尔基相,Aram Sarkissjan,Саргсян Арам Завенович,阿拉姆·萨尔基相,,Aram Sargsyan,,,,,,,,,,,Aram Sargsián,,,,Aram Sargsyan,Aram Sargsian,,,,,,,,,,Aram Sarkissjan,,,,Aram Sargsian,,,,,,,,Aram Sarkissjan,Aram Sargsian,,,,,,Sargsyan,,,,Aram Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aram Sargsyan,,,,,,,,Aram Sargsian,,,,,,,,,,,,,,,,,,,,,,,
Q5338820,Էդմոն Մարուքյան,Edmon Marukyan,Edmon Marukyan,Էդմոն Մարուքյան,Էդմոն Մարուքյան,male,1981-01-13,Էդմոն Մարուքյան,Edmon Marukyan,Эдмон Марукян,,,,ادمون ماروکیان,Edmon Marukyan,ادمون ماروکیان,,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Edmon_Marukyan.jpg,lawyer,,,http://edmonmarukyan.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62466,Ռոբերտ Ամիրխանյան,Robert Amirkhanyan,Robert Amirkhanyan,Ռոբերտ Ամիրխանյան,Ռոբերտ Ամիրխանյան,male,1939-11-16,,Robert Amirkhanyan,Роберт Амирханян,Robert Amirkhanyan,Robert Amirchanjan,Robert Amirkhanyan,روبرت آمیرخانیان,Robert Amirkhanyan,روبرت آمیرخانیان,,"Амирханян, Роберт Бабкенович",https://upload.wikimedia.org/wikipedia/commons/e/e3/Ռոբերտ_Ամիրխանեան.jpg,politician,/m/03ykmm4,Robert,,,,,,,,,Category:Robert Amirkhanyan,,,,,,,168948360,,,,,Robert Amirchanjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108083071,,,,,,,,,,,nm0024997,1818430,,0000 0001 1801 6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6715547,Խաչատուր Սուքիասյան,Khachatur Sukiasyan,Khachatur Sukiasyan,Խաչատուր Սուքիասյան,Խաչատուր Սուքիասյան,male,1961-09-15,,,"Сукиасян, Хачатур Альбертович",Khachatur Sukiasyan,Khachatur Sukiasyan,,,Khachatur Sukiasyan,,,"Сукиасян, Хачатур Альбертович",https://upload.wikimedia.org/wikipedia/commons/8/86/Khachatur-Sukiasyan.jpg,politician,,,,,,,,,,,Category:Khachatur Sukiasyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
