id,name__en,name__ar,name__es,name__de,name__fr,name__nl,name,wikipedia__ar,wikipedia__en,gender,original_wikiname,name__pl,wikipedia__de,wikipedia__fr,wikipedia__pl,birth_date,identifier__freebase,given_name,name__it,name__ja,wikipedia__ja,image,identifier__VIAF,name__he,wikipedia__he,death_date,name__mg,wikipedia__mg,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__yo,name__ms,name__id,name__el,name__sv,name__pt,name__ru,name__tr,name__ca,name__fi,name__nn,name__frp,name__bg,name__nb,name__zh,name__pam,name__scn,wikipedia__bg,wikipedia__ca,wikipedia__commons,wikipedia__el,wikipedia__es,wikipedia__fi,wikipedia__frp,wikipedia__id,wikipedia__it,wikipedia__itwikiquote,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pam,wikipedia__pt,wikipedia__ru,wikipedia__scn,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__yo,wikipedia__zh,identifier__SUDOC,identifier__Munzinger,name__yi,name__hy,name__la,name__sl,name__fa,wikipedia__fa,wikipedia__hy,wikipedia__la,wikipedia__sl,wikipedia__yi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__NLI,name__arz,name__cs,wikipedia__arz,name__oc,name__gl,name__io,name__sh,name__hu,name__et,name__pt_br,wikipedia__cs,wikipedia__et,wikipedia__gl,wikipedia__hu,wikipedia__io,wikipedia__oc,wikipedia__sh,website,name__eu,name__eo,name__th,wikipedia__eo,wikipedia__eu,wikipedia__th,name__cy,wikipedia__cy,wikipedia__enwikiquote,identifier__IMDB,name__br,wikipedia__br,family_name,name__en_ca,name__en_gb,name__ko,name__vi,name__uk,name__ie,wikipedia__ie,wikipedia__ko,wikipedia__uk,wikipedia__vi,identifier__NNDB,wikipedia__ro,wikipedia__trwikiquote,name__ro,wikipedia__frwikinews,wikipedia__arwikiquote,wikipedia__fawikiquote,name__da,identifier__FAST,identifier__GTAA,facebook,last_seen,identifier__Britannica,name__lt,wikipedia__mzn,name__mzn,name__ast,name__my,wikipedia__ast,wikipedia__my,name__ga,name__hi,name__jv,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__jv,wikipedia__plwikiquote,name__ps,name__ckb,wikipedia__ckb,wikipedia__ps,name__af,name__ka,wikipedia__af,wikipedia__ka,identifier__NTA,identifier__NLAtrove,name__sco,wikipedia__sco,name__tg_latn,name__tg,wikipedia__tg,identifier__OLID,identifier__GNC,identifier__BAV,identifier__CTHS,wikipedia__ptwikiquote,identifier__NUKAT,wikipedia__be_x_old,name__be_tarask,name__an,name__bar,name__bm,name__co,name__de_at,name__de_ch,name__frc,name__fur,name__gd,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sr_el,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,occupation,wikipedia__hr,wikipedia__xmf,identifier__EGAXA,wikipedia__tt,identifier__nlg,name__tt,name__xmf,identifier__ne_se,identifier__snac,wikipedia__trwikinews,identifier__quora,identifier__persee,name__fo,name__kl,wikipedia__ml,name__ml,twitter,wikipedia__bn,name__bn,wikipedia__azb,name__azb,identifier__SELIBR,name__ur,identifier__CSPAN,honorific_suffix,noble_title,identifier__NKC,instagram,wikipedia__az,name__az,identifier__youtube,wikipedia__ruwikinews
Q3349997,Okab Sakr,عقاب صقر,Okab Sakr,Okab Sakr,Okab Sakr,Okab Sakr,Okab Sakr,عقاب صقر,Okab Sakr,male,عقاب صقر,,,Okab Sakr,,1975-10-02,/m/065ynlx,,Okab Sakr or Oakab Saker,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Okab_Sakr.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okab Sakr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3358535,Oussama Saad,أسامة سعد,Oussama Saad,,Oussama Saad,Oussama Saad,Oussama Saad,أسامة سعد,,male,,,,Oussama Saad,,1954-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اسامه سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أسامة سعد,اسامه سعد,,,,,,,,,,Oussama Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3384605,Pierre Daccache,بيار دكاش,Pierre Daccache,,Pierre Daccache,Pierre Daccache,Pierre Daccache,بيار دكاش,,male,,,,Pierre Daccache,,1928,,Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pierre Daccache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3386591,Pierre Pharaon,بيار فرعون,Pierre Pharaon,,Pierre Pharaon,,Pierre Pharaon,بيار فرعون,,male,,,,Pierre Pharaon,,1925,,Pierre,,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pierre Pharaon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3420579,Raya Haffar El Hassan,ريا الحفار الحسن,Raya Haffar El Hassan,Raya Haffar El Hassan,Raya Haffar El-Hassan,Raya Haffar Al Hassan,Raya Haffar El Hassan,ريا الحسن,Raya Haffar El Hassan,female,Raya Haffar El Hassan,Raja Haffar al-Hassan,,Raya Haffar El-Hassan,Raja Haffar al-Hassan,1967-01,/m/0b6ml4r,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Raya_Haffar_El_Hassan_February_2019.jpg,,,,,,,,,,,,,,,,,,Raya Haffar El Hassan,,,,,,,,,,,,,,Category:Raya Haffar El Hassan,,Raya Haffar El-Hassan,,,,,,,,,,,Raya Haffar El Hassan,,,,,,,,,,,,,,ریا الحسن,ریا الحسن,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,राया हफ्फर अल हसन,,,,,,,,რაია ჰაფარ ალ-ჰასანი,,რაია ჰაფარ ალ-ჰასანი,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3433987,Riyad Rahhal,,Riyad Rahhal,,Riyad Rahhal,Riad Rahal,Riyad Rahhal,,Riad Rahal,male,Riad Rahal,,,Riyad Rahhal,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3435074,Robert Fadel,روبير فاضل,Robert Fadel,Robert Fadel,Robert Fadel,Robert Fadel,Robert Fadel,روبير فاضل,Robert Fadel,male,روبير فاضل,,,Robert Fadel,,1970-01-12,,Robert,,,,,324180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5026 7134,,no2008030424,,,,,,,,,,Robert Fadel,,,,,,,,,,http://www.robertfadel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Fadel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3435215,Robert Ghanem,روبير إسكندر غانم,Robert Ghanem,Robert Ghanem,Robert Ghanem,Robert Ghanem,Robert Ghanem,روبير إسكندر غانم,Robert Ghanem,male,روبير إسكندر غانم,Robert Ghanem,,Robert Ghanem,Robert Ghanem,1942-06-18,,Robert,,,,,,,,2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,โรเบิร์ต กาเนม,,,โรเบิร์ต กาเนม,,,,,,,Ghanem,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Ghanem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3455975,Fayez Ghosn,فايز غصن,Fayez Ghosn,Fayez Ghosn,Fayez Ghosn,Fayez Ghosn,Fayez Ghosn,فايز غصن,Fayez Ghosn,male,Fayez Ghosn,,,,,1950-06-28,/m/0n5vrqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fayez Ghosn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3460415,Saadi Al Munla,سعدي المنلا,Saadi Al Munla,Saadi Mounla,Saadi Mounla,Saadi Mounla,Saadi Al Munla,سعدي المنلا,Saadi Al Munla,male,Saadi Al Munla,Saadi Mounla,Saadi Mounla,Saadi Mounla,Saadi Mounla,1890-11-04,/m/0nb48y2,,,サアディー・アル＝ムンラー,,https://upload.wikimedia.org/wikipedia/commons/9/93/Saadi_Munla.png,,,,1975-12-12,,,,,,,,,,,,,,,,,Saadi al-Munla,,,,,,,,,,Saadi al-Munla,,,Saadi Al Munla,,,,,,,,,,,,,,,,,,,,,,,,,سعدی المنلا,سعدی المنلا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saadi Al Munla,,,,,,Saadi Al Munla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3460725,Sabri Hamadé,صبري حماده,,Sabri Hamadé,Sabri Hamadé,Sabri Hamadé,Sabri Hamadé,صبري حماده,Sabri Hamadeh,male,,Sabri Hmede,,Sabri Hamadé,Sabri Hmede,1902,/m/0464x0_,,,,,https://upload.wikimedia.org/wikipedia/commons/a/ac/Sabrihamadeh.jpg,,,,1976,,,,,,,,,,,,,,,,,,Sabri Hamadé,,,,,,,,,,Category:Sabri Hamadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabri Hamadé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3469787,Salim Salhab,سليم سلهب,Salim Salhab,,Salim Salhab,,Salim Salhab,سليم سلهب,,male,سليم سلهب,,,Salim Salhab,,1945,,Salim,Salim Salhab,,,,,,,,,,,,,,,,,,,,,,,,Salim Salhab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salim Salhab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3470835,Samir Frangieh,سمير فرنجية,Samir Frangieh,Samir Frangieh,Samir Frangié,Samir Frangieh,Samir Frangieh,سمير فرنجية,Samir Frangieh,male,Samir Frangieh,,,Samir Frangié,,1945-04-12,/m/0rpjhh7,Samir,,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Paris_-_Salon_du_livre_2012_-_Samir_Frangié_-_003.jpg,250903357,,,2017-04-11,,,,,,,,,,,,,,,,,Samir Frangieh,,,,,,,,,,,Category:Samir Frangié,,,,,,,,,,,,,,,,,,,,,,,,,,,سمیر فرنجیه,,,,,,0000 0003 7132 6254,,n2012044947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سمیر فرنجیه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samir Frangieh,Samir Frangieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3479565,Serge Torsarkissian,سيرج طورسركيسيان,Serge Torsarkissian,Serge Torsarkissian,Serge Tour-Sarkissian,Serge Torsarkissian,Serge Torsarkissian,سيرج طورسركيسيان,Serge Torsarkissian,male,سيرج طورسركيسيان,Serż Torsarkisjan,,Serge Tour-Sarkissian,Serż Torsarkisjan,1965,/m/08067kz,Serge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3514340,Takieddin el-Solh,تقي الدين الصلح,Taqī-ad-Dīn aṣ-Ṣulḥ,Takieddine Solh,Takieddine Solh,Takieddine Solh,Takieddin el-Solh,تقي الدين الصلح,Takieddin el-Solh,male,Takieddin el-Solh,Taki ad-Din as-Sulh,Takieddine Solh,Takieddine Solh,Taki ad-Din as-Sulh,1908,/m/04gryxs,,,タキーッディーン・アッ＝スルフ,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Foreign_Minister_Abdul_Halim_Khaddam_with_Lebanese_Prime_Minister_Takiddine_al-Sulh_in_1975.png,107851614,תקי אלדין אלצלח,,1988-11-27,,,,,,,,,,,,,,,"Ас-Сольх, Такиэддин",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ас-Сольх, Такиэддин",,,,,,,,,,,,,,,,,,,0000 0001 1697 3796,140876634,n2005063282,,,,,,,,,,Taqī-ad-Dīn aṣ-Ṣulḥ,,,,,,,,,,,,,,,,,,,,,,,,,,,Takieddin el-Solh,,,,,,Takieddin el-Solh,,,,,,,,,1621121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3514836,Tammam Salam,تمام سلام,Tamam Salam,Tammam Salam,Tammam Salam,Tammam Salam,Tammam Salam,تمام سلام,Tammam Salam,male,تمام سلام,Tammam Salam,Tammam Salam,Tammam Salam,Tammam Salam,1945-05-13,/m/0s8xz0q,,Tammam Salam,タンマーム・サラーム,タンマーム・サラーム,https://upload.wikimedia.org/wikipedia/commons/8/8a/Tammam_Salam.jpg,1913152381757401950005,תמאם סלאם,תמאם סלאם,,,,,,,,,,,,Tammam Salam,Ταμάμ Σαλάμ,Tammam Salam,Tammam Salam,"Салам, Таммам",Tammam Salam,,Tammam Salam,Tammam Salam,,,Tammam Salam,塔馬姆·薩拉姆,,,,,Category:Tammam Salam,Ταμάμ Σαλάμ,Tamam Salam,Tammam Salam,,Tammam Salam,Tammam Salam,,,Tammam Salam,,,,Tammam Salam,"Салам, Таммам",,Tammam Salam,,Tamam Selam,,塔馬姆·薩拉姆,,,,Սալամ Տամմամ,,,تمام سلام,تمام سلام,Սալամ Թամմամ,,,,,1155860438,,,,,Tammám Salám,,Tammam Salam,,,,Tammám Szalám,Tammām Salām,,Tammám Salám,Tammām Salām,,Tammám Szalám,,Tammam Salam,,,,,,,,,,,,,,,,Tammam Salam,Tammam Salam,탐맘 살람,Tammam Salam,Таммам Салам,Tammam Salam,Tammam Salam,탐맘 살람,Таммам Салам,Tammam Salam,,Tammam Salam,,Tammam Salam,,,,Tammam Salam,,,,,,,,,,,,,,,,,,,,,,,,,,თამამ სალამი,,თამამ სალამი,,,,,,,,,,,,,,Тамам Салям,Тамам Салям,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3565352,Walid Khoury,,Walid Khoury,Walid Khoury,Walid Khoury,,Walid Khoury,,,male,,,,Walid Khoury,,1955,,Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walid Khoury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566888,Wael Abou Faour,وائل أبو فاعور,Wael Abou Faour,Wael Abou Faour,Waël Abou Faour,Wael Abou Faour,Wael Abou Faour,وائل أبو فاعور,Wael Abou Faour,male,وائل أبو فاعور,Wael Abu Faour,,Waël Abou Faour,Wael Abu Faour,1972,/m/03cp1f5,,,,,https://upload.wikimedia.org/wikipedia/commons/5/50/Wael-abou_faour.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,وائل ابوفاعور,وائل ابوفاعور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,وائل ابوفاعور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q363392,Michel Aoun,ميشال عون,Michel Aoun,Michel Aoun,Michel Aoun,Michel Aoun,Michel Aoun,ميشال عون,Michel Aoun,male,ميشال عون,Michel Aoun,Michel Aoun,Michel Aoun,Michel Aoun,1935-02-18,/m/03dz1z,Michel,Michel Aoun,ミシェル・アウン,,"https://upload.wikimedia.org/wikipedia/commons/9/96/Michel_Aoun,_2015.jpg",97057508,מישל עאון,מישל עאון,,,,,,,,,,Michel Aoun,,Michel Aoun,,Michel Aoun,Michel Aoun,Мишель Наим Аун,Mişel Avn,Michel Aoun,Michel Aoun,,,,Michel Aoun,米切尔·奥恩,,,,Michel Aoun,Category:Michel Aoun,,Michel Aoun,Michel Aoun,,Michel Aoun,Michel Aoun,,,Michel Aoun,,Michel Aoun,,Michel Aoun,"Аун, Мишель Наим",,Michel Aoun,Michel Aoun,Mişel Avn,Michel Aoun,米歇尔·奥恩,,,מישעל אאון,Միշել Աուն,Michael Aoun,Michel Aun,میشل عون,میشل عون,Միշել Աուն,Michael Aoun,Michel Aun,מישעל אאון,0000 0000 6936 4276,119042843,n2006028505,,,ميشال عون,Michel Aoun,ميشال عون,Michel Aoun,,Michel Aoun,,Michel Aoun,,,Michel Aoun,,,,Michel Aoun,Michel Aoun,,,,,,,,,,,,,,,Aoun,,,미셸 아운,Michel Aoun,Мішель Аун,,,미셸 아운,Мішель Аун,Michel Aoun,,,,,Catégorie:Michel Aoun,,میشل عون,Michel Aoun,1640520,77954,,,,,,,,,,,,,,Michel Aoun,,,,,,میشل عەون,میشل عەون,,,მიშელ აუნი,,მიშელ აუნი,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Aoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Michel Aoun,მიშელ აუნი,,Мишәл Гаун,,Мишәл Гаун,მიშელ აუნი,,,,Michel-Aoun-2,,,,,,General_Aoun,,মিশেল আউন,میشل عون,میشل عون,,,,,,,,Mişel Aun,Mişel Aun,,Категория:Мишель Аун
Q365971,Camille Chamoun,كميل شمعون,Camille Chamoun,Camille Chamoun,Camille Chamoun,Camille Chamoun,Camille Chamoun,كميل شمعون,Camille Chamoun,male,Camille Chamoun,Kamil Szamun,Camille Chamoun,Camille Chamoun,Kamil Szamun,1900-04-03,/m/01rzpm,Camille,Camille Chamoun,カミール・シャムーン,カミール・シャムーン,https://upload.wikimedia.org/wikipedia/commons/c/c0/Camille_chamoun.jpg,17232311,כמיל שמעון,כמיל שמעון,1987-08-07,,,卡密拉·夏蒙,卡密拉·夏蒙,卡密拉·夏蒙,卡密拉·夏蒙,卡密拉·夏蒙,卡密拉·夏蒙,Camille Chamoun,,Camille Chamoun,,,Camille Chamoun,Камиль Нимр Шамун,,,,,,,Camille Chamoun,卡密拉·夏蒙,,,,,Category:Camille Nimr Chamoun,,Camille Chamoun,,,Camille Chamoun,Camille Chamoun,,,Camille Chamoun,,Camille Chamoun,,Camille Chamoun,"Шамун, Камиль Нимр",,,,,Camille Chamoun,卡密拉·夏蒙,,,,,Camillus Chamoun,,کمیل شمعون,کمیل شمعون,,Camillus Chamoun,,,0000 0000 6641 0564,118867067,n80108727,,,كميل شمعون,,كميل شمعون,,,,,Camille Chamoun,,,,,,,,,,,Camille Chamoun,,,,Camille Chamoun,,,,,,,,Chamoun,,,,Camille Chamoun,,,,,,Camille Chamoun,,Camille Chamoun,,Camille Chamoun,,,,Camille Chamoun,1445658,89005,,,biography/Camille-Chamoun,,,,Camille Chamoun,,,,,,,Camille Chamoun,,,,,,,,,,ქამილ შამუნი,,ქამილ შამუნი,071575286,,,,Kamille Şamoun,Камилле Шамоун,Камилле Шамоун,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,camille-chamoun,w61k1zzh,,,,,,,,,,,,,,,,,,,,,,,
Q378415,Arthur Nazarian,أرثور نزاريان,Arthur Nazarian,Arthur Nazarian,Arthur Nazarian,Arthur Nazarian,Arthur Nazarian,أرثور نزاريان,Arthur Nazarian,male,أرثور نزاريان,Artur Nazarian,,Arthur Nazarian,Artur Nazarian,1951,/m/064k2_y,Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nazarian,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Nazarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q380437,Walid Jumblatt,وليد جنبلاط,Walid Jumblatt,Walid Dschumblat,Walid Joumblatt,Walid Jumblatt,Walid Jumblatt,وليد جنبلاط,Walid Jumblatt,male,وليد جنبلاط,Walid Dżumblatt,Walid Dschumblat,Walid Joumblatt,Walid Dżumblatt,1949-08-07,/m/028fct,Waleed,Walid Jumblatt,ワリード・ジュンブラート,,https://upload.wikimedia.org/wikipedia/commons/3/37/Jumblatt.jpg,72205766,וליד ג'ונבלאט,וליד ג'ונבלאט,,,,瓦立德·琼卜拉特,瓦立德·瓊卜拉特,,瓦立德·琼卜拉特,,,,,,,Walid Jumblatt,Walid Jumblatt,"Джумблат, Валид",Velid Canbolat,,,,,,,,,,,,Category:Walid Jumblatt,,Walid Jumblatt,,,,Walid Jumblatt,,,Walid Jumblatt,,,,Walid Jumblatt,"Джумблат, Валид",,,Walid Jumblatt,Velid Canbolat,,,,,וואליד זשומבלאט,,,Valid Džumblat,ولید جنبلاط,ولید جنبلاط,,,Valid Džumblat,וואליד זשומבלאט,,119516292,,,,,,,,,,,Valid Dzsumblatt,,,,,,,,,,,,Walid Jumblatt,,Walid Jumblatt,,,Walid Jumblatt,Walid Jumblatt,Walid Jumblatt,,,,,,,,,,,,,,,602/000101299,,Velid Canbolat,,,,,,,114724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,walidjumblatt02,,,,,,,,
Q396606,Omar Karami,عمر كرامي,Omar Karami,Omar Karami,Omar Karamé,Omar Karami,Omar Karami,عمر كرامي,Omar Karami,male,Omar Karami,Umar Karami,Omar Karami,Omar Karamé,Umar Karami,1934-09-07,/m/0453zf,Omar,Omar Karami,ウマル・カラーミー,ウマル・カラーミー,,,עמר כראמי,עמר כראמי,2015-01-01,,,奥马尔·卡拉米,奧馬爾·卡拉米,奧馬爾·卡拉米,奥马尔·卡拉米,奥马尔·卡拉米,奧馬爾·卡拉米,,,Omar Karami,,Omar Karami,Omar Karami,Омар Караме,Ömer Karami,Omar Karami,,,,Омар Карами,Omar Karami,奧馬爾·卡拉米,,,Омар Карами,Omar Karami,,,Omar Karami,,,Omar Karami,Omar Karami,,,Omar Karami,,Omar Karami,,Omar Karami,"Караме, Омар",,Omar Karami,Omar Karami,Ömer Karami,,奧馬爾·卡拉米,,,,,,,عمر کرامی,عمر کرامی,,,,,,,,,,,Omar Karámí,,,Omar Karami,Omar Karami,,Omar Karami,,,Omar Karámí,,,,Omar Karami,,,,Omar Karami,,,,Omar Karami,,Omar Karami,,,,,,Karami,,,오마르 카라미,,,,,오마르 카라미,,,,,,,,,,Omar Karami,,117261,,,,,,,,,,,Omar Karami,उमर करामी,Omar Karami,Omar Karami,Omar Karami,उमर करामी,Omar Karami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,عمر کرامی,,,,,,,,,
