id,identifier__parldata,name,family_name,birth_date,honorific_prefix,email,image,source,term,party,party_id,start_date,end_date,sort_name
k254,550303e9273a39033bab3669,Korózs Lajos,"","","",korozs.lajos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3669/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k254,37,MSZP,MSZP,2003-12-01,2003-12-02,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,37,MSZP,MSZP,2002-05-15,2006-05-15,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,37,MSZP,MSZP,2005-11-07,2005-11-09,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,37,MSZP,MSZP,2004-04-26,2004-04-27,
g020,550303ea273a39033bab3671,Gőgös Zoltán,"","","",zoltan.gogos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab3671/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g020,37,MSZP,MSZP,2002-05-15,2006-05-15,
b166,550303eb273a39033bab3679,Burány Sándor,"","","",sandor.burany@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303eb273a39033bab3679/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b166,37,MSZP,MSZP,2002-05-15,2006-05-15,
b166,550303eb273a39033bab3679,Burány Sándor,"","","",sandor.burany@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303eb273a39033bab3679/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b166,37,MSZP,MSZP,2004-10-11,2006-05-15,
t005,550303ec273a39033bab3683,Tóbiás József,"","","",jozsef.tobias@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ec273a39033bab3683/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t005,37,MSZP,MSZP,2002-05-15,2006-05-15,
v013,550303f4273a39033bab36b3,Dr. Vadai Ágnes,"","","",agnes.vadai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f4273a39033bab36b3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v013,37,MSZP,MSZP,2002-05-15,2006-05-15,
v013,550303f4273a39033bab36b3,Dr. Vadai Ágnes,"","","",agnes.vadai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f4273a39033bab36b3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v013,37,MSZP,MSZP,2005-04-18,2005-04-19,
v013,550303f4273a39033bab36b3,Dr. Vadai Ágnes,"","","",agnes.vadai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f4273a39033bab36b3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v013,37,MSZP,MSZP,2004-11-22,2004-11-23,
v013,550303f4273a39033bab36b3,Dr. Vadai Ágnes,"","","",agnes.vadai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f4273a39033bab36b3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v013,37,MSZP,MSZP,2004-11-08,2004-11-09,
v013,550303f4273a39033bab36b3,Dr. Vadai Ágnes,"","","",agnes.vadai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f4273a39033bab36b3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v013,37,MSZP,MSZP,2004-10-04,2004-10-05,
f319,550303f5273a39033bab36bf,Fodor Gábor,"","","",fodor.gabor@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f5273a39033bab36bf/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f319,37,SZDSZ,SZDSZ,2002-05-15,2006-05-15,
s011,550303f6273a39033bab36cb,Dr. Simicskó István,"","","",istvan.simicsko@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f6273a39033bab36cb/image.81.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s011,37,Fidesz,Fidesz,2002-05-15,2006-05-15,
s323,550303f7273a39033bab36cd,Dr. Semjén Zsolt,"","","",zsolt.semjen@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f7273a39033bab36cd/image.81.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s323,37,Fidesz,Fidesz,2002-05-15,2006-05-15,
m028,550303f7273a39033bab36d3,Móring József Attila,"","","",jozsef.moring@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f7273a39033bab36d3/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m028,37,Fidesz,Fidesz,2002-12-23,2006-05-15,
f019,550303f8273a39033bab36d7,Firtl Mátyás,"","","",matyas.firtl@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f8273a39033bab36d7/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f019,37,Fidesz,Fidesz,2005-05-23,2006-05-15,
h006,550303f8273a39033bab36d9,Dr. Hargitai János,"","","",janos.hargitai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f8273a39033bab36d9/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h006,37,Fidesz,Fidesz,2002-05-15,2006-05-15,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,MDF,MDF,2002-05-15,2004-09-06,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,Fidesz,Fidesz,2005-05-15,2006-05-15,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,MDF,MDF,2004-05-03,2004-09-06,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,MDF,MDF,2003-09-08,2003-09-08,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,MDF,MDF,2003-03-17,2003-03-17,
s013,550303f9273a39033bab36df,Szászfalvi László,"","","",laszlo.szaszfalvi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36df/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s013,37,MDF,MDF,2002-10-24,2002-10-24,
r315,550303f9273a39033bab36e1,Dr. Rubovszky György,"","","",gyorgy.rubovszky@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36e1/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r315,37,Fidesz,Fidesz,2003-06-16,2006-05-15,
l001,550303f9273a39033bab36e3,Dr. Latorcai János,"","","",janos.latorcai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303f9273a39033bab36e3/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l001,37,Fidesz,Fidesz,2002-05-15,2006-05-15,
h007,550303fa273a39033bab36e5,Harrach Péter,"","","",peter.harrach@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303fa273a39033bab36e5/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h007,37,Fidesz,Fidesz,2002-05-15,2006-05-15,
h007,550303fa273a39033bab36e5,Harrach Péter,"","","",peter.harrach@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303fa273a39033bab36e5/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h007,37,Fidesz,Fidesz,2002-06-26,2006-05-15,
w002,559304f2273a3957ba00a309,Warvasovszky Tihamér,"","","","",http://files.parldata.eu/hu/orszaggyules/people/559304f2273a3957ba00a309/image.8.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=w002,37,MSZP,MSZP,2002-05-15,2006-05-15,
w002,559304f2273a3957ba00a309,Warvasovszky Tihamér,"","","","",http://files.parldata.eu/hu/orszaggyules/people/559304f2273a3957ba00a309/image.8.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=w002,37,MSZP,MSZP,2005-09-19,2005-09-20,
b022,550303be273a39033bab34f9,Balczó Zoltán,Balczó,"","","",http://files.parldata.eu/hu/orszaggyules/people/550303be273a39033bab34f9/image.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b022,36,MIÉP,MIÉP,1998-06-18,2002-05-14,"Balczó, Zoltán"
g363,550303be273a39033bab34fd,Glattfelder Béla,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303be273a39033bab34fd/image.15.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g363,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
d003,550303be273a39033bab3503,Domokos László,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303be273a39033bab3503/image.11.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=d003,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
d003,550303be273a39033bab3503,Domokos László,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303be273a39033bab3503/image.11.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=d003,36,Fidesz,Fidesz,1998-11-30,2002-05-14,
a302,550303c0273a39033bab3511,Dr. Áder János,Áder,"",Dr.,"",http://files.parldata.eu/hu/orszaggyules/people/550303c0273a39033bab3511/image.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a302,36,Fidesz,Fidesz,1998-06-18,2002-05-14,"Áder, János"
z004,550303c8273a39033bab3559,Zsigó Róbert,"","","",robert.zsigo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303c8273a39033bab3559/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=z004,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
k382,550303c9273a39033bab3561,Kiss Péter,Kiss,"","","",http://files.parldata.eu/hu/orszaggyules/people/550303c9273a39033bab3561/image.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k382,36,MSZP,MSZP,1998-06-18,2000-12-31,"Kiss, Péter"
l008,550303c9273a39033bab3565,Lasztovicza Jenő,Lasztovicza,"","","",http://files.parldata.eu/hu/orszaggyules/people/550303c9273a39033bab3565/image.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l008,36,Fidesz,Fidesz,1998-06-18,2002-05-14,"Lasztovicza, Jenő"
v008,550303ca273a39033bab3569,Dr. Vitányi István,"","","",istvan.vitanyi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ca273a39033bab3569/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v008,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
v331,550303cc273a39033bab3581,Varga Mihály,"","","",mihaly.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303cc273a39033bab3581/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v331,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
n004,550303cd273a39033bab3589,V. Németh Zsolt,"","","",zsolt.vnemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303cd273a39033bab3589/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n004,36,MDF,MDF,1998-06-18,2002-05-14,
n004,550303cd273a39033bab3589,V. Németh Zsolt,"","","",zsolt.vnemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303cd273a39033bab3589/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n004,36,MDF,MDF,1998-09-21,2002-05-14,
t002,550303cf273a39033bab3599,Tállai András,"","","",andras.tallai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303cf273a39033bab3599/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t002,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
r005,550303d0273a39033bab35a3,Révész Máriusz,"","","",mariusz.revesz@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d0273a39033bab35a3/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r005,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
p009,550303d1273a39033bab35a7,Potápi Árpád János,"","","",arpad.potapi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d1273a39033bab35a7/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p009,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
s012,550303d2273a39033bab35b3,Dr. Simon Miklós,"","","",miklos.simon@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d2273a39033bab35b3/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s012,36,FKGP,FKGP,1998-06-18,2002-05-14,
p012,550303d3273a39033bab35b7,Dr. Pósán László,"","","",laszlo.posan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d3273a39033bab35b7/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p012,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
p006,550303d3273a39033bab35b9,Pogácsás Tibor,"","","",tibor.pogacsas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d3273a39033bab35b9/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p006,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
o320,550303d3273a39033bab35bb,Orbán Viktor,"","","",viktor.orban@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d3273a39033bab35bb/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=o320,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
k012,550303d5273a39033bab35c7,Dr. Kerényi János,"","","",janos.kerenyi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d5273a39033bab35c7/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k012,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
h004,550303d6273a39033bab35cf,Halász János,"","","",janos.halasz@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d6273a39033bab35cf/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h004,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
h004,550303d6273a39033bab35cf,Halász János,"","","",janos.halasz@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d6273a39033bab35cf/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h004,36,Fidesz,Fidesz,2000-02-17,2001-12-31,
h366,550303d7273a39033bab35d9,Horváth László,"","","",laszlo.horvath@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d7273a39033bab35d9/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h366,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
h366,550303d7273a39033bab35d9,Horváth László,"","","",laszlo.horvath@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d7273a39033bab35d9/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h366,36,Fidesz,Fidesz,2000-11-21,2002-05-14,
h003,550303d7273a39033bab35db,Hadházy Sándor,"","","",sandor.hadhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d7273a39033bab35db/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h003,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
f002,550303d8273a39033bab35e1,Dr. Fazekas Sándor,"","","",sandor.fazekas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d8273a39033bab35e1/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f002,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
f002,550303d8273a39033bab35e1,Dr. Fazekas Sándor,"","","",sandor.fazekas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d8273a39033bab35e1/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f002,36,Fidesz,Fidesz,1998-09-08,2002-05-14,
f001,550303d8273a39033bab35e3,Farkas Sándor,"","","",sandor.farkas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d8273a39033bab35e3/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f001,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
f006,550303d8273a39033bab35e5,Dr. Fónagy János,"","","",janos.fonagy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d8273a39033bab35e5/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f006,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
c003,550303db273a39033bab35ff,Czerván György,"","","",gyorgy.czervan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35ff/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c003,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
b013,550303dc273a39033bab3609,Becsó Zsolt,"","","",zsolt.becso@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3609/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b013,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
t004,550303dc273a39033bab360b,Dr. Turi-Kovács Béla,"","","",bela.turi.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab360b/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t004,36,FKGP,FKGP,1998-06-18,2002-05-14,
t004,550303dc273a39033bab360b,Dr. Turi-Kovács Béla,"","","",bela.turi.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab360b/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t004,36,FKGP,FKGP,1998-09-08,2000-11-30,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,36,Fidesz,Fidesz,1998-09-08,2002-05-14,
n322,550303de273a39033bab3617,Németh Zsolt,"","","",zsolt.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3617/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n322,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
p003,550303de273a39033bab361b,Pánczél Károly,"","","",karoly.panczel@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p003,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,36,Fidesz,Fidesz,2001-04-17,2002-05-14,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,36,Fidesz,Fidesz,2000-02-17,2002-05-14,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,36,Fidesz,Fidesz,1998-06-18,2002-05-14,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,36,MDF,MDF,1998-06-18,2002-05-14,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,36,MDF,MDF,2000-02-08,2002-05-14,
