end_date,election_list,id,birth_date,start_date,name,source,group,area,gender,term,email,area_id,image
"",PARTITO DEMOCRATICO,306302,1962-12-17,"",IACONO Maria,http://www.camera.it/leg17/29?shadow_deputato=306302&idpersona=306302&idlegislatura=17,PARTITO DEMOCRATICO,SICILIA 1,female,17,IACONO_M@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/302/original_d306302.jpg
"",SINISTRA ECOLOGIA LIBERTA',306304,1982-11-19,"",PALAZZOTTO Erasmo,http://www.camera.it/leg17/29?shadow_deputato=306304&idpersona=306304&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',SICILIA 1,male,17,PALAZZOTTO_E@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/304/original_d306304.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',306306,1979-03-14,"",BOSCO Antonino,http://www.camera.it/leg17/29?shadow_deputato=306306&idpersona=306306&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SICILIA 1,male,17,BOSCO_A@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/306/original_d306306.jpg
"",IL POPOLO DELLA LIBERTA',306306,1979-03-14,2013-11-18,BOSCO Antonino,http://www.camera.it/leg17/29?shadow_deputato=306306&idpersona=306306&idlegislatura=17,AREA POPOLARE (NCD-UDC),SICILIA 1,male,17,BOSCO_A@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/306/original_d306306.jpg
"",PARTITO DEMOCRATICO,306308,1964-05-10,"",AMODDIO Sofia,http://www.camera.it/leg17/29?shadow_deputato=306308&idpersona=306308&idlegislatura=17,PARTITO DEMOCRATICO,SICILIA 2,female,17,AMODDIO_S@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/308/original_d306308.jpg
2013-04-03,FRATELLI D'ITALIA,306310,1971-08-04,"",MAIETTA Pasquale,http://www.camera.it/leg17/29?shadow_deputato=306310&idpersona=306310&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 2,male,17,MAIETTA_P@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/310/original_d306310.jpg
"",FRATELLI D'ITALIA,306310,1971-08-04,2013-04-03,MAIETTA Pasquale,http://www.camera.it/leg17/29?shadow_deputato=306310&idpersona=306310&idlegislatura=17,FRATELLI D'ITALIA-ALLEANZA NAZIONALE,LAZIO 2,male,17,MAIETTA_P@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/310/original_d306310.jpg
"",SINISTRA ECOLOGIA LIBERTA',306521,1956-03-26,2013-04-17,ZARATTI Filiberto,http://www.camera.it/leg17/29?shadow_deputato=306521&idpersona=306521&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',LAZIO 1,male,17,ZARATTI_F@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/521/original_d306521.jpg
"",SINISTRA ECOLOGIA LIBERTA',306523,1943-07-09,2013-04-17,SANNICANDRO Arcangelo,http://www.camera.it/leg17/29?shadow_deputato=306523&idpersona=306523&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',PUGLIA,male,17,SANNICANDRO_A@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/523/original_d306523.jpg
"",LEGA NORD,306582,1979-01-06,2013-06-06,GUIDESI Guido,http://www.camera.it/leg17/29?shadow_deputato=306582&idpersona=306582&idlegislatura=17,LEGA NORD E AUTONOMIE - LEGA DEI POPOLI - NOI CON SALVINI,LOMBARDIA 3,male,17,GUIDESI_G@CAMERA.IT,V,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/582/original_d306582.jpg
"",PARTITO DEMOCRATICO,306601,1964-05-12,2013-08-08,DI STEFANO Marco,http://www.camera.it/leg17/29?shadow_deputato=306601&idpersona=306601&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,DISTEFANO_MARCO@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/601/original_d306601.jpg
2015-11-19,IL POPOLO DELLA LIBERTA',306681,1969-08-25,2014-06-25,CIRACI' Nicola,http://www.camera.it/leg17/29?shadow_deputato=306681&idpersona=306681&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,PUGLIA,male,17,CIRACI_N@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/681/original_d306681.jpg
"",IL POPOLO DELLA LIBERTA',306681,1969-08-25,2015-11-19,CIRACI' Nicola,http://www.camera.it/leg17/29?shadow_deputato=306681&idpersona=306681&idlegislatura=17,MISTO - CONSERVATORI E RIFORMISTI,PUGLIA,male,17,CIRACI_N@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/681/original_d306681.jpg
"","",306683,"","",MINNUCCI Emiliano,http://www.camera.it/leg17/29?shadow_deputato=306683&idpersona=306683&idlegislatura=17,,"",male,17,"","",http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/683/original_d306683.jpg
"",PARTITO DEMOCRATICO,306683,1974-08-10,2014-06-25,MINNUCCI Emiliano,http://www.camera.it/leg17/29?shadow_deputato=306683&idpersona=306683&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,MINNUCCI_E@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/683/original_d306683.jpg
"",PARTITO DEMOCRATICO,306685,1957-02-25,2014-06-25,ROMANINI Giuseppe,http://www.camera.it/leg17/29?shadow_deputato=306685&idpersona=306685&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,male,17,ROMANINI_G@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/685/original_d306685.jpg
"","",306687,"","",CAMANI Vanessa,http://www.camera.it/leg17/29?shadow_deputato=306687&idpersona=306687&idlegislatura=17,,"",female,17,"","",http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/687/original_d306687.jpg
"",PARTITO DEMOCRATICO,306687,1976-09-15,2014-06-25,CAMANI Vanessa,http://www.camera.it/leg17/29?shadow_deputato=306687&idpersona=306687&idlegislatura=17,PARTITO DEMOCRATICO,VENETO 1,female,17,CAMANI_V@CAMERA.IT,VII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/687/original_d306687.jpg
"",PARTITO DEMOCRATICO,306689,1955-04-20,2014-06-25,PRINA Francesco,http://www.camera.it/leg17/29?shadow_deputato=306689&idpersona=306689&idlegislatura=17,PARTITO DEMOCRATICO,LOMBARDIA 1,male,17,PRINA_F@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/689/original_d306689.jpg
"",PARTITO DEMOCRATICO,306691,1963-05-12,2014-06-25,SGAMBATO Camilla,http://www.camera.it/leg17/29?shadow_deputato=306691&idpersona=306691&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 2,female,17,SGAMBATO_C@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/691/original_d306691.jpg
"",PARTITO DEMOCRATICO,306721,1955-11-09,2014-07-09,BECATTINI Lorenzo,http://www.camera.it/leg17/29?shadow_deputato=306721&idpersona=306721&idlegislatura=17,PARTITO DEMOCRATICO,TOSCANA,male,17,BECATTINI_L@CAMERA.IT,XII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/721/original_d306721.jpg
"",PARTITO DEMOCRATICO,306723,1956-06-29,2014-07-09,MASSA Federico,http://www.camera.it/leg17/29?shadow_deputato=306723&idpersona=306723&idlegislatura=17,PARTITO DEMOCRATICO,PUGLIA,male,17,MASSA_F@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/723/original_d306723.jpg
2015-07-27,SCELTA CIVICA CON MONTI PER L'ITALIA,306741,1965-07-20,2014-09-29,FALCONE Giovanni,http://www.camera.it/leg17/29?shadow_deputato=306741&idpersona=306741&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,PIEMONTE 2,male,17,FALCONE_G@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/741/original_d306741.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,306741,1965-07-20,2015-07-27,FALCONE Giovanni,http://www.camera.it/leg17/29?shadow_deputato=306741&idpersona=306741&idlegislatura=17,PARTITO DEMOCRATICO,PIEMONTE 2,male,17,FALCONE_G@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/741/original_d306741.jpg
2015-11-19,IL POPOLO DELLA LIBERTA',306743,1975-09-27,2014-09-30,ALTIERI Trifone,http://www.camera.it/leg17/29?shadow_deputato=306743&idpersona=306743&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,PUGLIA,male,17,ALTIERI_T@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/743/original_d306743.jpg
"",IL POPOLO DELLA LIBERTA',306743,1975-09-27,2015-11-19,ALTIERI Trifone,http://www.camera.it/leg17/29?shadow_deputato=306743&idpersona=306743&idlegislatura=17,MISTO - CONSERVATORI E RIFORMISTI,PUGLIA,male,17,ALTIERI_T@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/743/original_d306743.jpg
"",PARTITO DEMOCRATICO,306781,1969-09-18,2014-10-07,FUSILLI Gianluca,http://www.camera.it/leg17/29?shadow_deputato=306781&idpersona=306781&idlegislatura=17,PARTITO DEMOCRATICO,ABRUZZO,male,17,FUSILLI_G@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/781/original_d306781.jpg
"",PARTITO DEMOCRATICO,306821,1963-10-15,2014-10-30,BERGONZI Marco,http://www.camera.it/leg17/29?shadow_deputato=306821&idpersona=306821&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,male,17,BERGONZI_M@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/821/original_d306821.jpg
"",PARTITO DEMOCRATICO,306841,1960-08-08,2015-01-12,BOLDRINI Paola,http://www.camera.it/leg17/29?shadow_deputato=306841&idpersona=306841&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,female,17,BOLDRINI_PAOLA@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/841/original_d306841.jpg
2015-11-17,PARTITO DEMOCRATICO,306861,1975-01-12,2015-07-01,MAESTRI Andrea,http://www.camera.it/leg17/29?shadow_deputato=306861&idpersona=306861&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,EMILIA-ROMAGNA,male,17,MAESTRI_A@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/861/original_d306861.jpg
"",PARTITO DEMOCRATICO,306861,1975-01-12,2015-11-17,MAESTRI Andrea,http://www.camera.it/leg17/29?shadow_deputato=306861&idpersona=306861&idlegislatura=17,MISTO - ALTERNATIVA LIBERA-POSSIBILE,EMILIA-ROMAGNA,male,17,MAESTRI_A@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/861/original_d306861.jpg
2015-11-17,PARTITO DEMOCRATICO,306881,1978-01-31,2015-07-25,BRIGNONE Beatrice,http://www.camera.it/leg17/29?shadow_deputato=306881&idpersona=306881&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,MARCHE,female,17,BRIGNONE_B@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/881/original_d306881.jpg
"",PARTITO DEMOCRATICO,306881,1978-01-31,2015-11-17,BRIGNONE Beatrice,http://www.camera.it/leg17/29?shadow_deputato=306881&idpersona=306881&idlegislatura=17,MISTO - ALTERNATIVA LIBERA-POSSIBILE,MARCHE,female,17,BRIGNONE_B@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/881/original_d306881.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,306883,1974-07-05,2015-07-27,PALLADINO Giovanni,http://www.camera.it/leg17/29?shadow_deputato=306883&idpersona=306883&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,CAMPANIA 1,male,17,PALLADINO_G@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/883/original_d306883.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,306921,1960-08-25,2015-09-17,BARADELLO Maurizio,http://www.camera.it/leg17/29?shadow_deputato=306921&idpersona=306921&idlegislatura=17,DEMOCRAZIA SOLIDALE - CENTRO DEMOCRATICO,PIEMONTE 1,male,17,BARADELLO_M@CAMERA.IT,I,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/921/original_d306921.jpg
"",LEGA NORD,32460,1941-09-19,"",BOSSI Umberto,http://www.camera.it/leg17/29?shadow_deputato=32460&idpersona=32460&idlegislatura=17,LEGA NORD E AUTONOMIE - LEGA DEI POPOLI - NOI CON SALVINI,LOMBARDIA 2,male,17,BOSSI_U@CAMERA.IT,IV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/032/460/original_d32460.jpg
"",PARTITO DEMOCRATICO,32910,1953-09-29,"",DEL BASSO DE CARO Umberto,http://www.camera.it/leg17/29?shadow_deputato=32910&idpersona=32910&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 2,male,17,DELBASSO_U@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/032/910/original_d32910.jpg
2014-06-23,SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,"",FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,SINISTRA ECOLOGIA LIBERTA',LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
2014-07-07,SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,2014-06-23,FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
2014-11-17,SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,2014-07-07,FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,MISTO - LIBERTA' E DIRITTI - SOCIALISTI EUROPEI (LED),LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
2014-11-20,SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,2014-11-17,FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
2015-11-06,SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,2014-11-20,FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,MISTO - PARTITO SOCIALISTA ITALIANO (PSI) - LIBERALI PER L'ITALIA (PLI),LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
"",SINISTRA ECOLOGIA LIBERTA',33040,1957-04-15,2015-11-06,FAVA Claudio,http://www.camera.it/leg17/29?shadow_deputato=33040&idpersona=33040&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',LOMBARDIA 1,male,17,FAVA_CLAUDIO@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg
2013-04-03,FRATELLI D'ITALIA,33410,1947-07-18,"",LA RUSSA Ignazio,http://www.camera.it/leg17/29?shadow_deputato=33410&idpersona=33410&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,PUGLIA,male,17,LARUSSA_I@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/410/original_d33410.jpg
"",FRATELLI D'ITALIA,33410,1947-07-18,2013-04-03,LA RUSSA Ignazio,http://www.camera.it/leg17/29?shadow_deputato=33410&idpersona=33410&idlegislatura=17,FRATELLI D'ITALIA-ALLEANZA NAZIONALE,PUGLIA,male,17,LARUSSA_I@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/410/original_d33410.jpg
"",SINISTRA ECOLOGIA LIBERTA',33730,1954-10-30,"",MELILLA Gianni,http://www.camera.it/leg17/29?shadow_deputato=33730&idpersona=33730&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',ABRUZZO,male,17,MELILLA_G@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/730/original_d33730.jpg
"",PARTITO DEMOCRATICO,34180,1947-09-30,"",POLLASTRINI Barbara,http://www.camera.it/leg17/29?shadow_deputato=34180&idpersona=34180&idlegislatura=17,PARTITO DEMOCRATICO,LOMBARDIA 1,female,17,POLLASTRINI_B@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/180/original_d34180.jpg
2013-03-21,CENTRO DEMOCRATICO,34580,1946-08-27,"",TABACCI Bruno,http://www.camera.it/leg17/29?shadow_deputato=34580&idpersona=34580&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,TOSCANA,male,17,TABACCI_B@CAMERA.IT,XII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/580/original_d34580.jpg
2014-11-19,CENTRO DEMOCRATICO,34580,1946-08-27,2013-03-21,TABACCI Bruno,http://www.camera.it/leg17/29?shadow_deputato=34580&idpersona=34580&idlegislatura=17,MISTO - CENTRO DEMOCRATICO,TOSCANA,male,17,TABACCI_B@CAMERA.IT,XII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/580/original_d34580.jpg
"",CENTRO DEMOCRATICO,34580,1946-08-27,2014-11-19,TABACCI Bruno,http://www.camera.it/leg17/29?shadow_deputato=34580&idpersona=34580&idlegislatura=17,DEMOCRAZIA SOLIDALE - CENTRO DEMOCRATICO,TOSCANA,male,17,TABACCI_B@CAMERA.IT,XII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/580/original_d34580.jpg
2013-04-16,SINISTRA ECOLOGIA LIBERTA',34690,1958-08-26,"",VENDOLA Nichi,http://www.camera.it/leg17/29?shadow_deputato=34690&idpersona=34690&idlegislatura=17,SINISTRA ECOLOGIA LIBERTA',PUGLIA,male,17,"",XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/690/original_d34690.jpg
"",IL POPOLO DELLA LIBERTA',34730,1960-11-12,"",VITO Elio,http://www.camera.it/leg17/29?shadow_deputato=34730&idpersona=34730&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,PIEMONTE 2,male,17,VITO_E@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/730/original_d34730.jpg
"",PARTITO DEMOCRATICO,34810,1957-08-11,"",GUERRA Mauro,http://www.camera.it/leg17/29?shadow_deputato=34810&idpersona=34810&idlegislatura=17,PARTITO DEMOCRATICO,LOMBARDIA 2,male,17,GUERRA_M@CAMERA.IT,IV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/810/original_d34810.jpg
2013-12-10,UNIONE DI CENTRO,34960,1954-05-11,"",ADORNATO Ferdinando,http://www.camera.it/leg17/29?shadow_deputato=34960&idpersona=34960&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,SICILIA 1,male,17,ADORNATO_F@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/960/original_d34960.jpg
2014-12-16,UNIONE DI CENTRO,34960,1954-05-11,2013-12-10,ADORNATO Ferdinando,http://www.camera.it/leg17/29?shadow_deputato=34960&idpersona=34960&idlegislatura=17,PER L'ITALIA - CENTRO DEMOCRATICO,SICILIA 1,male,17,ADORNATO_F@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/960/original_d34960.jpg
"",UNIONE DI CENTRO,34960,1954-05-11,2014-12-16,ADORNATO Ferdinando,http://www.camera.it/leg17/29?shadow_deputato=34960&idpersona=34960&idlegislatura=17,AREA POPOLARE (NCD-UDC),SICILIA 1,male,17,ADORNATO_F@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/960/original_d34960.jpg
"",PARTITO DEMOCRATICO,35030,1958-05-11,"",AMICI Sesa,http://www.camera.it/leg17/29?shadow_deputato=35030&idpersona=35030&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 2,female,17,AMICI_M@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/035/030/original_d35030.jpg
"",PARTITO DEMOCRATICO,35410,1951-02-12,"",BINDI Rosy,http://www.camera.it/leg17/29?shadow_deputato=35410&idpersona=35410&idlegislatura=17,PARTITO DEMOCRATICO,CALABRIA,female,17,BINDI_R@CAMERA.IT,XXIII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/035/410/original_d35410.jpg
