id,name__ko,name,wikipedia__ko,original_wikiname,name__zh,birth_date,name__en,gender,occupation,family_name,name__ja,wikipedia__en,name__pt,name__fr,name__nl,wikipedia__ja,wikipedia__pt,wikipedia__zh,twitter,name__en_ca,name__en_gb,name__es,name__hu,name__zh_hant,name__zh_cn,name__it,image,identifier__IMDB,identifier__KMDb,name__de,given_name,identifier__kinopoisk,name__sv,name__fa,name__nb,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__no,wikipedia__sv,identifier__freebase,name__zh_hans,name__zh_tw,name__ca,name__oc,name__ru,name__lt,name__vi,name__id,name__mg,name__ar,name__th,wikipedia__ar,wikipedia__commons,wikipedia__id,wikipedia__it,wikipedia__kowikiquote,wikipedia__kowikisource,wikipedia__lt,wikipedia__mg,wikipedia__ru,wikipedia__ruwikinews,wikipedia__th,wikipedia__vi,name__yue,name__zh_hk,name__zh_mo,name__zh_my,name__zh_sg,name__kana,identifier__VIAF,identifier__LCAuth,identifier__SUDOC,website,facebook,name__eo,wikipedia__eo,wikipedia__simple,identifier__NDL,identifier__FAST,death_date,name__pl,wikipedia__pl,name__tr,instagram,name__ka,name__he,name__bg,name__bn,name__cs,name__cy,name__da,name__de_ch,name__fi,name__lb,name__lv,name__ml,name__mn,name__ms,name__my,name__pt_br,name__ro,name__sco,name__sh,name__sr,name__uk,name__xmf,name__yo,name__nn,name__la,name__tl,name__mr,name__et,name__az,name__hr,name__kk,name__af,name__fo,name__io,name__nan,name__arz,name__sgs,name__hy,name__el,name__qu,name__hak,name__ne,name__cdo,name__ast,name__sk,name__wuu,name__ie,name__eu,name__ga,wikipedia__af,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__bat_smg,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__cdo,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__et,wikipedia__fi,wikipedia__fo,wikipedia__ga,wikipedia__hak,wikipedia__he,wikipedia__hu,wikipedia__hy,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__kk,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__ml,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__plwikiquote,wikipedia__qu,wikipedia__ro,wikipedia__sco,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__wuu,wikipedia__xmf,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikiquote,identifier__GND,name__gl,name__bcl,wikipedia__bcl,wikipedia__gl,weblog,wikipedia__oc,identifier__CiNii,identifier__google_knowledge,identifier__ISNI,wikipedia__bi,name__bi,identifier__nyt_topic,wikipedia__cawikiquote,wikipedia__mai,name__mai,wikipedia__hi,wikipedia__ur,name__hi,name__ur,wikipedia__arwikinews,identifier__quora,wikipedia__eu,name__mk,name__or,name__br,wikipedia__br,wikipedia__be,wikipedia__bewikiquote,name__be,name__an,name__ext,wikipedia__ky,name__ky,wikipedia__pnb,wikipedia__enwikiquote,wikipedia__ta,name__pnb,wikipedia__uz,name__ta,name__uz,identifier__Britannica,wikipedia__is,identifier__BIBSYS,wikipedia__hr,name__is,wikipedia__tt,identifier__NLP,name__tt,identifier__GNC,identifier__NTA,name__pam,wikipedia__bs,wikipedia__enwikinews,name__bs,wikipedia__an,identifier__CSPAN,identifier__GTAA,wikipedia__enwikisource,name__ace,name__min,name__jv,name__su,name__map_bms,name__bjn,name__gor,name__bug,name__tet,identifier__Munzinger,wikipedia__ukwikisource,name__sl
Q24000767,강효상,강효상,강효상,강효상,,1961-03-01,Khang Hyo-shang,male,politician,,,,,,Khang Hyo-shang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000768,채이배,채이배,채이배,채이배,,1975-01-02,Chae Yi-bai,male,politician,,,,,,Chae Yi-bai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000769,전희경,전희경,전희경,전희경,,1975-10-09,Jun Hee-kyung,female,politician,Jeon,,,,,Jun Hee-kyung,,,,,,,,,,,,,,,,Hee-kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000770,유민봉,유민봉,유민봉,유민봉,,1958-01-09,You Min-bong,male,politician,,,,,,You Min-bong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000771,김삼화,김삼화,김삼화,김삼화,,1962-08-01,Kim Sam-hwa,female,politician,,,,,,Kim Sam-hwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000772,김중로,김중로,김중로,김중로,,1950-10-27,Kim Joong-ro,male,politician,,,,,,Kim Joong-ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000773,장정숙,장정숙,장정숙,장정숙,,1952-01-17,Chang Jung-sook,female,politician,Jang,,,,,Chang Jung-sook,,,,,,,,,,,,,,,,Jung-sook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000774,김순례,김순례,김순례,김순례,,1955-06-27,Kim Soon-rye,female,politician,,,,,,Kim Soon-rye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000775,윤소하,윤소하,윤소하,윤소하,,1961-09-10,Youn So-ha,male,politician,,,,,,Youn So-ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24000776,추혜선,추혜선,추혜선,추혜선,,1971-01-15,Chu Hye-seon,female,politician,,,,,,Chu Hye-seon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856148,오세정,오세정,오세정 (교수),오세정 (교수),,1953-02-17,Oh Se-jung,male,politician,,,,,,Oh Se-jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856266,이종명,이종명,이종명 (1959년),이종명 (1959년),,1959-08-08,Lee Jong-myeong,male,politician,,,,,,Lee Jong-myeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856298,최명길,최명길,최명길 (1961년),최명길 (1961년),崔明吉,1961-03-19,Choi Myung-ghil,male,politician,,,,,,Choi Myung-ghil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856300,황희,황희,황희 (1967년),황희 (1967년),,1967-07-28,Hwang Hee,male,politician,,黄熙,,,,Hwang Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856311,김영호,김영호,김영호 (1967년),김영호 (1967년),,1967-09-13,Kim Young-ho,male,politician,Kim,金映豪,,,,Kim Young-ho,,,,,,,,,,,,,,,,Young-ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856313,최인호,최인호,최인호 (1966년),최인호 (1966년),,1966-10-15,Choi In-ho,,politician,,,,,,Choi In-ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856314,이훈,이훈,이훈 (1965년),이훈 (1965년),,1965-09-06,Lee Hoon,male,politician,,,,,,Lee Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856315,박정,박정,박정 (교육인),박정 (교육인),,1962-11-19,Park Jeung,male,politician,,,,,,Park Jeung,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/박정.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856316,김성원,김성원,김성원 (정치인),김성원 (정치인),,1973-10-15,Kim Sung-won,,politician,Kim,金成願,,,,Kim Sung-won,,,,,,,,,,,,,,,,Sung-won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856317,이정미,이정미,이정미 (정치인),이정미 (정치인),李貞味,1966-02-07,Lee Jeongmi,female,politician,,,Lee Jeong-mi,,,Lee Jeongmi,,,,jinbo27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856318,김병욱,김병욱,김병욱 (정치인),김병욱 (정치인),,1965-04-15,Kim Byung-wook,,politician,Kim,,,,,Kim Byung-wook,,,,,,,,,,,,,,,,Byung-wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856319,김종훈,김종훈,김종훈 (정치인),김종훈 (1964년),,1964-07-03,Kim Jonghoon,,politician,Kim,,,,,Kim Jonghoon,,,,,,,,,,,,,,,,Jong-hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856324,신창현,신창현,신창현 (정치인),신창현 (정치인),,1953-06-27,Shin Chang-hyun,male,politician,,,,,,Shin Chang-hyun,,,,,,,,,,,,,,,,Shin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856325,김정우,김정우,김정우 (1968년),김정우 (1968년),,1968-06-18,Kim Chung-woo,,politician,Kim,,,,,Kim Chung-woo,,,,,,,,,,,,,,,,Jung-woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856326,김영진,김영진,김영진 (1967년),김영진 (1967년),,1967-09-10,Kim Young-jin,male,politician,Kim,,,,,Kim Young-jin,,,,,,,,,,,,,,,,Young-jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856340,신보라,신보라,신보라 (정치인),신보라 (정치인),,1983-01-07,Shin Bo-ra,female,politician,Shin,,,,,Shin Bo-ra,,,,,,,,,,,,,,,,Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856342,서형수,서형수,서형수 (1957년),서형수 (1957년),,,Seo Hyung-soo,male,politician,,,,,,Seo Hyung-soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856343,이용호,이용호,이용호 (1960년),이용호 (1960년),,1960-03-20,Lee Yong-ho,male,journalist,Lee,,,,,Lee Yong-ho,,,,,,,,,,,,,,,,Yong-ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856344,김광수,김광수,김광수 (1958년),김광수 (1958년),,1958-06-11,Kim Kwang-soo,male,politician,Kim,,,,,Kim Kwang-soo,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3a/김광수.jpg,,,,Kwang-su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856345,김종민,김종민,김종민 (1964년),김종민 (1964년),,1964-05-12,Kim Jong-min,male,politician,,,,,,Kim Jong-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856352,이철규,이철규,이철규 (1957년),이철규 (1957년),,1957-09-20,Lee Chul-gyu,male,politician,,,,,,Lee Chul-gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856354,이용주,이용주,이용주 (1968년),이용주 (1968년),李勇周,1968-06-14,Lee Yong-ju,male,politician,,,,,,Lee Yong-ju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856356,윤영일,윤영일,윤영일,윤영일,,1957-11-04,Yoon Young-il,male,politician,,,,,,Yoon Young-il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856357,이만희,이만희,이만희 (정치인),이만희 (정치인),李晚熙,1963-12-11,Lee Man-hee,male,politician,Lee,,,,,Lee Man-hee,,,,,,,,,,,,,,,,Man-hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856358,최경환,최경환,최경환 (1959년),최경환 (1959년),,,Choi Gyung-hwan,,politician,Choi,,,,,Choi Gyung-hwan,,,,,,,,,,,,,,,,Kyung-hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856359,이태규,이태규,이태규 (1964년),이태규 (1964년),,1964-03-22,Lee Tae-kyu,male,politician,,,,,,Lee Tae-kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856366,김종회,김종회,김종회 (1965년),김종회 (1965년),,1965-08-24,Kim Jong-hoe,,politician,,,,,,Kim Jong-hoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24856389,이동섭,이동섭,이동섭 (1956년),이동섭 (1956년),,1956-11-07,Lee Dong-sup,,politician,,,,,,Lee Dong-sup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
