id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf
william_nyallau_badak,William Nyallau Badak,Sarawak,"Lubok Antu, Sarawak",P203-12,http://en.wikipedia.org/wiki/William_Nyallau_Badak,William Nyallau Badak,PRS,Parti Rakyat Sarawak,12,,Barisan Nasional,BN,William Nyallau Badak,,male,,,,,,,,,William,,,,,,,,,,,,
douglas_uggah_embas,Douglas Uggah Embas,Sarawak,"Betong, Sarawak",P204-12,http://en.wikipedia.org/wiki/Douglas_Uggah_Embas,Douglas Uggah Embas,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Douglas Uggah Embas,,male,,,,,,,,/m/0bs2wm0,Douglas,,,,,,,,,,,,
jelaing_mersat,Jelaing Mersat,Sarawak,"Saratok, Sarawak",P205-12,http://en.wikipedia.org/wiki/Jelaing_Mersat,Jelaing Mersat,SPDP,Sarawak Progressive Democratic Party,12,,Barisan Nasional,BN,Jelaing Mersat,,male,,,,,,1948-12-31,,/m/0bs7h5m,,,,,,,,,,,,,
norah_abdul_rahman,Norah Abdul Rahman,Sarawak,"Tanjong Manis, Sarawak",P206-12,http://en.wikipedia.org/wiki/Norah_Abdul_Rahman,Norah Abdul Rahman,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Norah Abdul Rahman,,female,,,,,,,,,Norah,,,,,,,,,,,,
wahab_dolah,Wahab Dolah,Sarawak,"Igan, Sarawak",P207-12,http://en.wikipedia.org/wiki/Wahab_Dolah,Wahab Dolah,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Wahab Dolah,,male,,,,,,,,/m/0bs4mp2,,,,,,,,,,,,,
ding_kuong_hiing,Ding Kuong Hiing,Sarawak,"Sarikei, Sarawak",P208-12,http://en.wikipedia.org/wiki/Ding_Kuong_Hiing,Ding Kuong Hiing,SUPP,Sarawak United Peoples' Party,12,,Barisan Nasional,BN,Ding Kuong Hiing,,male,,,,,,,,,,,,,,,,,,,,,
joseph_salang_gandum,Joseph Salang Gandum,Sarawak,"Julau, Sarawak",P209-12,http://en.wikipedia.org/wiki/Joseph_Salang_Gandum,Joseph Salang Gandum,PRS,Parti Rakyat Sarawak,12,,Barisan Nasional,BN,Joseph Salang Gandum,,male,,,,,,,,/m/0bs1_d1,Joseph,,,,,,,,,,,,
aaron_ago_dagang,Aaron Ago Dagang,Sarawak,"Kanowit, Sarawak",P210-12,http://en.wikipedia.org/wiki/Aaron_Ago_Dagang,Aaron Ago Dagang,PRS,Parti Rakyat Sarawak,12,,Barisan Nasional,BN,Aaron Ago Dagang,,male,,,,,,,,/m/0bs464k,Aaron,,,,,,,,,,,,
tiong_thai_king,Tiong Thai King,Sarawak,"Lanang, Sarawak",P211-12,http://en.wikipedia.org/wiki/Tiong_Thai_King,Tiong Thai King,SUPP,Sarawak United Peoples' Party,12,,Barisan Nasional,BN,Tiong Thai King,,male,,,,,,,,,,,,,,,,,,,,,
wong_ho_leng,Wong Ho Leng,Sarawak,"Sibu, Sarawak",P212-12,http://en.wikipedia.org/wiki/Wong_Ho_Leng,Wong Ho Leng,DAP,Democratic Action Party,12,,Pakatan Rakyat,PR,Wong Ho Leng,,male,,173949308,,,,1959-12-21,2014-06-21,/m/0bwm7zg,,,,,Huang,,,,,,,,
leo_michael_toyad,Leo Michael Toyad,Sarawak,"Mukah, Sarawak",P213-12,http://en.wikipedia.org/wiki/Leo_Michael_Toyad,Leo Michael Toyad,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Leo Michael Toyad,,male,,,,,,1950-04-11,,/m/0bs6cpn,Leo,,,,,,,,,,,,
joseph_entulu_belaun,Joseph Entulu Belaun,Sarawak,"Selangau, Sarawak",P214-12,http://en.wikipedia.org/wiki/Joseph_Entulu_Belaun,Joseph Entulu Belaun,PRS,Parti Rakyat Sarawak,12,,Barisan Nasional,BN,Joseph Entulu Belaun,,male,,,,,,,,/m/0brzc33,Joseph,,,,,,,,,,,,
alexander_nanta_linggi,Alexander Nanta Linggi,Sarawak,"Kapit, Sarawak",P215-12,http://en.wikipedia.org/wiki/Alexander_Nanta_Linggi,Alexander Nanta Linggi,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Alexander Nanta Linggi,,male,,,,,,,,/m/0brzh_6,Alexander,,,,,,,,,,,,
billy_abit_joo,Billy Abit Joo,Sarawak,"Hulu Rajang, Sarawak",P216-12,http://en.wikipedia.org/wiki/Billy_Abit_Joo,Billy Abit Joo,PRS,Parti Rakyat Sarawak,12,,Barisan Nasional,BN,Billy Abit Joo,,male,,,,,,,,/m/0bs5yry,Billy,,,,,,,,,,,,
tiong_king_sing,Tiong King Sing,Sarawak,"Bintulu, Sarawak",P217-12,http://en.wikipedia.org/wiki/Tiong_King_Sing,Tiong King Sing,SPDP,Sarawak Progressive Democratic Party,12,,Barisan Nasional,BN,Tiong King Sing,,male,,,,,,,,,,,,,,,,,,,,,
ahmad_lai_bujang,Ahmad Lai Bujang,Sarawak,"Sibuti, Sarawak",P218-12,http://en.wikipedia.org/wiki/Ahmad_Lai_Bujang,Ahmad Lai Bujang,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Ahmad Lai Bujang,,male,,,,,,,,,Ahmad,,,,,,,,,,,,
peter_chin_fah_kui,Peter Chin Fah Kui,Sarawak,"Miri, Sarawak",P219-12,http://en.wikipedia.org/wiki/Peter_Chin_Fah_Kui,Peter Chin Fah Kui,SUPP,Sarawak United Peoples' Party,12,,Barisan Nasional,BN,Peter Chin Fah Kui,,male,,,,,,1945-08-31,,/m/0ksttk,Peter,,,,,,,,,,,,
jacob_dungau_sagan,Jacob Dungau Sagan,Sarawak,"Baram, Sarawak",P220-12,http://en.wikipedia.org/wiki/Jacob_Dungau_Sagan,Jacob Dungau Sagan,SPDP,Sarawak Progressive Democratic Party,12,,Barisan Nasional,BN,Jacob Dungau Sagan,,male,,,,,,1946-09-26,,,Jacob,,,,,,,,,,,,
hasbi_habibollah,Hasbi Habibollah,Sarawak,"Limbang, Sarawak",P221-12,http://en.wikipedia.org/wiki/Hasbi_Habibollah,Hasbi Habibollah,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Hasbi Habibollah,,male,,,,,,,,/m/0bs1q9x,,,,,,,,,,,,,
henry_sum_agong,Henry Sum Agong,Sarawak,"Lawas, Sarawak",P222-12,http://en.wikipedia.org/wiki/Henry_Sum_Agong,Henry Sum Agong,PBB,Parti Pesaka Bumiputera Bersatu,12,,Barisan Nasional,BN,Henry Sum Agong,,male,,,,,,,,,Henry,,,,,,,,,,,,
zahidi_zainul_abidin,Zahidi Zainul Abidin,Perlis,"Padang Besar, Perlis",P001-13,http://en.wikipedia.org/wiki/Zahidi_Zainul_Abidin,Zahidi Zainul Abidin,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Zahidi Zainul Abidin,https://upload.wikimedia.org/wikipedia/commons/c/cb/Zahidi_Bin_Zainul_Abidin.jpg,male,,,,,,,,,,,,,,,,,,,,,
shaharuddin_ismail,Shaharuddin Ismail,Perlis,"Kangar, Perlis",P002-13,http://en.wikipedia.org/wiki/Shaharuddin_Ismail,Shaharuddin Ismail,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Shaharuddin Ismail,,male,,,,,,,,,,,,,,,,,,,,,
shahidan_kassim,Shahidan Kassim,Perlis,"Arau, Perlis",P003-13,http://en.wikipedia.org/wiki/Shahidan_Kassim,Shahidan Kassim,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Shahidan Kassim,,male,,,,,,1951-06-17,,/m/0b6n78n,,,,,,,,,,,,,
nawawi_ahmad,Nawawi Ahmad,Kedah,"Langkawi, Kedah",P004-13,http://en.wikipedia.org/wiki/Nawawi_Ahmad,Nawawi Ahmad,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Nawawi Ahmad,https://upload.wikimedia.org/wikipedia/commons/8/85/Nawawi_Ahmad.jpg,male,,,,,,1961-05-03,,,,,,,,,,,,,,,
othman_aziz,Othman Aziz,Kedah,"Jerlun, Kedah",P005-13,http://en.wikipedia.org/wiki/Othman_Aziz,Othman Aziz,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Othman Aziz,,male,,,,,,1959-05-15,,,,,,,,,,,,,,,
mohd_johari_baharum,Mohd Johari Baharum,Kedah,"Kubang Pasu, Kedah",P006-13,http://en.wikipedia.org/wiki/Mohd_Johari_Baharum,Mohd Johari Baharum,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Mohd Johari Baharum,,male,,,,,,,,/m/09rx82b,Mohd,,,,,,,,,,,,
mahdzir_khalid,Mahdzir Khalid,Kedah,"Padang Terap, Kedah",P007-13,http://en.wikipedia.org/wiki/Mahdzir_Khalid,Mahdzir Khalid,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Mahdzir Khalid,,male,,78242135,,,,1960-12-15,,/m/055gm4v,,,,,,,,,,,,,
mahfuz_omar,Mahfuz Omar,Kedah,"Pokok Sena, Kedah",P008-13,http://en.wikipedia.org/wiki/Mahfuz_Omar,Mahfuz Omar,PAS,Pan-Malaysian Islamic Party,13,,,,Mahfuz Omar,,male,,,,,,,,/m/09rxck0,,,,,,,,,,,,,
gooi_hsiao_leung,Gooi Hsiao Leung,Kedah,"Alor Setar, Kedah",P009-13,http://en.wikipedia.org/wiki/Gooi_Hsiao_Leung,Gooi Hsiao Leung,PKR,People's Justice Party,13,,,,Gooi Hsiao Leung,,male,,,,,,1972-01-01,,,,,,,,,,,,,,,
azman_ismail,Azman Ismail,Kedah,"Kuala Kedah, Kedah",P010-13,http://en.wikipedia.org/wiki/Azman_Ismail,Azman Ismail,PKR,People's Justice Party,13,,,,Azman Ismail,,male,,,,,,,,,,,,,,,,,,,,,
othman_abdul,Othman Abdul,Kedah,"Pendang, Kedah",P011-13,http://en.wikipedia.org/wiki/Othman_Abdul,Othman Abdul,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Othman Abdul,,male,,,,,,,,,,,,,,,,,,,,,
jamil_khir_baharom,Jamil Khir Baharom,Kedah,"Jerai, Kedah",P012-13,http://en.wikipedia.org/wiki/Jamil_Khir_Baharom,Jamil Khir Baharom,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Jamil Khir Baharom,,male,,,,,,,,,Jamil,,,,,,,,,,,,
mansor_abd_rahman,Mansor Abd Rahman,Kedah,"Sik, Kedah",P013-13,http://en.wikipedia.org/wiki/Mansor_Abd_Rahman,Mansor Abd Rahman,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Mansor Abd Rahman,,male,,,,,,,,,,,,,,,,,,,,,
ismail_daut,Ismail Daut,Kedah,"Merbok, Kedah",P014-13,http://en.wikipedia.org/wiki/Ismail_Daut,Ismail Daut,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Ismail Daut,,male,,,,,,,,,İsmail,,,,,,,,,,,,
johari_abdul,Johari Abdul,Kedah,"Sungai Petani, Kedah",P015-13,http://en.wikipedia.org/wiki/Johari_Abdul,Johari Abdul,PKR,People's Justice Party,13,,,,Johari Abdul,,male,,,,,,,,/m/09rvdjf,,,,,,,,,,,,,
abdul_azeez_abdul_rahim,Abdul Azeez Abdul Rahim,Kedah,"Baling, Kedah",P016-13,http://en.wikipedia.org/wiki/Abdul_Azeez_Abdul_Rahim,Abdul Azeez Abdul Rahim,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Abdul Azeez Abdul Rahim,https://upload.wikimedia.org/wikipedia/commons/d/dd/Abdul_Azeez_Abdul_Rahim.jpg,male,,,,,,,,,Abdul,,,,,,,,,,,,
n._surendran,Surendran Nagarajan,Kedah,"Padang Serai, Kedah",P017-13,http://en.wikipedia.org/wiki/N._Surendran,N. Surendran,PKR,People's Justice Party,13,,,,N. Surendran,,male,,,,,,,,,N.,,,,,,,,,,,,
abdul_aziz_sheikh_fadzir,Abdul Aziz Sheikh Fadzir,Kedah,"Kulim-Bandar Baharu, Kedah",P018-13,http://en.wikipedia.org/wiki/Abdul_Aziz_Sheikh_Fadzir,Abdul Aziz Sheikh Fadzir,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Abdul Aziz Sheikh Fadzir,,male,,,,,,,,,Abdul,,,,,,,,,,,,
kamaruddin_jaafar,Kamaruddin Jaafar,Kelantan,"Tumpat, Kelantan",P019-13,http://en.wikipedia.org/wiki/Kamaruddin_Jaafar,Kamaruddin Jaafar,PAS,Pan-Malaysian Islamic Party,13,,,,Kamaruddin Jaafar,,male,,,,,,,,/m/09rt93g,,,,,,,,,,,,,
izani_husin,Izani Husin,Kelantan,"Pengkalan Chepa, Kelantan",P020-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
takiyuddin_hassan,Takiyuddin Hassan,Kelantan,"Kota Bharu, Kelantan",P021-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
nik_mohamad_abduh_nik_abdul_aziz,Nik Mohamad Abduh Nik Abdul Aziz,Kelantan,"Pasir Mas, Kelantan",P022-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
siti_zailah_mohd_yusoff,Siti Zailah Mohd Yusoff,Kelantan,"Rantau Panjang, Kelantan",P023-13,http://en.wikipedia.org/wiki/Siti_Zailah_Mohd_Yusoff,Siti Zailah Mohd Yusoff,PAS,Pan-Malaysian Islamic Party,13,,,,Siti Zailah Mohd Yusoff,,female,,,,,,1963-10-12,,,,,,,,,,,,,,,
ahmad_baihaki_atiqullah,Ahmad Baihaki Atiqullah,Kelantan,"Kubang Kerian, Kelantan",P024-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_marzuk_shaary,Ahmad Marzuk Shaary,Kelantan,"Bachok, Kelantan",P025-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
annuar_musa,Annuar Musa,Kelantan,"Ketereh, Kelantan",P026-13,http://en.wikipedia.org/wiki/Annuar_Musa,Annuar Musa,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Annuar Musa,,male,,,,,,1956-05-18,,,,,,,,,,,,,,,
ikmal_hisham_abdul_aziz,Ikmal Hisham Abdul Aziz,Kelantan,"Tanah Merah, Kelantan",P027-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
nik_mazian_nik_mohamad,Nik Mazian Nik Mohamad,Kelantan,"Pasir Puteh, Kelantan",P028-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_jazlan_yaakub,Ahmad Jazlan Yaakub,Kelantan,"Machang, Kelantan",P029-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mustapa_mohamed,Mustapa Mohamed,Kelantan,"Jeli, Kelantan",P030-13,http://en.wikipedia.org/wiki/Mustapa_Mohamed,Mustapa Mohamed,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Mustapa Mohamed,https://upload.wikimedia.org/wikipedia/commons/9/91/Mustapa_Mohamed_in_CNBC-supply_chains_-_World_Economic_Forum_on_East_Asia_2012_crop.jpg,male,,,,,,1950-09-25,,,,,,,,,,,,,,,
mohd_hatta_ramli,Mohd Hatta Ramli,Kelantan,"Kuala Krai, Kelantan",P031-13,http://en.wikipedia.org/wiki/Mohd_Hatta_Ramli,Mohd Hatta Ramli,PAS,Pan-Malaysian Islamic Party,13,,,,Mohd Hatta Ramli,,male,,,,,,1956-09-11,,/m/09rtfc8,Mohd,,,,,,,,,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,Kelantan,"Gua Musang, Kelantan",P032-13,http://en.wikipedia.org/wiki/Tengku_Razaleigh_Hamzah,Tengku Razaleigh Hamzah,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Tengku Razaleigh Hamzah,,male,,25979961,,,,1937-04-13,,,,,,,,,,,,,,,
idris_jusoh,Idris Jusoh,Terengganu,"Besut, Terengganu",P033-13,http://en.wikipedia.org/wiki/Idris_Jusoh,Idris Jusoh,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Idris Jusoh,,male,,,,,,1955-11-15,,/m/03y9c6s,,,,,,,,,,,,,
che_mohamad_zulkifly_jusoh,Che Mohamad Zulkifly Jusoh,Terengganu,"Setiu, Terengganu",P034-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd_khairuddin_aman_razali,Mohd Khairuddin Aman Razali,Terengganu,"Kuala Nerus, Terengganu",P035-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
raja_kamarul_bahrin_shah_raja_ahmad,Raja Kamarul Bahrin Shah Raja Ahmad,Terengganu,"Kuala Terengganu, Terengganu",P036-13,,,IND,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_hadi_awang,Abdul Hadi Awang,Terengganu,"Marang, Terengganu",P037-13,http://en.wikipedia.org/wiki/Abdul_Hadi_Awang,Abdul Hadi Awang,PAS,Pan-Malaysian Islamic Party,13,,,,Abdul Hadi Awang,https://upload.wikimedia.org/wikipedia/commons/0/00/Tuan_Guru_Dato'_Seri_Haji_Abdul_Hadi_Awang.jpg,male,0000 0001 1460 2430,21268115,,,,1947-10-20,,/m/03cn2zk,Abdul,,,,,,,,,,,,
jailani_johari,Jailani Johari,Terengganu,"Hulu Terengganu, Terengganu",P038-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
wan_hassan_mohd_ramli,Wan Hassan Mohd Ramli,Terengganu,"Dungun, Terengganu",P039-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_shabery_cheek,Ahmad Shabery Cheek,Terengganu,"Kemaman, Terengganu",P040-13,http://en.wikipedia.org/wiki/Ahmad_Shabery_Cheek,Ahmad Shabery Cheek,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Ahmad Shabery Cheek,,male,,,,,,1958-12-10,,,Ahmad,,,,,,,,,,,,
reezal_merican_naina_merican,Reezal Merican Naina Merican,Penang,"Kepala Batas, Penang",P041-13,http://en.wikipedia.org/wiki/Reezal_Merican_Naina_Merican,Reezal Merican Naina Merican,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Reezal Merican Naina Merican,,male,,,,,,,,,,,,,,,,,,,,,
shabudin_yahaya,Shabudin Yahaya,Penang,"Tasek Gelugor, Penang",P042-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lim_guan_eng,Lim Guan Eng,Penang,"Bagan, Penang",P043-13,http://en.wikipedia.org/wiki/Lim_Guan_Eng,Lim Guan Eng,DAP,Democratic Action Party,13,,,,Lim Guan Eng,,male,,273780213,,,,1960-12-08,,/m/061y5t,,,,,Lin,,,,,,,,
wan_azizah_wan_ismail,Wan Azizah Wan Ismail,Penang,"Permatang Pauh, Penang",P044-13,http://en.wikipedia.org/wiki/Wan_Azizah_Wan_Ismail,Wan Azizah Wan Ismail,PKR,People's Justice Party,13,,,,Wan Azizah Wan Ismail,https://upload.wikimedia.org/wikipedia/commons/5/5c/Wan_Azizah_2.jpg,female,,80322721,135881633,n98930396,,1952-12-03,,/m/050tc2,,,,,,,,,,,,,
steven_sim,Steven Sim Chee Keong,Penang,"Bukit Mertajam, Penang",P045-13,http://en.wikipedia.org/wiki/Steven_Sim,Steven Sim,DAP,Democratic Action Party,13,,,,Steven Sim,,male,,271473132,,,,1982-05-13,,,Steven,,,,,,,,,,,,
kasthuriraani_patto,Kasthuriraani Patto,Penang,"Batu Kawan, Penang",P046-13,http://en.wikipedia.org/wiki/Kasthuriraani_Patto,Kasthuriraani Patto,DAP,Democratic Action Party,13,,,,Kasthuriraani Patto,,female,,,,,,,,,,,,,,,,,,,,,
mansor_othman,Mansor Othman,Penang,"Nibong Tebal, Penang",P047-13,,,PKR,People's Justice Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
zairil_khir_johari,Zairil Khir Johari,Penang,"Bukit Bendera, Penang",P048-13,http://en.wikipedia.org/wiki/Zairil_Khir_Johari,Zairil Khir Johari,DAP,Democratic Action Party,13,,,,Zairil Khir Johari,,male,,,,,,1982-10-17,,,,,,,,,,,,,,,
ng_wei_aik,Ng Wei Aik,Penang,"Tanjong, Penang",P049-13,,,DAP,Democratic Action Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeff_ooi,Jeff Ooi Chuan Aun,Penang,"Jelutong, Penang",P050-13,http://en.wikipedia.org/wiki/Jeff_Ooi,Jeff Ooi,DAP,Democratic Action Party,13,,,,Jeff Ooi,https://upload.wikimedia.org/wikipedia/commons/d/d9/Jeff_Ooi_(square_crop).jpg,male,,,,,,1956-01-01,,,Jeff,,,,,,,,,,,http://www.jeffooi.com/,
ramkarpal_singh,Ramkarpal Singh Deo,Penang,"Bukit Gelugor, Penang",P051-13,http://en.wikipedia.org/wiki/Ramkarpal_Singh,Ramkarpal Singh,DAP,Democratic Action Party,13,,,,Ramkarpal Singh,,male,,,,,,,,,,,,,,,,,,,,,
sim_tze_tzin,Sim Tze Tzin,Penang,"Bayan Baru, Penang",P052-13,http://en.wikipedia.org/wiki/Sim_Tze_Tzin,Sim Tze Tzin,PKR,People's Justice Party,13,,,,Sim Tze Tzin,,male,,,,,,1976-02-06,,,,,,,,,,,,,,http://www.simformalaysia.com/,
hilmi_yahaya,Hilmi Yahaya,Penang,"Balik Pulau, Penang",P053-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
hasbullah_osman,Hasbullah Osman,Perak,"Gerik, Perak",P054-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
shamsul_anuar_nasarah,Shamsul Anuar Nasarah,Perak,"Lenggong, Perak",P055-13,http://en.wikipedia.org/wiki/Shamsul_Anuar_Nasarah,Shamsul Anuar Nasarah,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Shamsul Anuar Nasarah,,male,,,,,,,,/m/09v1x68,,,,,,,,,,,,,
hamzah_zainudin,Hamzah Zainudin,Perak,"Larut, Perak",P056-13,http://en.wikipedia.org/wiki/Hamzah_Zainudin,Hamzah Zainudin,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mujahid_yusof_rawa,Mujahid Yusof Rawa,Perak,"Parit Buntar, Perak",P057-13,http://en.wikipedia.org/wiki/Mujahid_Yusof_Rawa,Mujahid Yusof Rawa,PAS,Pan-Malaysian Islamic Party,13,,,,Mujahid Yusof Rawa,,male,,,,,,1964-10-25,,,,,,,,,,,,,,,
noor_azmi_ghazali,Noor Azmi Ghazali,Perak,"Bagan Serai, Perak",P058-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
idris_ahmad,Idris Ahmad,Perak,"Bukit Gantang, Perak",P059-13,,,PAS,Pan-Malaysian Islamic Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
nga_kor_ming,Nga Kor Ming,Perak,"Taiping, Perak",P060-13,http://en.wikipedia.org/wiki/Nga_Kor_Ming,Nga Kor Ming,DAP,Democratic Action Party,13,,,,Nga Kor Ming,,male,,,,,,1972-11-11,,,,,,,,,,,,,,,
mohamed_nazri_abdul_aziz,Mohamed Nazri Abdul Aziz,Perak,"Padang Rengas, Perak",P061-13,http://en.wikipedia.org/wiki/Mohamed_Nazri_Abdul_Aziz,Mohamed Nazri Abdul Aziz,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Mohamed Nazri Abdul Aziz,,male,,,,,,,,,Mohamed,,,,,,,,,,,,
michael_jeyakumar_devaraj,Michael Jeyakumar Devaraj,Perak,"Sungai Siput, Perak",P062-13,http://en.wikipedia.org/wiki/Michael_Jeyakumar_Devaraj,Michael Jeyakumar Devaraj,PSM,Parti Sosialis Malaysia,13,,,,Michael Jeyakumar Devaraj,,male,,,,,,,,,Michael,,,,,,,,,,,,
ahmad_husni_hanadzlah,Ahmad Husni Hanadzlah,Perak,"Tambun, Perak",P063-13,http://en.wikipedia.org/wiki/Ahmad_Husni_Hanadzlah,Ahmad Husni Hanadzlah,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Ahmad Husni Hanadzlah,https://upload.wikimedia.org/wikipedia/commons/b/b6/Datuk_Seri_Ahmad_Husni_Hanadzlah.png,male,,,,,,,,/m/09gffwt,Ahmad,,,,,,,,,,,,
su_keong_siong,Su Keong Siong,Perak,"Ipoh Timor, Perak",P064-13,,,DAP,Democratic Action Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
m._kulasegaran,M. Kulasegaran,Perak,"Ipoh Barat, Perak",P065-13,http://en.wikipedia.org/wiki/M._Kulasegaran,M. Kulasegaran,DAP,Democratic Action Party,13,,,,M. Kulasegaran,,male,,,,,,1957-01-01,,,M.,,,,,,,,,,,,
v._sivakumar,V. Sivakumar,Perak,"Batu Gajah, Perak",P066-13,http://en.wikipedia.org/wiki/V._Sivakumar,V. Sivakumar,DAP,Democratic Action Party,13,,,,V. Sivakumar,,male,,,,,,1970-01-01,,,V.,,,,,,,,,,,,
wan_mohammad_khair-il_anuar_wan_ahmad,Wan Mohammad Khair-il Anuar Wan Ahmad,Perak,"Kuala Kangsar, Perak",P067-13,http://en.wikipedia.org/wiki/Wan_Mohammad_Khair-il_Anuar_Wan_Ahmad,Wan Mohammad Khair-il Anuar Wan Ahmad,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,Wan Mohammad Khair-il Anuar Wan Ahmad,https://upload.wikimedia.org/wikipedia/commons/c/cc/Pic_dato'_wan.jpg,male,,,,,,1960-01-16,,,,,,,,,,,,,,,
ngeh_koo_ham,Ngeh Koo Ham,Perak,"Beruas, Perak",P068-13,http://en.wikipedia.org/wiki/Ngeh_Koo_Ham,Ngeh Koo Ham,DAP,Democratic Action Party,13,,,,Ngeh Koo Ham,,male,,,,,,1961-01-01,,,,,,,,,,,,,,,
mohd_zaim_abu_hassan,Mohd Zaim Abu Hassan,Perak,"Parit, Perak",P069-13,,,UMNO,United Malays National Organisation,13,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ko_chung_sen,Ko Chung Sen,Perak,"Kampar, Perak",P070-13,,,DAP,Democratic Action Party,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
lee_boon_chye,Lee Boon Chye,Perak,"Gopeng, Perak",P071-13,http://en.wikipedia.org/wiki/Lee_Boon_Chye,Lee Boon Chye,PKR,People's Justice Party,13,,,,Lee Boon Chye,,male,,,,,,,,,,,,,,,,,,,,,
saravanan_murugan,Saravanan Murugan,Perak,"Tapah, Perak",P072-13,http://en.wikipedia.org/wiki/Saravanan_Murugan,Saravanan Murugan,MIC,Malaysian Indian Congress,13,,Barisan Nasional,BN,Saravanan Murugan,,male,,,,,,1968-02-04,,,M.,,,,,,,,,,,,
