id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__SUDOC,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,name__ast,wikipedia__af,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,identifier__FAST,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf,facebook,name__mk,name__de_ch,name__zh_yue,name__azb,name__xmf,name__bcl,name__ckb,wikipedia__azb,wikipedia__bcl,wikipedia__ckb,wikipedia__lt,wikipedia__ukwikiquote,wikipedia__xmf,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__ia,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sr_el,name__sw,name__vls,name__vo,name__wo,name__zu,name__ml,wikipedia__ml,name__ty,identifier__AlloCine,identifier__SFDb,identifier__Britannica,identifier__TED,identifier__CSPAN,identifier__LAC,identifier__elonet,identifier__PORT,last_seen,instagram,identifier__allmovie,identifier__SCOPE,identifier__kinopoisk,wikipedia__frwikinews,identifier__filmportal_de,identifier__CSFD,identifier__senate_nl,honorific_prefix,wikipedia__trwikiquote,name__kn,identifier__PACE,wikipedia__sl,identifier__wikitree,identifier__politifact,identifier__google_knowledge,occupation,wikipedia__bi,name__bi,wikipedia__mai,wikipedia__plwikiquote,name__mai,wikipedia__lmo,identifier__snac,wikipedia__eowikinews,identifier__quora,wikipedia__lad,wikipedia__itwikiquote,name__lad,identifier__youtube,identifier__persee,name__ext,email
Q399629,Bev Oda,,Bev Oda,Bev Oda,Bev Oda,Bev Oda,Bev Oda,Bev Oda,Bev Oda,,,,Bev Oda,Bev Oda,Bev Oda,,,https://upload.wikimedia.org/wikipedia/commons/4/4b/Bev_Oda_UNDP_2010.jpg,female,1944-07-27,/m/04_pyz,,http://www.bevoda.ca/,Bev Oda,,,,,小田,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bev Oda,,,,,,ビバリー・オダ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Bev Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビバリー・オダ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bev Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q445620,Elizabeth May,"Мэй, Элизабет",Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,Elizabeth May,,Elizabeth May,Elizabeth May,Elizabeth May,"Мэй, Элизабет",,https://upload.wikimedia.org/wikipedia/commons/e/ec/Elizabeth_May_2.jpg,female,1954-06-09,/m/098pc8,Elizabeth,http://www.sgigreenparty.ca/,Elizabeth May,67867430,,,,伊麗莎白·梅伊,伊麗莎白·梅伊,12161191h,,0000 0001 1573 4339,ElizabethMay,எலிசபெத் மே,,,,Elizabeth May,إليزابيث ماي,,,,,,,,,,,,الیزابت می,,,,,Elizabeth May,,,,,,エリザメス・メイ,,엘리자베스 메이,,,,,,,,,,,,,,,,,,,,,,,,,,,伊丽莎白·梅伊,,,伊麗莎白·梅伊,,,,,Elizabeth May,,,,,,,,,,,,,,,,,,,Elizabeth May,إليزابيث ماي,,,,,,,,Elizabeth May,,,,Elizabeth May (politiker),Elizabeth May,,Category:Elizabeth May,Elizabeth May,,,Elizabeth May,,,الیزابت می,Elizabeth May,,,Elizabeth May,,,,,,,,,,,,,,,엘리자베스 메이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,எலிசபெத் மே,,,,,,,,,,,,n84105808,nm3156456,,May,,130587,伊麗莎白·梅伊,伊丽莎白·梅伊,伊丽莎白·梅伊,伊麗莎白·梅伊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elizabethmay,,,,,,,,,,,,,,,,,,,,,writer,,,,,,,,,Elizabeth-May,,,,,,,
Q4492815,Chrystia Freeland,"Фриланд, Христя",Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,"Фриланд, Христя",,https://upload.wikimedia.org/wikipedia/commons/e/e7/Chrystia_Freeland_-_India_Economic_Summit_2011.jpg,female,1968-08-02,/m/02rcyn8,Chrystia,http://chrystiafreeland.liberal.ca/,Chrystia Freeland,1966131,Христя Фріланд,,Христя Фріланд,方慧蘭,方慧蘭,,,0000 0000 7412 5886,cafreeland,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,,,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,کریستیا فریلند,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,クリスティア・フリーランド,,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,,,,Chrystia Freeland,,Chrystia Freeland,,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,,Chrystia Freeland,,,Chrystia Freeland,,,Chrystia Freeland,,,,,,,,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,,Chrystia Freeland,,,,,Chrystia Freeland,,Chrystia Freeland,,,,,,,,,Chrystia Freeland,Category:Chrystia Freeland,,,,,Chrystia Freeland,,,,,,,Chrystia Freeland,,کریستیا فریلند,,,,,,,,,,,,,,,,,,,,,Chrystia Freeland,,,,,,,,,Chrystia Freeland,,,,,,,,,,,,,,,,Chrystia Freeland,,,,,,,,,,,,,,,173595154,nb99083860,,,Freeland,,,,,,,,,,,216097916,,,,,,,Chrystia Freeland,,,,,,,,,,,,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,Chrystia Freeland,,,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,,,,,,chrystia_freeland,,,,,,,,,,,,,,,,,,,,,,opinion journalist,,,,,,,,,Chrystia-Freeland,,,,,,,
Q4679921,Adam Vaughan,,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,,,Adam Vaughan,Adam Vaughan,,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Adam_Vaughan_headshot_2014.jpg,male,1961,/m/089wff,Adam,http://www.ward20.ca/,Adam Vaughan,,,,,魏德方,,,,,,,,Adam Vaughan,,,,,,,,,,,,,,,,,,,,Adam Vaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4726162,Alice Wong,,Alice Wong,Alice Wong,,Alice Wong,Alice Wong,Alice Wong,Alice Wong,Alice Wong,,,Alice Wong,Alice Wong,,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Alicewongmp.jpg,female,1948-06-30,,Alice,,Alice Wong,,,,,黃陳小萍,黃陳小萍,,,,,,,,,,أليس تشن,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أليس تشن,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4740296,Amarjeet Sohi,,Amarjeet Sohi,,,Amarjeet Sohi,,,,Amarjeet Sohi,,,Amarjeet Sohi,Amarjeet Sohi,Amarjeet Sohi,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Amarjeet_Sohi_2015.jpg,male,1964-03-08,,,,Amarjeet Sohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,آمارجیت سوهی,,,अमरजीत सोही,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ਅਮਰਜੀਤ ਸੋਹੀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,آمارجیت سوهی,,,,,,,अमरजीत सोही,,,,,,,,,,,,,,,,,,,,,,,,,,,,ਅਮਰਜੀਤ ਸੋਹੀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4756567,Andrew Cash,,Andrew Cash,Andrew Cash,Andrew Cash,Andrew Cash,Andrew Cash,Andrew Cash,Andrew Cash,Andrew Cash,,,Andrew Cash,Andrew Cash,,,,"https://upload.wikimedia.org/wikipedia/commons/8/80/Andrew_Cash,_MP.jpg",male,1962-01-22,/m/03sdmf,Andrew,http://andrewcash.ca/,Andrew Cash,71580771,,,,,,13929679n,,0000 0000 7366 9179,,,,,,,,,,,,,,,,,,,,,,,,Andrew Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a87f1a-6323-40be-b87d-487fa79feca0,451721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,singer,,,,,,,,,,,,,,,,
Q4758509,Andrew Saxton,,Andrew Saxton,Andrew Saxton,,Andrew Saxton,Andrew Saxton,Andrew Saxton,Andrew Saxton,Andrew Saxton,,,Andrew Saxton,Andrew Saxton,,,,https://upload.wikimedia.org/wikipedia/commons/a/a7/Andrew_Saxton-_North_Van._Conservative_MP.jpg,male,1964-03-11,,Andrew,,Andrew Saxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4772746,Anthony Housefather,,Anthony Housefather,,Anthony Housefather,Anthony Housefather,,,,Anthony Housefather,,,Anthony Housefather,Anthony Housefather,Anthony Housefather,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Anthony_campaign_shot_december_2014.jpg,male,1970,/m/05sczd,Anthony,http://www.housefather.ca/,Anthony Housefather,,,,,,,,,,AHousefather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,
Q4908168,Bill Blair,Билл Блэр,Bill Blair,,Bill Blair,Bill Blair,,,,Bill Blair,,,Bill Blair,Bill Blair (police officer),,,,https://upload.wikimedia.org/wikipedia/commons/d/d4/Bill_Blair.JPG,male,1954,,Bill,,Bill Blair (police chief),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4931915,Bob Bratina,,Bob Bratina,,,Bob Bratina,,,,Bob Bratina,,,Bob Bratina,Bob Bratina,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/BobBratinaMayoral.png,male,,,Bob,,Bob Bratina,,,,,,,,,,,,,Bob Bratina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4932252,Bob Dechert,,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,,,Bob Dechert,Bob Dechert,,,,,male,1958-05-18,,Bob,,Bob Dechert,,,,,,,,,,,,,Bob Dechert,,,,,,,,,,,,,,,,,,,,Bob Dechert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4934493,Bob Zimmer,,Bob Zimmer,Bob Zimmer,Bob Zimmer,Bob Zimmer,Bob Zimmer,Bob Zimmer,Bob Zimmer,Bob Zimmer,,,Bob Zimmer,Bob Zimmer,,,,https://upload.wikimedia.org/wikipedia/commons/c/c7/ZimmerMP.jpg,male,1968-10-20,,Bob,,Bob Zimmer,,,,,鮑勃·齊默,,,,,,,,Bob Zimmer,,,,,,,,,,,,,,,,,,,,Bob Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q4935396,Bobby Morrissey,,Bobby Morrissey,Bobby Morrissey,,Bobby Morrissey,Bobby Morrissey,Bobby Morrissey,Bobby Morrissey,Bobby Morrissey,,,Bobby Morrissey,Bobby Morrissey,,,,https://upload.wikimedia.org/wikipedia/commons/0/05/Bobby_002.jpg,male,1954-11-18,,Bobby,,Bobby Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q5105714,Chris Alexander,,Chris Alexander,Chris Alexander,Chris Alexander,Chris Alexander,Chris Alexander,Chris Alexander,Chris Alexander,Chris Alexander,,,Chris Alexander,Chris Alexander (politician),Chris Alexander (homme politique),,,https://upload.wikimedia.org/wikipedia/commons/0/08/Minister's_word_of_encouragement_(18975272533).jpg,male,1968-09-09,,Chris,,Chris Alexander (politician),171264254,Кріс Александер,,Кріс Александер,,,,,,,,,,,,,,,,,Chris Alexander,,,,,,,,,,,,Chris Alexander,,,,,,,,,,,,,,,,,,,,,Chris Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047659115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q513906,Libby Davies,,Libby Davies,Libby Davies,Libby Davies,Libby Davies,Libby Davies,Libby Davies,Libby Davies,Libby Davies,,,Libby Davies,Libby Davies,Libby Davies,,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Libby_Davies.jpg,female,1953-02-27,/m/01vk5l,Libby,http://www.libbydavies.ca,Libby Davies,60655743,,,,戴慧思,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libby Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libby Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n88600445,,,Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q513969,Mark Warawa,,Mark Warawa,Mark Warawa,Mark Warawa,Mark Warawa,Mark Warawa,Mark Warawa,Mark Warawa,Mark Warawa,,,Mark Warawa,Mark Warawa,Mark Warawa,,,https://upload.wikimedia.org/wikipedia/commons/e/e4/WarawaMP.jpg,male,1950-05-07,/m/06clhx,Mark,,Mark Warawa,243233795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Warawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q516900,Gordon O'Connor,,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,Gordon O’Connor,,,Gordon O'Connor,Gordon O'Connor,Gordon O'Connor,,,"https://upload.wikimedia.org/wikipedia/commons/a/a0/Gordon_O'Connor_with_Robert_Gates,_Jan_23,_2007,_cropped.jpg",male,1939-05-18,/m/04x72y,Gordon,,Gordon O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon O'Connor,,,,,,,,,,,,,,,,,,,Gordon O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon O’Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon O’Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804/000123435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q516940,Maxime Bernier,,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,,,Maxime Bernier,Maxime Bernier,Maxime Bernier,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Maxime_Bernier.jpg,male,1963-01-18,/m/0b2hjk,Maxime,,Maxime Bernier,19077160,,,,,,,095329609,0000 0000 7420 6475,,,,,,,,,,,,,,,,,,,,,,,,Maxime Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maxime Bernier,,,,,,Maxime Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843/000165348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,Maxime-Bernier-2,,,,,,,
Q5175052,Costas Menegakis,,Costas Menegakis,Costas Menegakis,,Costas Menegakis,Costas Menegakis,Costas Menegakis,Costas Menegakis,Costas Menegakis,,,Costas Menegakis,Costas Menegakis,,,,,male,1959-01-12,,Costas,,Costas Menegakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,馬國基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,
Q517717,Chris Charlton,,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,,,Chris Charlton,Chris Charlton,Chris Charlton,,,https://upload.wikimedia.org/wikipedia/commons/9/97/Chris_Charlton.jpg,female,1963-07-04,/m/0b2k3c,Chris,http://www.chrischarlton.ca/,Chris Charlton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Charlton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6756,,,,,politician,,,,,,,,,,,,,,,,
