id,name__uk,name,wikipedia__uk,gender,birth_date,original_wikiname,wikipedia__ukwikiquote,name__sk,name__pl,name__ru,name__en,name__hu,name__es,name__nl,name__fr,name__de,name__be,wikipedia__be,wikipedia__commons,wikipedia__en,wikipedia__hu,wikipedia__pl,wikipedia__ru,wikipedia__sk,image,identifier__freebase,given_name,name__ja,name__ca,name__lv,name__it,name__cs,wikipedia__ca,wikipedia__cs,wikipedia__de,wikipedia__fr,wikipedia__it,wikipedia__ja,wikipedia__lv,name__eo,name__fi,name__be_tarask,name__et,name__lt,name__nb,name__ar,wikipedia__ar,wikipedia__be_x_old,wikipedia__eo,wikipedia__et,wikipedia__fi,wikipedia__lt,wikipedia__nl,wikipedia__no,wikipedia__ruwikiquote,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__FAST,website,name__hy,name__vi,name__oc,name__sv,wikipedia__oc,wikipedia__sv,wikipedia__vi,twitter,name__nov,name__pih,name__sco,name__hr,name__ro,name__az,name__sh,wikipedia__az,wikipedia__es,wikipedia__hr,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sh,identifier__IMDB,name__zh,wikipedia__zh,identifier__MusicBrainz,name__da,name__id,wikipedia__da,wikipedia__id,death_date,wikipedia__sco,facebook,name__he,wikipedia__he,name__el,identifier__BNF,identifier__NTA,identifier__ISNI,name__tr,name__crh_latn,name__de_ch,name__en_ca,name__en_gb,name__tt,wikipedia__crh,wikipedia__tr,wikipedia__trwikiquote,wikipedia__tt,wikipedia__plwikiquote,wikipedia__el,name__nn,family_name,name__ie,wikipedia__ie,name__fa,wikipedia__fa,name__cy,wikipedia__hy,wikipedia__hywikiquote,wikipedia__itwikiquote,name__gl,wikipedia__gl,name__ky,name__sr,name__bg,name__kk,name__lb,name__ko,name__pt,name__pt_br,wikipedia__bg,wikipedia__cy,wikipedia__kk,wikipedia__ko,wikipedia__ky,wikipedia__lb,wikipedia__nn,wikipedia__pt,wikipedia__sr,name__sgs,name__bn,wikipedia__bat_smg,wikipedia__bn,wikipedia__cswikiquote,wikipedia__ukwikinews,identifier__Munzinger,name__jv,name__eu,name__bs,name__vo,name__ta,name__ms,name__ckb,name__mk,name__io,name__vec,name__yo,name__scn,name__mn,name__fy,name__th,name__la,name__mr,name__ka,name__hi,name__sah,name__fo,name__ml,name__ne,name__af,wikipedia__af,wikipedia__bgwikiquote,wikipedia__bs,wikipedia__ckb,wikipedia__enwikinews,wikipedia__eu,wikipedia__fo,wikipedia__frwikinews,wikipedia__fy,wikipedia__hi,wikipedia__io,wikipedia__jv,wikipedia__ka,wikipedia__la,wikipedia__mk,wikipedia__ml,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__sah,wikipedia__scn,wikipedia__simple,wikipedia__svwikiquote,wikipedia__ta,wikipedia__th,wikipedia__vec,wikipedia__vo,wikipedia__yo,identifier__NKC,name__is,name__mg,wikipedia__is,wikipedia__mg,name__uz,name__zh_hans,name__zh_hant,name__zh_hk,wikipedia__uz,identifier__NUKAT,last_seen,name__lad,wikipedia__xmf,name__xmf,name__zh_cn,name__crh,identifier__PACE,identifier__Britannica,instagram,occupation,identifier__livejournal,identifier__vkontakte,wikipedia__ukwikisource,identifier__flickr,wikipedia__dewikinews,wikipedia__elwikinews,wikipedia__eswikinews,wikipedia__srwikinews,identifier__quora,wikipedia__trwikinews,identifier__verkhovna_rada,name__an,name__ast,name__ext,identifier__youtube,identifier__google_plus,identifier__google_knowledge,wikipedia__fawikiquote,identifier__NNDB,wikipedia__bewikiquote,wikipedia__azb,name__azb,identifier__BIBSYS,wikipedia__br,name__br,name__bar,identifier__NLP,name__sl,identifier__google_scholar,identifier__ORCID,noble_title,identifier__GTAA,wikipedia__ast,name__kl,name__ht,name__zu,wikipedia__os,name__os,wikipedia__sq,name__sq
Q4344668,Папієв Михайло Миколайович,Папієв Михайло Миколайович,Папієв Михайло Миколайович,male,1960-10-01,Папієв Михайло Миколайович,,,Mychajło Papijew,"Папиев, Михаил Николаевич",Mykhailo Papiyev,,,Mychajło Papijew,,,,,Category:Mykhailo Papiev,Mykhailo Papiyev,,Mychajło Papijew,"Папиев, Михаил Николаевич",,https://upload.wikimedia.org/wikipedia/commons/e/e1/Михаил_Папиев_10_февраля_2010_года.JPG,,Mykhailo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4352165,Іванчук Андрій Володимирович,Іванчук Андрій Володимирович,Іванчук Андрій Володимирович,male,1973-06-16,Іванчук Андрій Володимирович,,,,"Иванчук, Андрей Владимирович",,,,,,,,,,,,,"Иванчук, Андрей Владимирович",,https://upload.wikimedia.org/wikipedia/commons/0/00/Andriy_Ivanchuk.jpg,,Andrei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,15654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4372317,Поплавський Михайло Михайлович,Поплавський Михайло Михайлович,Поплавський Михайло Михайлович,male,1949-11-28,Поплавський Михайло Михайлович,,,Mychajło Popławski,"Поплавский, Михаил Михайлович",Mykhailo Poplavskyi,,,Mykhailo Poplavskyi,,,,,Category:Mykhailo Poplavskyi,,,Mychajło Popławski,"Поплавский, Михаил Михайлович",,https://upload.wikimedia.org/wikipedia/commons/3/38/Поплавський.JPG,,Mykhailo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.poplavskiy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poplawski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4411301,Святаш Дмитро Володимирович,Святаш Дмитро Володимирович,Святаш Дмитро Володимирович,male,1971-06-15,Святаш Дмитро Володимирович,,,,"Святаш, Дмитрий Владимирович",Dmitriy Svyatash,Dmitriy Svyatash,Dmitriy Svyatash,Dmytro Svyatash,Dmytro Svyatash,Dmitriy Svyatash,,,Category:Dmitriy Svyatash,Dmytro Svyatash,,,"Святаш, Дмитрий Владимирович",,https://upload.wikimedia.org/wikipedia/commons/b/be/Dmitriy_Svyatash_on_the_opening_of_the_Monumet_of_Independece_in_Kharkiv_(cropped).JPG,,Dmitriy,,,,,,,,,Dmytro Svyatash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q442391,Королевська Наталія Юріївна,Королевська Наталія Юріївна,Королевська Наталія Юріївна,female,1975-05-18,Королевська Наталія Юріївна,Королевська Наталія Юріївна,,Natalija Korolewska,"Королевская, Наталия Юрьевна",Natalia Korolevska,Natalia Korolevska,Natalia Korolevska,Natalia Korolevska,Natalia Korolevska,Natalija Korolewska,Наталія Юр’еўна Каралеўская,,Category:Natalia Korolevska,Natalia Korolevska,,Natalija Korołewska,"Королевская, Наталия Юрьевна",,https://upload.wikimedia.org/wikipedia/commons/6/67/Королевська_Наталия_Юрьевна_Вадим_Чуприна_©_1.JPG,/m/04zv_tr,Nataliya,ナタリア・コロレフスカ,,,Natalija Korolevs'ka,,,,Natalija Korolewska,Natalia Korolevska,Natalija Korolevs'ka,,,,,,,,,,,,,,,,,,,305276425,,n2013057820,,,http://www.korolevska.com.ua,,,Natalia Korolevska,Natalia Korolevska,,Natalia Korolevska,,,Natalia Korolevska,Natalia Korolevska,Natalia Korolevska,Natalija Korolevska,,,,,Natalia Korolevska,Natalija Korolevska,,,,,,,,,,,,,,,,,,,,0000 0004 1890 0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natalia Korolevska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,娜塔莉亞·科羅列夫斯加,,,,,,,,娜塔莉亚·科罗列夫斯加,,,,,entrepreneur,,,,,,,,,,,8693,,Natalia Korolevska,,,,,,,,,,,,,,,,,,,,Natalia Korolevska,,,,,,,
Q444942,Білозір Оксана Володимирівна,Білозір Оксана Володимирівна,Білозір Оксана Володимирівна,female,1957-05-30,Білозір Оксана Володимирівна,,,Oksana Biłozir,"Билозир, Оксана Владимировна",Oksana Bilozir,Oksana Bilozir,Oksana Bilozir,Oksana Bilozir,,Oksana Bilosir,,,Category:Oksana Bilozir,Oksana Bilozir,,Oksana Biłozir,"Билозир, Оксана Владимировна",,https://upload.wikimedia.org/wikipedia/commons/1/16/Wp_оксана_билозир.jpg,/m/0h96sr_,Oksana,,,,Oksana Volodymyrivna Bilozir<br>Оксана Володимирівна Білозір,,,,Oksana Bilosir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oksana.bilozir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5503,,,,UCQP30VjYeZegVheV1kDilGg,,,,,,,,,,,,,,,,,,,,,,,,,
Q4462679,Третьяков Олександр Юрійович,Третьяков Олександр Юрійович,Третьяков Олександр Юрійович,male,1970-03-20,Третьяков Олександр Юрійович,,,Ołeksandr Tretjakow,"Третьяков, Александр Юрьевич",Oleksandr Tretiakov,Oleksandr Tretiakov,Oleksandr Tretiakov,Oleksandr Tretiakov,,,,,,Oleksandr Tretiakov,,Ołeksandr Tretiakow,"Третьяков, Александр Юрьевич",,https://upload.wikimedia.org/wikipedia/commons/b/bf/Aleksandr_Tretyakov.jpg,/m/0jzvr81,Oleksandr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tretyakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4473012,Мельник Сергій Іванович,Мельник Сергій Іванович,Мельник Сергій Іванович (народний депутат VIII скликання),male,1965-01-22,Мельник Сергій Іванович (народний депутат VIII скликання),,,Serhij Melnyk,"Мельник, Сергей Иванович",Sergiy Melnyk,,,Serhij Melnyk,,,,,Category:Sergiy Melnyk,,,Serhij Melnyk,"Мельник, Сергей Иванович",,https://upload.wikimedia.org/wikipedia/commons/5/54/Sergiy_Mel'nyk.jpg,,Sergey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304531303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,18161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4477833,Усов Костянтин Глібович,Усов Костянтин Глібович,Усов Костянтин Глібович,male,1988-07-09,Усов Костянтин Глібович,,,,"Усов, Константин Глебович",Kostiantyn Usov,,,,,,,,Category:Kostiantyn Usov,,,,"Усов, Константин Глебович",,https://upload.wikimedia.org/wikipedia/commons/e/e4/Kostiantyn_Usov.JPG,,Konstantin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KostiantynUsov,,,,,,,,,,,,,,,,,,,,,,,,kostiantyn.usov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,18144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4482504,Фельдман Олександр Борисович,Фельдман Олександр Борисович,Фельдман Олександр Борисович,male,1960-01-06,Фельдман Олександр Борисович,Фельдман Олександр Борисович,,Ołeksandr Feldman,"Фельдман, Александр Борисович",Ołeksandr Feldman,,,Oleksandr Feldman,,Ołeksandr Feldman,,,Category:Aleksander Feldman,Oleksandr Feldman,,Ołeksandr Feldman,"Фельдман, Александр Борисович",,https://upload.wikimedia.org/wikipedia/commons/8/8b/11-03-21_055.jpg,/m/0_yfv53,Oleksandr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://feldman.org.ua/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feldman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4483762,Філатов Борис Альбертович,Філатов Борис Альбертович,Філатов Борис Альбертович,male,1972-03-07,,Філатов Борис Альбертович,,Borys Fiłatow,"Филатов, Борис Альбертович",Borys Filatov,,,Borys Filatov,Borys Filatov,Borys Filatow,,,Category:Borys Filatov,Borys Filatov,,Borys Fiłatow,"Филатов, Борис Альбертович",,https://upload.wikimedia.org/wikipedia/commons/4/4a/Boris_Filatov.jpg,/m/0h3ngjt,Boris,ボルィス・フィラートフ,,,Boris Filatov,,,,Borys Filatow,,,,,,,,,,,,,,,,,,,,,,,,,,http://borysfilatov.com,,,,,,,,borysfilatov,,,,,,,,,,,,,,,波利斯·菲拉妥夫,,,,,,,,,100002157183088,,,,,,,,,,,,,,,,,,,,Filatov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,Автор:Борис Філатов,,,,,,,,18145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q45092699,Заружко Валерія Леонідівна,Заружко Валерія Леонідівна,Заружко Валерія Леонідівна,female,1978-12-02,Заружко Валерія Леонідівна,,,,,Valeriya Zaruzhko,,,Valeriya Zaruzhko,,,,,,,,,,,,,,,,,Valeriya Zaruzhko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,20536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4524986,Шкіря Ігор Миколайович,Шкіря Ігор Миколайович,Шкіря Ігор Миколайович,male,1965-08-20,Шкіря Ігор Миколайович,,,,"Шкиря, Игорь Николаевич",,,,,,,,,,,,,"Шкиря, Игорь Николаевич",,,,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4526413,Шпенов Дмитро Юрійович,Шпенов Дмитро Юрійович,Шпенов Дмитро Юрійович,male,1978-12-20,Шпенов Дмитро Юрійович,,,,"Шпенов, Дмитрий Юрьевич",,,,,,,,,,,,,"Шпенов, Дмитрий Юрьевич",,https://upload.wikimedia.org/wikipedia/commons/a/a8/Шпенов_Дмитро_Юрійович_Вадим_Чуприна_©.jpg,,Dmitri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,11096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4527973,Шурма Ігор Михайлович,Шурма Ігор Михайлович,Шурма Ігор Михайлович,male,1958-09-26,Шурма Ігор Михайлович,,,,"Шурма, Игорь Михайлович",Ihor Shurma,,,Ihor Shurma,Ihor Shurma,,,,Category:Ihor Shurma,Ihor Shurma,,,"Шурма, Игорь Михайлович",,https://upload.wikimedia.org/wikipedia/commons/7/75/Ihor_Shurma.jpg,,Ihor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4528122,Шухевич Юрій-Богдан Романович,Шухевич Юрій-Богдан Романович,Шухевич Юрій-Богдан Романович,male,1933-03-28,Шухевич Юрій-Богдан Романович,Шухевич Юрій-Богдан Романович,,Jurij Szuchewycz,"Шухевич, Юрий Романович",Yuriy Shukhevych,,,Yuriy Shukhevych,Yuriy Shukhevych,Jurij Schuchewytsch,,,Category:Yuri Shukhevych,Yuriy Shukhevych,,Jurij Szuchewycz,"Шухевич, Юрий Романович",,https://upload.wikimedia.org/wikipedia/commons/0/0d/Yuri_Shukhevych_2010_001.jpg,/m/0wzmq1d,Yuri,,,,,,,,Jurij Schuchewytsch,,,,,,,,,,,,,,,,,,,,,315536053,,,,,,Յուրի Շուխևիչ,,,Juri Sjuchevitj,,Juri Sjuchevitj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jurij Szuchewycz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,human rights activist,,,,,,,,,,,18041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q458282,Луценко Юрій Віталійович,Луценко Юрій Віталійович,Луценко Юрій Віталійович,male,1964-12-14,,Луценко Юрій Віталійович,,Jurij Łucenko,"Луценко, Юрий Витальевич",Yuriy Lutsenko,Jurij Vitalijovics Lucenko,Yuriy Lutsenko,Joeri Lutsenko,Iouri Loutsenko,Jurij Luzenko,Юрый Вітальевіч Луцэнка,Юрый Вітальевіч Луцэнка,Category:Yuriy Lutsenko,Yuriy Lutsenko,Jurij Vitalijovics Lucenko,Jurij Łucenko,"Луценко, Юрий Витальевич",,https://upload.wikimedia.org/wikipedia/commons/2/23/Yuriy_Lutsenko_-_Юрій_Луценко.jpg,/m/05rvmv,Yuri,ユーリー・ルツェンコ,,,,Jurij Lucenko,,Jurij Lucenko,Jurij Luzenko,Iouri Loutsenko,,,,,Juri Lutsenko,Юры Луцэнка,Juri Lutsenko,,,يوري وتسينكو,يوري وتسينكو,Юры Луцэнка,,Juri Lutsenko,Juri Lutsenko,,Joeri Loetsenko,,Юрий Витальевич Луценко,26530062,133846687,n2008008220,,,,,,,Jurij Lutsenko,,Jurij Lutsenko,,,,,,Jurij Lucenko,Iuri Luțenko,,,,,Jurij Lucenko,Iuri Luțenko,Категория:Юрий Луценко,,,,,,,,,,,,LlutsenkoYuri,,,,,,0000 0000 4055 4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Категорія:Юрій Луценко,,,,,,,,,,,,,,,,,,,იური ლუცენკო,,,,,,,,,,,,,,,,,,,იური ლუცენკო,,,,,,,,,,,,,,,,,,,,,,,尤里·盧岑科,,,,,,,,尤里·卢岑科,,,biography/Yuri-Lutsenko,,politician,,,,,,,,,,,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q463095,Литвин Володимир Михайлович,Литвин Володимир Михайлович,Литвин Володимир Михайлович,male,1956-04-28,Литвин Володимир Михайлович,Литвин Володимир Михайлович,,Wołodymyr Łytwyn,"Литвин, Владимир Михайлович",Volodymyr Lytvyn,Volodymyr Lytvyn,Volodymyr Lytvyn,Volodymyr Lytvyn,Volodymyr Lytvyn,Wolodymyr Lytwyn,Уладзімір Міхайлавіч Літвін,Уладзімір Міхайлавіч Літвін,Category:Volodymyr Lytvyn,Volodymyr Lytvyn,,Wołodymyr Łytwyn,"Литвин, Владимир Михайлович",,https://upload.wikimedia.org/wikipedia/commons/7/7d/Vladimir_Litvin.jpg,/m/04980c,Volodymyr,,,,Volodymyr Lytvyn,,,,Wolodymyr Lytwyn,Volodymyr Lytvyn,Volodymyr Lytvyn,,,Volodimir Litvin,Volodymyr Lytvyn,Уладзімер Літвін,Volodõmõr Lõtvõn,Volodymyras Lytvynas,Volodymyr Lytvyn,فولوديمير ليتفين,فولوديمير ليتفين,Уладзімер Літвін,Volodimir Litvin,Volodõmõr Lõtvõn,Volodymyr Lytvyn,Volodymyras Lytvynas,Volodymyr Lytvyn,Volodymyr Lytvyn,Владимир Михайлович Литвин,45196930,122977939,n95047350,074351834,1521998,,,,,,,,,,,,,,,,,,,,,,,,沃洛基米爾·利特溫,,,,,,,,,,,,,,204264189,0000 0001 1060 3372,,,,,,,,,,,,,,Litvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,js2012688154,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4706352,Петренко Павло Дмитрович,Петренко Павло Дмитрович,Петренко Павло Дмитрович,male,1979-07-17,,,,Pawło Petrenko,"Петренко, Павел Дмитриевич",Pavlo Petrenko,,,Pavlo Petrenko,Pawlo Petrenko,Pawlo Petrenko,,,Category:Pavlo Petrenko,Pavlo Petrenko,,Pawło Petrenko,"Петренко, Павел Дмитриевич",,https://upload.wikimedia.org/wikipedia/commons/b/ba/Pavlo_Petrenko_April_2014_(cropped).jpg,,Pavlo,,,,,,,,Pawlo Petrenko,,,,,,Pavlo Petrenko,,Pavlo Petrenko,,,,,,,Pavlo Petrenko,Pavlo Petrenko,,,,,315535836,,,,,,,,,Pavlo Petrenko,,Pavlo Petrenko,,,,,,,,,,,,,,,,,帕夫羅·佩特連科,帕夫羅·佩特連科,,,,,,,,pavlo.petrenko,,,,,,0000 0004 4773 6031,,,,,,,,,,,,,,Petrenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,15657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4706372,Заболотний Григорій Михайлович,Заболотний Григорій Михайлович,Заболотний Григорій Михайлович,male,1952-01-06,Заболотний Григорій Михайлович,,,,"Заболотный, Григорий Михайлович",,,,,,,,,,,,,"Заболотный, Григорий Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.zabolotniy.vinnitsa.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zabolotny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,15730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
